           1   4.82043982       13.4964848    
           2   4.81944656       13.4988947    
           3   4.81808472       13.5011206    
           4   4.81638718       13.5031080    
           5   4.81438732       13.5048208    
           6   4.81212664       13.5062389    
           7   4.80965281       13.5073614    
           8   4.80701780       13.5081959    
           9   4.80427647       13.5087671    
          10   4.80148554       13.5091105    
          11   4.79869843       13.5092745    
          12   4.79594898       13.5093241    
          13   4.79324627       13.5093307    
          14   4.79055309       13.5093727    
          15   4.78780890       13.5095215    
          16   4.78497839       13.5098324    
          17   4.78206730       13.5103254    
          18   4.77911663       13.5109854    
          19   4.77620125       13.5117664    
          20   4.77340651       13.5125990    
          21   4.77082634       13.5134048    
          22   4.76854372       13.5141077    
          23   4.76662922       13.5146389    
          24   4.76513147       13.5149612    
          25   4.76408577       13.5150175    
          26   4.76350737       13.5147762    
          27   4.76339722       13.5142202    
          28   4.76374197       13.5133400    
          29   4.76451635       13.5121336    
          30   4.76568079       13.5106106    
          31   4.76718521       13.5087910    
          32   4.76896524       13.5067024    
          33   4.77094889       13.5043917    
          34   4.77305841       13.5019112    
          35   4.77521801       13.4993248    
          36   4.77736139       13.4966955    
          37   4.77944136       13.4940796    
          38   4.78143024       13.4915123    
          39   4.78332376       13.4890060    
          40   4.78513098       13.4865465    
          41   4.78687143       13.4840994    
          42   4.78856945       13.4816217    
          43   4.79025698       13.4790764    
          44   4.79197598       13.4764261    
          45   4.79377556       13.4736576    
          46   4.79569578       13.4707642    
          47   4.79774380       13.4677353    
          48   4.79989386       13.4645948    
          49   4.80210114       13.4613819    
          50   4.80431128       13.4581432    
          51   4.80646515       13.4549313    
          52   4.80850220       13.4518023    
          53   4.81036234       13.4488163    
          54   4.81199169       13.4460392    
          55   4.81334305       13.4435329    
          56   4.81437874       13.4413576    
          57   4.81507015       13.4395552    
          58   4.81539869       13.4381495    
          59   4.81535578       13.4371328    
          60   4.81494379       13.4364710    
          61   4.81416893       13.4361057    
          62   4.81304312       13.4359655    
          63   4.81157541       13.4359779    
          64   4.80979109       13.4360714    
          65   4.80771255       13.4361830    
          66   4.80537033       13.4362593    
          67   4.80280352       13.4362621    
          68   4.80005550       13.4361620    
          69   4.79718113       13.4359426    
          70   4.79423523       13.4356003    
          71   4.79126549       13.4351463    
          72   4.78827572       13.4346037    
          73   4.78523397       13.4340124    
          74   4.78213120       13.4334240    
          75   4.77900505       13.4328976    
          76   4.77589655       13.4324951    
          77   4.77283907       13.4322681    
          78   4.76985884       13.4322519    
          79   4.76697206       13.4324532    
          80   4.76419640       13.4328518    
          81   4.76154804       13.4334021    
          82   4.75904751       13.4340420    
          83   4.75671387       13.4347067    
          84   4.75456381       13.4353333    
          85   4.75260830       13.4358673    
          86   4.75085783       13.4362698    
          87   4.74930620       13.4365168    
          88   4.74795818       13.4365988    
          89   4.74682045       13.4365196    
          90   4.74587297       13.4362993    
          91   4.74510479       13.4359703    
          92   4.74450207       13.4355803    
          93   4.74404049       13.4351883    
          94   4.74370384       13.4348640    
          95   4.74346447       13.4346771    
          96   4.74329472       13.4346914    
          97   4.74316692       13.4349527    
          98   4.74305248       13.4354839    
          99   4.74292850       13.4362783    
         100   4.74277878       13.4372988    
         101   4.74259710       13.4384937    
         102   4.74238682       13.4398012    
         103   4.74216270       13.4411621    
         104   4.74194288       13.4425230    
         105   4.74174786       13.4438429    
         106   4.74159765       13.4450912    
         107   4.74150896       13.4462519    
         108   4.74149752       13.4473162    
         109   4.74157763       13.4482880    
         110   4.74175596       13.4491796    
         111   4.74203730       13.4500122    
         112   4.74242449       13.4508171    
         113   4.74291420       13.4516354    
         114   4.74350214       13.4525137    
         115   4.74417877       13.4535017    
         116   4.74493790       13.4546432    
         117   4.74577093       13.4559736    
         118   4.74667215       13.4575090    
         119   4.74763727       13.4592438    
         120   4.74867535       13.4611502    
         121   4.74980307       13.4631834    
         122   4.75104666       13.4652872    
         123   4.75243711       13.4674015    
         124   4.75400352       13.4694719    
         125   4.75578737       13.4714479    
         126   4.75783300       13.4732943    
         127   4.76016808       13.4749899    
         128   4.76281977       13.4765396    
         129   4.76580143       13.4779549    
         130   4.76911306       13.4792566    
         131   4.77273560       13.4804735    
         132   4.77662611       13.4816608    
         133   4.78071594       13.4828711    
         134   4.78491306       13.4841480    
         135   4.78911638       13.4855366    
         136   4.79325962       13.4870729    
         137   4.79737282       13.4887657    
         138   4.80142164       13.4906006    
         139   4.80533123       13.4925365    
         140   4.80904770       13.4945135    
         141   4.81254435       13.4964552    
         142   4.81582355       13.4982834    
         143   4.81890821       13.4999199    
         144   4.82183075       13.5012980    
         145   4.82463169       13.5023594    
         146   4.82735395       13.5030622    
         147   4.83003950       13.5033808    
         148   4.83272934       13.5033035    
         149   4.83546495       13.5028343    
         150   4.83828354       13.5019932    
         151   4.84121895       13.5008116    
         152   4.84429932       13.4993324    
         153   4.84754753       13.4976139    
         154   4.85097694       13.4957180    
         155   4.85459137       13.4937162    
         156   4.85838223       13.4916754    
         157   4.86233044       13.4896555    
         158   4.86640644       13.4876995    
         159   4.87057304       13.4858284    
         160   4.87478399       13.4840393    
         161   4.87898779       13.4823132    
         162   4.88312531       13.4806204    
         163   4.88715410       13.4789133    
         164   4.89108801       13.4771452    
         165   4.89497519       13.4752798    
         166   4.89881420       13.4732828    
         167   4.90256071       13.4711514    
         168   4.90616131       13.4688959    
         169   4.90956879       13.4665480    
         170   4.91274071       13.4641523    
         171   4.91565180       13.4617605    
         172   4.91828060       13.4594316    
         173   4.92061758       13.4572287    
         174   4.92265368       13.4552135    
         175   4.92437601       13.4534416    
         176   4.92577267       13.4519615    
         177   4.92684698       13.4508018    
         178   4.92759562       13.4499750    
         179   4.92801428       13.4494734    
         180   4.92811680       13.4492674    
         181   4.92790604       13.4493217    
         182   4.92738819       13.4495859    
         183   4.92656565       13.4500084    
         184   4.92544365       13.4505463    
         185   4.92402124       13.4511547    
         186   4.92229652       13.4517994    
         187   4.92027044       13.4524498    
         188   4.91793919       13.4530859    
         189   4.91531134       13.4536905    
         190   4.91238976       13.4542580    
         191   4.90918922       13.4547873    
         192   4.90574074       13.4552851    
         193   4.90209103       13.4557648    
         194   4.89829969       13.4562473    
         195   4.89443302       13.4567585    
         196   4.89055157       13.4573269    
         197   4.88663721       13.4579821    
         198   4.88262177       13.4587507    
         199   4.87855530       13.4596519    
         200   4.87452173       13.4606934    
         201   4.87060738       13.4618711    
         202   4.86688805       13.4631691    
         203   4.86342335       13.4645596    
         204   4.86025238       13.4660091    
         205   4.85739851       13.4674826    
         206   4.85486746       13.4689445    
         207   4.85265446       13.4703636    
