           2          14         278
           2          14         279
           2          25         300
           2          25         301
           2          31         312
           2          31         313
           2          48         346
           2          48         347
           2         143         536
           2         143         537
           2         191         632
           2         191         633
           3          14         278
           3          14         279
           3          25         300
           3          25         301
           3          31         312
           3          31         313
           3          48         346
           3          48         347
           3         143         536
           3         143         537
           3         191         632
           3         191         633
           4          14         278
           4          14         279
           4          25         300
           4          25         301
           4          31         312
           4          31         313
           4          48         346
           4          48         347
           4         143         536
           4         143         537
           4         191         632
           4         191         633
