#x0(Ang)   y0(Ang)   z0(Ang)   v(x0-xL1)(Ang)   v(y0-yL1)(Ang)   v(z0-zL1)(Ang)   v(x0-xL2)(Ang)   v(y0-yL2)(Ang)   v(z0-zL2)(Ang)   occurence(highest occurence = 1)
11.8651 3.89664 0.998507 0.824534 -0.241338 -0.477004 -0.204526 -0.873296 0.402114 0.0980392
11.8651 3.89664 1.09836 0.785853 -0.371729 -0.470762 -0.374993 -0.831681 0.372858 0.121569
11.8651 3.89664 1.29806 0.587087 0.468767 -0.583597 0.17477 -0.909979 -0.0760252 0.262745
11.8651 5.49526 10.0849 0.602208 -0.172808 -0.766787 0.534874 0.291148 0.754464 0.168627
11.8651 5.49526 10.1848 0.640602 -0.369038 -0.662834 0.51155 0.416045 0.746749 0.0313725
11.8651 5.69509 9.98507 0.393817 -0.231749 -0.859938 0.739925 -0.0755731 0.641196 0.0509804
11.8651 5.69509 10.0849 0.428903 -0.169648 -0.916713 0.713705 0.022825 0.636535 0.0156863
11.8651 5.69509 10.1848 0.339673 -0.603106 -0.563965 0.242803 0.0106247 0.885524 0.294118
11.8651 5.69509 10.2846 0.453807 -0.410377 -0.690833 0.470947 0.116968 0.809987 0.360784
11.8651 5.69509 10.3845 0.58172 -0.15296 -0.771365 0.567227 0.303855 0.737767 0.0313725
11.8651 5.795 9.88522 0.507265 -0.37322 -0.822195 0.47741 -0.306275 0.80377 0.0156863
11.8651 5.795 9.98507 0.416679 -0.340674 -0.839955 0.620097 -0.245401 0.704593 0.0901961
11.8651 5.795 10.1848 0.41044 -0.445766 -0.777097 0.608287 -0.0443484 0.745162 0.145098
11.8651 5.795 10.2846 0.647319 -0.428354 -0.633283 0.448539 0.194306 0.835313 0.027451
11.8651 5.89491 10.1848 0.33746 -0.640235 -0.720608 0.716982 0.087845 0.687553 0.0235294
11.8651 6.99397 6.19075 0.449248 -0.180447 -0.841814 0.357929 -0.595473 0.682864 0.0745098
11.8651 7.09388 6.19075 0.140843 -0.0388023 -0.951209 0.382085 -0.801983 0.396435 0.121569
11.8651 7.09388 6.2906 0.0768783 -0.164082 -0.997638 0.414738 -0.737145 0.446502 0.0235294
11.8651 7.19379 6.19075 -0.17072 0.06838 -0.94989 0.356425 -0.848215 0.243225 0.00784314
11.8651 7.19379 6.2906 0.069068 -0.266583 -0.93406 0.404672 -0.741132 0.513124 0.137255
11.8651 7.19379 6.39045 0.142761 -0.273663 -0.950497 0.293002 -0.791189 0.509629 0.0627451
11.8651 7.29371 6.19075 -0.472137 0.0392095 -0.872321 0.292489 -0.917619 0.131235 0.0784314
11.8651 7.29371 6.59015 0.070223 -0.314196 -0.920295 0.760873 -0.348902 0.48789 0.129412
11.8651 7.39362 6.19075 -0.224065 -0.0799552 -0.95338 0.0838317 -0.906447 0.35459 0.0901961
11.8651 7.39362 6.2906 -0.0727117 -0.216413 -0.969627 -0.068445 -0.835903 0.493692 0.0235294
11.8651 7.39362 6.39045 -0.197304 -0.222688 -0.925884 0.43617 -0.752564 0.446682 0.0196078
11.8651 7.39362 6.4903 -0.131356 -0.228082 -0.944611 0.665684 -0.631077 0.331549 0.0862745
11.8651 7.39362 6.59015 -0.05905 -0.24267 -0.93997 0.80375 -0.48826 0.30496 0.00392157
11.8651 7.49353 6.2906 -0.0850967 -0.283056 -0.932135 -0.0364917 -0.789402 0.570721 0.0941176
11.8651 7.49353 6.39045 -0.169206 -0.286783 -0.920122 0.185908 -0.805556 0.544236 0.0392157
11.9648 3.49698 0.698955 0.926289 -0.115531 -0.32557 -0.314911 -0.918326 0.101087 0.117647
11.9648 3.49698 1.29806 0.783122 0.00636 -0.599771 -0.418111 -0.896632 -0.0518637 0.0941176
11.9648 3.49698 1.39791 0.709604 -0.00271125 -0.702353 -0.458707 -0.909899 -0.172368 0.0313725
11.9648 3.5969 0.599104 0.552109 0.15134 -0.763147 -0.0602565 -0.966508 0.132233 0.203922
11.9648 3.5969 0.698955 0.807128 0.00391 -0.556732 -0.181154 -0.939857 0.227756 0.105882
11.9648 3.5969 1.19821 0.845275 -0.11575 -0.492735 -0.272475 -0.953085 0.210295 0.00784314
11.9648 3.5969 1.29806 0.809174 -0.0564571 -0.483273 -0.311879 -0.907719 0.157756 0.027451
11.9648 3.5969 1.39791 0.782746 0.0400213 -0.571027 -0.37556 -0.912307 -0.0569878 0.180392
11.9648 3.69681 0.499254 0.7925 0.2086 -0.519492 -0.00595522 -0.946909 0.231509 0.0901961
11.9648 3.69681 0.599104 0.766409 0.138173 -0.573791 0.00887467 -0.957179 0.19038 0.176471
11.9648 3.79672 1.19821 0.821674 -0.385676 -0.393168 -0.53356 -0.807069 0.132332 0.117647
11.9648 3.79672 1.29806 0.819663 -0.204514 -0.490246 -0.453585 -0.873232 0.0815137 0.0627451
11.9648 3.89664 1.09836 0.79562 -0.3864 -0.37691 -0.56221 -0.8125 0.30116 0.00392157
11.9648 3.89664 1.19821 0.807127 -0.370727 -0.372533 -0.568987 -0.775603 0.28089 0.0117647
11.9648 5.49526 2.99552 0.393347 0.863451 -0.297943 0.0900162 -0.646649 -0.719097 0.0509804
11.9648 5.49526 3.09537 0.586995 0.725767 -0.275135 0.039916 -0.783309 -0.631559 0.0588235
11.9648 5.49526 9.98507 0.568173 -0.326031 -0.74953 0.535503 -0.0467008 0.811516 0.101961
11.9648 5.49526 10.0849 0.552726 -0.153621 -0.799051 0.577433 0.0469689 0.789409 0.0352941
11.9648 5.49526 10.1848 0.565116 -0.246586 -0.767581 0.531718 0.423431 0.694381 0.12549
11.9648 5.49526 10.2846 0.554431 0.0299032 -0.81249 0.47638 0.446345 0.718759 0.121569
11.9648 5.59517 3.09537 0.687265 0.670503 -0.276152 0.0729725 -0.814357 -0.518262 0.0156863
11.9648 5.59517 3.19522 0.559282 0.678443 -0.308951 0.170532 -0.803983 -0.541165 0.0745098
11.9648 5.59517 3.29507 0.422947 0.818952 -0.321127 0.270511 -0.706875 -0.608272 0.121569
11.9648 5.59517 9.98507 0.627147 -0.0221964 -0.742626 0.443985 0.351112 0.802204 0.0431373
11.9648 5.59517 10.0849 0.573457 -0.02939 -0.790063 0.53052 0.286837 0.78051 0.0117647
11.9648 5.69509 3.19522 -0.00368542 0.927031 -0.347322 0.0398379 -0.633761 -0.734362 0.0941176
11.9648 5.69509 10.0849 0.505163 -0.101794 -0.835864 0.599821 0.196547 0.737815 0.121569
11.9648 5.69509 10.1848 0.567847 -0.16269 -0.790196 0.463513 0.348731 0.774737 0.0352941
11.9648 5.69509 10.3845 0.580437 -0.191666 -0.763349 0.498329 0.209292 0.820093 0.113725
11.9648 5.795 3.09537 0.37373 0.854636 -0.346616 -0.028628 -0.534532 -0.785402 0.0196078
11.9648 5.795 3.19522 0.184507 0.901087 -0.375908 -0.0727037 -0.602644 -0.796077 0.0627451
11.9648 5.795 9.88522 0.575988 -0.387059 -0.714938 0.346363 -0.27196 0.870342 0.192157
11.9648 5.795 9.98507 0.4635 -0.172346 -0.861139 0.665001 -0.0154479 0.702771 0.054902
11.9648 5.795 10.0849 0.549037 -0.108323 -0.823072 0.610916 0.136426 0.744388 0.0627451
11.9648 5.795 10.2846 0.632064 -0.538779 -0.494819 0.343862 0.225306 0.89307 0.0901961
11.9648 5.89491 3.09537 0.477253 0.845944 -0.177492 0.057764 -0.583708 -0.796376 0.0784314
11.9648 5.89491 10.1848 0.401269 -0.775612 -0.459402 0.277033 0.0378484 0.904507 0.145098
11.9648 5.89491 10.2846 0.573316 -0.728532 -0.314866 0.132406 0.0831483 0.973139 0.180392
11.9648 5.99483 3.09537 0.485784 0.867374 -0.0538764 0.272045 -0.548201 -0.779971 0.054902
11.9648 5.99483 10.2846 0.418924 -0.696281 -0.552675 0.417797 -0.0424593 0.883393 0.109804
11.9648 6.89405 6.2906 0.507589 -0.301634 -0.772776 0.412415 -0.388659 0.799486 0.105882
11.9648 6.99397 6.19075 0.527824 -0.23618 -0.772022 0.344664 -0.472704 0.765806 0.0196078
11.9648 6.99397 6.2906 0.526458 -0.310032 -0.745224 0.427351 -0.445017 0.749648 0.121569
11.9648 7.09388 6.4903 0.059885 0.187155 -0.946685 0.83478 -0.51293 0.169655 0.00784314
11.9648 7.19379 6.19075 -0.247283 -0.0833391 -0.900357 0.288931 -0.850714 0.230891 0.0901961
11.9648 7.19379 6.2906 0.140372 -0.499989 -0.839511 0.144198 -0.631808 0.727722 0.0980392
11.9648 7.19379 6.39045 0.161632 -0.441732 -0.866646 0.0906981 -0.685708 0.700044 0.121569
11.9648 7.19379 6.4903 -0.0571879 0.142743 -0.965086 0.599183 -0.740021 0.109247 0.109804
11.9648 7.19379 6.59015 0.26074 -0.470377 -0.799549 -0.202171 -0.657175 0.660618 0.207843
11.9648 7.29371 6.19075 -0.45881 4e-05 -0.86319 0.3271 -0.91439 0.04846 0.00392157
11.9648 7.29371 6.59015 0.342448 -0.499385 -0.770258 0.466734 -0.431809 0.738951 0.0627451
11.9648 7.39362 6.39045 -0.201508 -0.253392 -0.948314 0.32623 -0.76914 0.481982 0.0196078
12.0645 1.49871 3.79433 0.0707867 -0.863526 0.448276 0.669163 -0.0615113 -0.748811 0.0588235
12.0645 1.59862 3.79433 0.13123 -0.85097 0.425255 0.645495 -0.057705 -0.737475 0.00784314
12.0645 1.59862 3.89418 0.0179205 -0.902529 0.365171 0.604054 -0.0739052 -0.784727 0.0823529
12.0645 1.69853 3.89418 -0.464618 -0.837527 0.225025 0.560915 -0.231061 -0.785845 0.0862745
12.0645 3.49698 0.698955 0.944103 -0.0407905 -0.245 -0.242209 -0.928347 0.20339 0.164706
12.0645 3.5969 0.599104 0.781973 0.179613 -0.532672 -0.0557537 -0.952516 0.16104 0.266667
12.0645 3.5969 0.698955 0.815609 -0.0541629 -0.470966 -0.274777 -0.931153 0.280294 0.027451
12.0645 3.5969 0.798806 0.877341 -0.113738 -0.413343 -0.294113 -0.890611 0.297117 0.0588235
12.0645 3.5969 1.09836 0.730761 -0.133071 -0.641501 -0.249637 -0.847039 0.405767 0.0588235
12.0645 3.5969 1.19821 0.816902 -0.159075 -0.538867 -0.232726 -0.903623 0.314327 0.0823529
12.0645 3.5969 1.39791 0.857047 -0.167319 -0.456883 -0.365749 -0.910855 0.129784 0.176471
12.0645 3.69681 0.798806 0.905956 -0.193039 -0.351799 -0.302916 -0.88053 0.304789 0.054902
12.0645 3.69681 0.898657 0.897767 -0.180651 -0.35497 -0.334411 -0.870138 0.329258 0.0627451
12.0645 3.69681 1.29806 0.824394 0.0983028 -0.513873 -0.204631 -0.95235 0.079985 0.0705882
12.0645 3.69681 1.39791 0.832272 -0.0003225 -0.524793 -0.122127 -0.977252 -0.000167 0.0784314
12.0645 3.79672 1.29806 0.815108 -0.0769614 -0.538943 -0.26637 -0.951851 0.0378159 0.113725
12.0645 5.49526 2.89567 0.259119 0.931014 -0.209315 0.172269 -0.602058 -0.77868 0.0823529
12.0645 5.49526 2.99552 0.299335 0.896957 -0.230611 0.149391 -0.61205 -0.776949 0.0745098
12.0645 5.49526 3.29507 0.65786 0.77837 -0.09598 0.26135 -0.60641 -0.74644 0.00392157
12.0645 5.49526 9.98507 0.59125 -0.188464 -0.773366 0.537943 0.297124 0.733805 0.458824
12.0645 5.49526 10.2846 0.722738 -0.131323 -0.656279 0.311149 0.320966 0.871244 0.0745098
12.0645 5.59517 3.29507 0.576379 0.78816 -0.0987411 0.283319 -0.666317 -0.684465 0.109804
12.0645 5.59517 3.39493 0.441435 0.843723 -0.337306 0.302372 -0.751765 -0.497421 0.0313725
12.0645 5.59517 9.98507 0.613487 -0.115526 -0.756799 0.486158 0.386981 0.741998 0.4
12.0645 5.69509 3.39493 0.334294 0.840244 -0.340452 0.334718 -0.733106 -0.62513 0.0196078
12.0645 5.69509 3.49478 0.225858 0.913495 -0.330432 0.282186 -0.595682 -0.727574 0.0666667
12.0645 5.69509 3.59463 0.164629 0.956531 -0.224029 0.174749 -0.547249 -0.798617 0.054902
12.0645 5.69509 10.3845 0.63915 -0.15362 -0.68057 0.55371 0.11504 0.8188 0.00392157
12.0645 5.69509 10.4843 0.628866 -0.066808 -0.743144 0.479942 0.116725 0.845604 0.0980392
12.0645 5.69509 10.5842 0.780203 0.226069 -0.535901 0.233031 0.211505 0.939364 0.168627
12.0645 5.795 3.59463 0.20283 0.935825 -0.2174 0.127138 -0.566632 -0.811473 0.0235294
12.0645 5.795 3.69448 0.285561 0.908868 -0.308318 0.125085 -0.587141 -0.773665 0.0627451
12.0645 5.795 9.88522 0.430054 -0.489711 -0.749499 0.545439 -0.2308 0.786458 0.0352941
12.0645 5.795 9.98507 0.409642 -0.392924 -0.821115 0.647651 -0.172357 0.71152 0.0784314
12.0645 5.795 10.5842 0.736707 -0.159751 -0.586823 0.302523 0.275322 0.893912 0.278431
12.0645 5.795 10.684 0.748397 -0.125771 -0.647204 0.250723 0.393153 0.877137 0.027451
12.0645 5.89491 3.69448 0.314102 0.84772 -0.344586 0.154992 -0.687556 -0.744394 0.0196078
12.0645 5.89491 3.79433 0.302184 0.874626 -0.36165 0.222972 -0.715526 -0.631327 0.0705882
12.0645 5.89491 10.1848 0.551035 -0.692498 -0.382191 -0.111433 -0.0531283 0.966738 0.0470588
12.0645 5.89491 10.2846 0.50315 -0.763045 -0.26463 0.01683 0.09431 0.99739 0.00784314
12.0645 5.89491 10.3845 0.497078 -0.7984 -0.279724 0.00792357 0.0958111 0.97552 0.109804
12.0645 5.89491 10.4843 0.53665 -0.68635 -0.408916 0.27753 0.180588 0.931498 0.105882
12.0645 5.89491 10.5842 0.646669 -0.505013 -0.527151 0.400416 0.204529 0.875609 0.105882
12.0645 5.99483 3.09537 0.356485 0.939034 -0.0573964 0.460248 -0.480389 -0.757964 0.054902
12.0645 5.99483 3.79433 0.246669 0.868921 -0.384737 0.350696 -0.707099 -0.582397 0.027451
12.0645 5.99483 3.89418 0.145778 0.913686 -0.373855 0.537997 -0.587155 -0.551318 0.0980392
12.0645 5.99483 3.99403 0.050955 0.95031 -0.31575 0.699905 -0.502145 -0.533055 0.00784314
12.0645 5.99483 10.1848 0.544077 -0.709663 -0.431737 0.134801 -0.102835 0.986011 0.0588235
12.0645 5.99483 10.2846 0.399063 -0.71445 -0.584225 0.404911 -0.0293853 0.901529 0.0588235
12.0645 6.09474 3.09537 0.133612 0.973547 -0.0571288 0.603238 -0.42715 -0.642392 0.133333
12.0645 6.09474 3.39493 0.0158256 0.977406 -0.0965321 0.776141 -0.334464 -0.488982 0.188235
12.0645 6.09474 3.99403 0.00192795 0.924416 -0.368315 0.804384 -0.392665 -0.389961 0.152941
12.0645 6.19466 3.09537 0.16812 1.02241 -0.06388 0.66815 -0.38338 -0.60787 0.00392157
12.0645 6.19466 3.79433 0.43374 0.83424 -0.35103 0.6651 -0.66888 0.09304 0.00392157
12.0645 6.19466 3.89418 0.323553 0.85867 -0.396866 0.782796 -0.584255 0.0147338 0.0823529
12.0645 6.19466 3.99403 0.0866825 0.897076 -0.415239 0.855291 -0.466084 -0.134431 0.0313725
12.0645 6.99397 6.2906 0.33633 -0.30002 -0.85945 0.5095 -0.53039 0.63484 0.00392157
12.0645 6.99397 6.39045 0.168514 -0.221996 -0.93396 0.516895 -0.62794 0.553557 0.121569
12.0645 7.09388 6.19075 0.203868 -0.556342 -0.757509 -0.0255822 -0.644208 0.76101 0.0352941
12.0645 7.09388 6.2906 0.196734 -0.418736 -0.869902 0.00212174 -0.724328 0.664115 0.0901961
12.0645 7.19379 6.19075 0.19624 -0.57131 -0.75218 -0.0074 -0.63663 0.78848 0.00392157
12.0645 7.19379 6.39045 -0.00511579 -0.472637 -0.876807 0.244833 -0.669343 0.661428 0.14902
12.0645 7.19379 6.4903 -0.118137 -0.0673783 -0.969085 -0.0573293 -0.904047 0.317984 0.113725
12.0645 7.19379 6.59015 0.05007 -0.165925 -0.953205 -0.34114 -0.776865 0.50457 0.00784314
12.0645 9.19207 3.19522 0.09335 0.13817 1.03343 0.409615 0.768615 -0.44736 0.00784314
12.1642 0 7.2891 0.0604154 -0.318653 0.987823 0.156527 0.957394 -0.000872308 0.0509804
12.1642 0.0999138 7.18925 0.158626 -0.297945 0.947696 0.265069 0.94197 -0.0451 0.0784314
12.1642 0.0999138 7.2891 0.177713 -0.151481 0.967052 -0.112826 0.972314 -0.053286 0.0980392
12.1642 0.199828 7.18925 0.0152111 -0.22273 0.989166 0.313909 0.933256 -0.0164589 0.109804
12.1642 0.199828 7.2891 0.207791 -0.109808 0.960407 -0.293749 0.923054 -0.116043 0.101961
12.1642 0.299741 7.0894 0.4692 -0.241332 0.866898 -0.305382 0.903982 0.171488 0.0235294
12.1642 0.299741 7.18925 0.153052 -0.171073 0.941359 -0.0267328 0.966615 -0.0492311 0.211765
12.1642 0.299741 7.2891 0.191261 -0.28803 0.936702 -0.0153113 0.978495 0.0414227 0.117647
12.1642 0.399655 7.0894 0.313346 -0.302043 0.863323 -0.332559 0.868572 0.219833 0.372549
12.1642 0.399655 7.2891 0.107686 -0.388224 0.884042 0.092616 0.946156 0.14032 0.0392157
12.1642 1.39879 3.79433 -0.485285 -0.830128 0.193608 0.560314 -0.176002 -0.790086 0.0509804
12.1642 1.39879 3.89418 -0.59312 -0.700611 0.352115 0.656016 -0.415644 -0.609306 0.0666667
12.1642 1.49871 3.79433 -0.189502 -0.893893 0.330308 0.633605 -0.107838 -0.759615 0.0627451
12.1642 1.49871 3.89418 -0.35855 -0.858232 0.292191 0.655982 -0.201929 -0.696591 0.152941
12.1642 1.59862 3.79433 -0.451913 -0.85702 0.161003 0.836243 -0.0966567 -0.565987 0.0117647
12.1642 1.59862 3.89418 -0.422832 -0.863154 0.227131 0.771626 -0.304195 -0.527807 0.0627451
12.1642 1.59862 3.99403 -0.419898 -0.74092 0.483755 0.65658 -0.281683 -0.68242 0.0156863
12.1642 1.69853 3.79433 -0.32695 -0.773302 0.469735 0.653675 -0.339068 -0.665251 0.101961
12.1642 1.69853 3.89418 -0.570746 -0.712435 0.35439 0.649996 -0.437629 -0.606821 0.0980392
12.1642 1.69853 3.99403 -0.366172 -0.807014 0.371642 0.629917 -0.321517 -0.673426 0.227451
12.1642 1.69853 4.09388 -0.342362 -0.897924 0.136688 0.597797 -0.0265265 -0.765277 0.254902
12.1642 1.79845 3.79433 -0.490412 -0.758335 0.412801 0.624025 -0.518778 -0.552999 0.0470588
12.1642 2.29802 10.7839 -0.572307 0.79829 0.159026 0.425734 0.253849 -0.85909 0.105882
12.1642 3.49698 0.698955 0.89558 -0.286446 -0.318035 -0.376066 -0.802266 0.400734 0.0588235
12.1642 3.5969 0.599104 0.922204 -0.13995 -0.32189 -0.26288 -0.862888 0.361965 0.203922
12.1642 3.5969 0.698955 0.883716 -0.246305 -0.254653 -0.417428 -0.828214 0.266593 0.337255
12.1642 3.5969 0.798806 0.949559 0.223435 -0.198693 0.0441065 -0.952181 0.21438 0.0901961
12.1642 3.5969 0.898657 0.881633 0.176102 -0.392617 -0.0408778 -0.92805 0.302459 0.0705882
12.1642 3.5969 0.998507 0.777798 -0.0864283 -0.596967 -0.114263 -0.923622 0.311119 0.0705882
12.1642 3.5969 1.09836 0.733684 -0.169732 -0.667594 -0.194926 -0.909866 0.369064 0.0196078
12.1642 3.5969 1.39791 0.845641 -0.0681473 -0.503057 -0.308036 -0.902557 0.0974982 0.0431373
12.1642 3.69681 1.39791 0.830425 0.0151638 -0.522816 -0.254519 -0.942767 0.0522931 0.0627451
12.1642 5.49526 2.99552 0.631745 0.753663 -0.153177 0.106789 -0.668004 -0.74702 0.0588235
12.1642 5.49526 3.29507 0.378494 0.888649 -0.146116 0.163217 -0.513475 -0.821665 0.137255
12.1642 5.59517 2.99552 0.631877 0.734188 -0.160627 0.113363 -0.744223 -0.670563 0.0588235
12.1642 5.59517 3.09537 0.445833 0.821379 -0.289787 0.190824 -0.70275 -0.65298 0.054902
12.1642 5.59517 9.98507 0.446836 -0.298835 -0.82647 0.676663 0.0379128 0.686833 0.278431
12.1642 5.69509 10.4843 0.598557 0.066155 -0.78271 0.43575 0.198945 0.853505 0.0235294
12.1642 5.69509 10.5842 0.713347 0.230699 -0.59676 0.244487 0.351185 0.877617 0.258824
12.1642 6.09474 3.29507 0.359797 0.920317 -0.110305 0.719399 -0.629626 -0.189928 0.109804
12.1642 6.09474 3.39493 0.062638 0.945191 -0.206899 0.655067 -0.465194 -0.501558 0.447059
12.1642 6.09474 3.49478 0.0371517 0.996963 -0.156303 0.918498 -0.245843 -0.234709 0.0705882
12.1642 6.09474 3.59463 -0.010709 0.971365 -0.253785 0.893001 -0.310521 -0.252051 0.0823529
12.1642 6.09474 3.69448 0.116084 0.957376 -0.335534 0.873808 -0.475658 -0.211044 0.0196078
12.1642 6.19466 3.09537 0.225771 0.977125 0.08109 0.636011 -0.459923 -0.558254 0.101961
12.1642 6.19466 3.19522 0.314928 0.936394 0.00461552 0.602967 -0.47368 -0.63318 0.113725
12.1642 6.19466 3.29507 0.039075 0.994211 -0.183601 0.426178 -0.476546 -0.742447 0.054902
12.1642 6.19466 3.69448 0.299358 0.884522 -0.355409 0.773006 -0.587969 -0.104638 0.0705882
12.1642 6.19466 3.79433 0.428743 0.840691 -0.332977 0.651481 -0.723565 0.0750141 0.0862745
12.1642 6.79414 12.9806 -0.542045 -0.490869 0.660544 0.744308 0.390022 0.480931 0.254902
12.1642 6.99397 6.2906 0.0423892 -0.157741 -0.967278 0.404538 -0.789265 0.455074 0.101961
12.1642 6.99397 6.39045 0.0544663 -0.137339 -0.966192 0.473196 -0.766146 0.404837 0.0627451
12.1642 7.09388 6.2906 0.0637452 -0.132679 -0.960605 0.289203 -0.825057 0.461783 0.0823529
12.1642 7.09388 6.39045 0.0248817 -0.072665 -0.963317 0.399865 -0.77239 0.406913 0.0235294
12.1642 7.19379 6.39045 -0.00203545 -0.383755 -0.915642 0.433611 -0.702757 0.524565 0.0862745
12.1642 7.29371 6.39045 0.0377069 -0.478187 -0.882853 0.361677 -0.623224 0.683445 0.0509804
12.1642 8.99224 3.19522 0.372011 0.102084 0.890199 0.476766 0.631216 -0.558717 0.278431
12.1642 8.99224 3.29507 0.129015 0.0887593 0.97538 0.763451 0.438759 -0.407457 0.215686
12.1642 8.99224 3.39493 0.444874 0.0568088 0.892958 0.507904 0.685367 -0.471848 0.0980392
12.1642 9.09216 3.09537 0.30603 0.00194045 0.949191 0.806468 0.343996 -0.441707 0.0862745
12.1642 9.09216 3.19522 0.238488 -0.00688917 0.917304 0.718632 0.294074 -0.555495 0.0941176
12.1642 9.09216 3.39493 0.33038 0.151772 0.878762 0.334875 0.772517 -0.530288 0.0156863
12.1642 9.19207 3.19522 0.255046 0.121687 0.96355 0.493817 0.536535 -0.504633 0.14902
12.1642 9.29198 3.19522 0.276479 0.137687 0.912068 0.466109 0.757576 -0.485949 0.0313725
12.2639 0 7.2891 -0.0207161 -0.152399 0.982214 0.169752 0.951975 -0.0191921 0.129412
12.2639 0.299741 6.98955 0.332666 -0.306312 0.886516 -0.368579 0.86826 0.215311 0.160784
12.2639 0.299741 7.0894 0.272338 -0.256651 0.917724 -0.477225 0.823709 0.128816 0.25098
12.2639 0.299741 7.18925 0.0155182 -0.303418 0.947234 -0.343041 0.914667 0.0574293 0.176471
12.2639 0.399655 7.0894 0.112017 -0.0125536 0.98941 -0.203408 0.923968 -0.237217 0.0862745
12.2639 0.399655 7.18925 0.190243 -0.342756 0.915974 -0.498279 0.834604 0.171362 0.0862745
12.2639 0.399655 7.2891 0.204213 -0.301395 0.958596 -0.433936 0.841504 0.148325 0.0588235
12.2639 0.399655 7.38896 -0.00226875 -0.329065 0.947852 -0.201182 0.951245 0.110909 0.0941176
12.2639 1.29888 3.69448 -0.698373 -0.671559 0.138561 0.438535 -0.111613 -0.88779 0.0705882
12.2639 1.39879 3.69448 -0.730237 -0.64182 0.0827333 0.47668 -0.141493 -0.855527 0.0117647
12.2639 1.39879 3.79433 -0.686992 -0.710944 0.09027 0.512979 -0.17575 -0.854813 0.0352941
12.2639 1.49871 3.79433 -0.256895 -0.944287 0.032935 0.62842 -0.0786225 -0.7264 0.0156863
12.2639 1.59862 3.69448 0.112383 -0.884081 0.38477 0.290626 -0.066142 -0.923755 0.0392157
12.2639 1.59862 3.79433 -0.339734 -0.840627 0.276887 0.705536 -0.184877 -0.655627 0.203922
12.2639 1.59862 3.89418 -0.440602 -0.754907 0.453756 0.625927 -0.426601 -0.614422 0.0666667
12.2639 1.69853 3.69448 0.160834 -0.918145 0.302614 0.36611 -0.157641 -0.934813 0.0470588
12.2639 1.69853 3.79433 0.060316 -0.896079 0.387514 0.517859 -0.161516 -0.835711 0.0588235
12.2639 1.69853 3.89418 -0.442557 -0.770395 0.427806 0.615006 -0.496329 -0.620402 0.0470588
12.2639 2.09819 10.7839 -0.403606 0.797138 0.346668 0.408192 0.320177 -0.80198 0.368627
12.2639 2.1981 10.7839 -0.571695 0.643551 0.4766 0.389984 0.556143 -0.706906 0.243137
12.2639 2.29802 10.7839 -0.393525 0.790873 0.38219 0.384241 0.316644 -0.834092 0.2
12.2639 3.5969 0.698955 0.92815 -0.256591 -0.197099 -0.508483 -0.823534 0.183116 0.0627451
12.2639 3.69681 0.698955 0.92406 -0.166107 -0.273248 -0.361591 -0.868431 0.281774 0.278431
12.2639 5.49526 3.09537 0.170245 0.97368 -0.369615 0.210353 -0.655977 -0.673412 0.0313725
12.2639 5.49526 3.19522 -0.0314613 0.951146 -0.305095 0.179241 -0.562525 -0.778329 0.0901961
12.2639 5.49526 3.29507 0.01828 0.93656 -0.26788 0.14154 -0.47778 -0.88106 0.00392157
12.2639 5.59517 3.09537 0.27163 0.91857 -0.35995 0.22358 -0.71736 -0.70236 0.00392157
