 #Projection along x of the O atoms
#Step / Associated central atom:     1     4     7    10    13    16    19    22    25    28    31    34    37    40    43    46    49    52    55    58    61    64    67    70    73    76    79    82    85    88    91    94    97   100   103   106   109   112   115   118   121   124   127   130   133   136   139   142   145   148   151   154   157   160   163   166   169   172   175   178   181   184   187   190   193   196   199   202   205   208   211   214   217   220   223   226   229   232   235   238   241   244   247   250   253   256   259   262
     15000  12.44079  12.70716  13.58334  12.58498  17.74254  19.60301  12.38444  13.36244  12.03244  12.51245  20.43819  16.43724  20.28642  12.91386  12.22560  14.99388  15.76756  12.24606  21.57622  15.07952  13.69280  13.18263  16.11533  16.39139  20.61075  12.15992  14.92951  15.79667  22.28967  12.77809  14.34999  17.63088  12.41044  23.14361  21.50647  17.02717  26.41157  27.20099  22.81583  23.27889  18.42193  23.33356  15.51732  21.93247  24.95372  19.02251  26.06699  28.03757  24.12063  19.02524  15.44217  28.04125  17.51498  25.33465  18.10136  21.39460  24.42680  27.77879  27.55348  24.44675  27.83401  18.03206  24.47398  25.12767  27.45204  27.07897  27.50280  23.19510  20.73248  24.06663  15.58428  24.62705  24.96948  20.27829  17.88750  25.32825  27.13620  23.36113  27.80099  20.36594  27.54070  28.07500  19.72024  28.01721  18.34562  16.79168  28.03148  15.40346
     15001  12.44065  12.70639  13.58389  12.58458  17.74429  19.60455  12.38514  13.35907  12.03263  12.51182  20.43906  16.43968  20.29038  12.91580  12.22391  14.99262  15.76795  12.24667  21.57644  15.07976  13.69300  13.18369  16.11820  16.39469  20.60662  12.16266  14.93092  15.80059  22.29139  12.78025  14.35613  17.63189  12.40990  23.14304  21.51256  17.02574  26.41344  27.20066  22.81528  23.27792  18.42237  23.33480  15.51688  21.93318  24.95503  19.02190  26.06688  28.03636  24.12364  19.02865  15.43949  28.04531  17.51158  25.33135  18.09781  21.39602  24.43113  27.77791  27.55404  24.44610  27.83668  18.03254  24.47488  25.12781  27.45271  27.07868  27.50158  23.19552  20.73154  24.06982  15.58058  24.62766  24.96904  20.27713  17.88682  25.33111  27.13243  23.36305  27.79731  20.36518  27.54403  28.07700  19.72140  28.01665  18.34575  16.78792  28.03471  15.40318
     15002  12.44047  12.70565  13.58444  12.58405  17.74610  19.60610  12.38585  13.35565  12.03295  12.51132  20.43988  16.44187  20.29437  12.91776  12.22222  14.99121  15.76864  12.24737  21.57686  15.07995  13.69316  13.18487  16.12102  16.39818  20.60255  12.16526  14.93251  15.80458  22.29310  12.78240  14.36221  17.63289  12.40949  23.14274  21.51834  17.02412  26.41504  27.20029  22.81494  23.27684  18.42287  23.33592  15.51654  21.93406  24.95630  19.02105  26.06690  28.03542  24.12653  19.03227  15.43675  28.04930  17.50806  25.32797  18.09409  21.39731  24.43528  27.77745  27.55458  24.44549  27.83940  18.03286  24.47567  25.12792  27.45310  27.07842  27.50069  23.19621  20.73053  24.07271  15.57672  24.62826  24.96863  20.27598  17.88613  25.33374  27.12861  23.36532  27.79402  20.36423  27.54746  28.07897  19.72266  28.01594  18.34604  16.78410  28.03792  15.40298
     15003  12.44027  12.70496  13.58503  12.58346  17.74796  19.60765  12.38657  13.35229  12.03341  12.51089  20.44059  16.44381  20.29838  12.91975  12.22058  14.98971  15.76965  12.24812  21.57734  15.08009  13.69334  13.18607  16.12379  16.40179  20.59853  12.16770  14.93426  15.80864  22.29478  12.78454  14.36827  17.63389  12.40926  23.14267  21.52390  17.02233  26.41638  27.19988  22.81474  23.27570  18.42350  23.33694  15.51630  21.93512  24.95755  19.01990  26.06699  28.03465  24.12924  19.03606  15.43402  28.05315  17.50453  25.32451  18.09021  21.39848  24.43920  27.77746  27.55509  24.44493  27.84206  18.03306  24.47638  25.12801  27.45321  27.07821  27.50016  23.19713  20.72939  24.07542  15.57276  24.62887  24.96829  20.27485  17.88541  25.33615  27.12471  23.36789  27.79109  20.36305  27.55094  28.08089  19.72398  28.01509  18.34644  16.78019  28.04107  15.40284
     15004  12.44006  12.70436  13.58566  12.58287  17.74982  19.60917  12.38729  13.34913  12.03398  12.51047  20.44120  16.44556  20.30243  12.92175  12.21900  14.98821  15.77097  12.24888  21.57774  15.08018  13.69356  13.18723  16.12657  16.40547  20.59455  12.17000  14.93612  15.81278  22.29643  12.78667  14.37439  17.63489  12.40922  23.14278  21.52936  17.02039  26.41748  27.19941  22.81461  23.27454  18.42430  23.33786  15.51616  21.93634  24.95876  19.01840  26.06710  28.03397  24.13174  19.03996  15.43133  28.05685  17.50109  25.32098  18.08620  21.39955  24.44287  27.77789  27.55555  24.44443  27.84458  18.03320  24.47706  25.12806  27.45306  27.07804  27.50001  23.19820  20.72805  24.07806  15.56875  24.62948  24.96806  20.27376  17.88465  25.33837  27.12075  23.37067  27.78849  20.36163  27.55444  28.08276  19.72526  28.01410  18.34689  16.77620  28.04412  15.40273
     15005  12.43985  12.70385  13.58630  12.58239  17.75166  19.61066  12.38801  13.34624  12.03465  12.50999  20.44169  16.44716  20.30650  12.92376  12.21750  14.98678  15.77255  12.24962  21.57790  15.08019  13.69388  13.18824  16.12937  16.40915  20.59058  12.17217  14.93806  15.81701  22.29802  12.78879  14.38060  17.63588  12.40939  23.14298  21.53485  17.01831  26.41836  27.19889  22.81446  23.27344  18.42532  23.33870  15.51611  21.93772  24.95996  19.01658  26.06719  28.03326  24.13402  19.04387  15.42874  28.06035  17.49783  25.31740  18.08209  21.40054  24.44630  27.77866  27.55595  24.44401  27.84691  18.03334  24.47776  25.12808  27.45267  27.07790  27.50021  23.19933  20.72649  24.08075  15.56472  24.63011  24.96796  20.27270  17.88385  25.34044  27.11672  23.37358  27.78611  20.35999  27.55793  28.08456  19.72646  28.01301  18.34733  16.77214  28.04705  15.40264
     15006  12.43966  12.70344  13.58693  12.58207  17.75344  19.61208  12.38872  13.34367  12.03539  12.50938  20.44206  16.44870  20.31062  12.92577  12.21609  14.98550  15.77432  12.25030  21.57772  15.08013  13.69432  13.18904  16.13221  16.41274  20.58661  12.17424  14.94002  15.82132  22.29955  12.79091  14.38694  17.63686  12.40975  23.14314  21.54047  17.01613  26.41905  27.19829  22.81421  23.27245  18.42658  23.33951  15.51614  21.93923  24.96113  19.01454  26.06721  28.03244  24.13609  19.04773  15.42628  28.06364  17.49482  25.31378  18.07793  21.40146  24.44950  27.77968  27.55626  24.44365  27.84900  18.03358  24.47852  25.12809  27.45211  27.07775  27.50075  23.20036  20.72467  24.08359  15.56071  24.63073  24.96798  20.27171  17.88299  25.34240  27.11265  23.37652  27.78386  20.35815  27.56135  28.08628  19.72753  28.01183  18.34774  16.76802  28.04985  15.40254
     15007  12.43949  12.70310  13.58751  12.58201  17.75513  19.61340  12.38942  13.34139  12.03615  12.50860  20.44232  16.45023  20.31476  12.92778  12.21476  14.98440  15.77617  12.25089  21.57708  15.07998  13.69487  13.18956  16.13512  16.41619  20.58257  12.17624  14.94200  15.82571  22.30101  12.79304  14.39341  17.63778  12.41028  23.14313  21.54630  17.01391  26.41959  27.19763  22.81378  23.27165  18.42807  23.34033  15.51625  21.94084  24.96231  19.01242  26.06716  28.03143  24.13800  19.05145  15.42399  28.06671  17.49209  25.31015  18.07377  21.40233  24.45250  27.78084  27.55649  24.44336  27.85084  18.03397  24.47938  25.12807  27.45143  27.07758  27.50158  23.20114  20.72260  24.08665  15.55672  24.63135  24.96814  20.27078  17.88208  25.34432  27.10853  23.37940  27.78163  20.35614  27.56469  28.08792  19.72848  28.01058  18.34809  16.76385  28.05253  15.40244
     15008  12.43935  12.70283  13.58798  12.58227  17.75671  19.61460  12.39010  13.33933  12.03690  12.50763  20.44248  16.45182  20.31892  12.92982  12.21351  14.98351  15.77803  12.25138  21.57595  15.07974  13.69553  13.18979  16.13810  16.41942  20.57838  12.17818  14.94395  15.83019  22.30239  12.79515  14.40000  17.63860  12.41092  23.14281  21.55242  17.01169  26.41999  27.19690  22.81311  23.27109  18.42975  23.34120  15.51642  21.94252  24.96348  19.01039  26.06702  28.03019  24.13979  19.05500  15.42187  28.06958  17.48968  25.30654  18.06969  21.40316  24.45535  27.78204  27.55660  24.44313  27.85242  18.03455  24.48037  25.12805  27.45072  27.07737  27.50265  23.20154  20.72027  24.08997  15.55279  24.63194  24.96841  20.26994  17.88112  25.34624  27.10437  23.38214  27.77932  20.35404  27.56792  28.08948  19.72932  28.00930  18.34838  16.75967  28.05509  15.40232
     15009  12.43921  12.70260  13.58829  12.58286  17.75814  19.61567  12.39078  13.33744  12.03757  12.50648  20.44255  16.45351  20.32311  12.93187  12.21232  14.98282  15.77982  12.25175  21.57433  15.07940  13.69628  13.18974  16.14117  16.42239  20.57395  12.18010  14.94589  15.83471  22.30369  12.79726  14.40670  17.63929  12.41162  23.14208  21.55887  17.00952  26.42025  27.19612  22.81215  23.27082  18.43157  23.34216  15.51667  21.94423  24.96468  19.00860  26.06683  28.02870  24.14153  19.05833  15.41994  28.07225  17.48758  25.30297  18.06578  21.40397  24.45809  27.78321  27.55659  24.44297  27.85378  18.03532  24.48151  25.12803  27.45009  27.07708  27.50389  23.20149  20.71772  24.09358  15.54889  24.63249  24.96880  20.26918  17.88010  25.34819  27.10016  23.38466  27.77685  20.35192  27.57104  28.09096  19.73009  28.00800  18.34862  16.75549  28.05755  15.40219
