          38          49           3
          38          60           3
          38         151           3
          47          49           3
          47          60           3
          47         151           3
          59          49           3
          59          60           3
          59         151           3
          95          96           4
          95         121           4
          95         204           4
          95         325           4
         119          96           4
         119         121           4
         119         204           4
         119         325           4
         149          49           3
         149          60           3
         149         151           3
         173          96           4
         173         121           4
         173         204           4
         173         325           4
         203          96           4
         203         121           4
         203         204           4
         203         325           4
         233          49           3
         233          60           3
         233         151           3
         260          49           3
         260          60           3
         260         151           3
         266          49           3
         266          60           3
         266         151           3
         278          49           3
         278          60           3
         278         151           3
         323          96           4
         323         121           4
         323         204           4
         323         325           4
         350          96           4
         350         121           4
         350         204           4
         350         325           4
