  38  32  33
  38  32  34
  32  38  39
  32  38  40
 191  32  33
 191  32  34
  32 191 192
  32 191 193
 209  32  33
 209  32  34
  32 209 210
  32 209 211
 311  32  33
 311  32  34
  32 311 312
  32 311 313
 341  32  33
 341  32  34
  32 341 342
  32 341 343
 191  38  39
 191  38  40
  38 191 192
  38 191 193
 209  38  39
 209  38  40
  38 209 210
  38 209 211
 311  38  39
 311  38  40
  38 311 312
  38 311 313
 341  38  39
 341  38  40
  38 341 342
  38 341 343
 209 191 192
 209 191 193
 191 209 210
 191 209 211
 311 191 192
 311 191 193
 191 311 312
 191 311 313
 341 191 192
 341 191 193
 191 341 342
 191 341 343
 311 209 210
 311 209 211
 209 311 312
 209 311 313
 341 209 210
 341 209 211
 209 341 342
 209 341 343
 341 311 312
 341 311 313
 311 341 342
 311 341 343
