  22   4   5
   4  22  23
   4  22  24
  49   4   5
  79   4   5
   4  79  80
   4  79  81
 124   4   5
   4 124 125
 286   4   5
   4 286 288
 289   4   5
   4 289 290
   4 289 291
 316   4   5
   4 316 317
  49  22  23
  49  22  24
  79  22  23
  79  22  24
  22  79  80
  22  79  81
 124  22  23
 124  22  24
  22 124 125
 286  22  23
 286  22  24
  22 286 288
 289  22  23
 289  22  24
  22 289 290
  22 289 291
 316  22  23
 316  22  24
  22 316 317
  49  79  80
  49  79  81
  49 124 125
  49 286 288
  49 289 290
  49 289 291
  49 316 317
 124  79  80
 124  79  81
  79 124 125
 286  79  80
 286  79  81
  79 286 288
 289  79  80
 289  79  81
  79 289 290
  79 289 291
 316  79  80
 316  79  81
  79 316 317
 286 124 125
 124 286 288
 289 124 125
 124 289 290
 124 289 291
 316 124 125
 124 316 317
 289 286 288
 286 289 290
 286 289 291
 316 286 288
 286 316 317
 316 289 290
 316 289 291
 289 316 317
