  0.0000E+00  0.0000E+00
  0.6347E-01  0.6342E-01
  0.1269E+00  0.1266E+00
  0.1904E+00  0.1893E+00
  0.2539E+00  0.2511E+00
  0.3173E+00  0.3120E+00
  0.3808E+00  0.3717E+00
  0.4443E+00  0.4298E+00
  0.5077E+00  0.4862E+00
  0.5712E+00  0.5406E+00
  0.6347E+00  0.5929E+00
  0.6981E+00  0.6428E+00
  0.7616E+00  0.6901E+00
  0.8251E+00  0.7346E+00
  0.8885E+00  0.7761E+00
  0.9520E+00  0.8146E+00
  0.1015E+01  0.8497E+00
  0.1079E+01  0.8815E+00
  0.1142E+01  0.9096E+00
  0.1206E+01  0.9341E+00
  0.1269E+01  0.9549E+00
  0.1333E+01  0.9718E+00
  0.1396E+01  0.9848E+00
  0.1460E+01  0.9938E+00
  0.1523E+01  0.9989E+00
  0.1587E+01  0.9999E+00
  0.1650E+01  0.9969E+00
  0.1714E+01  0.9898E+00
  0.1777E+01  0.9788E+00
  0.1841E+01  0.9639E+00
  0.1904E+01  0.9450E+00
  0.1967E+01  0.9224E+00
  0.2031E+01  0.8961E+00
  0.2094E+01  0.8661E+00
  0.2158E+01  0.8327E+00
  0.2221E+01  0.7959E+00
  0.2285E+01  0.7560E+00
  0.2348E+01  0.7130E+00
  0.2412E+01  0.6672E+00
  0.2475E+01  0.6187E+00
  0.2539E+01  0.5677E+00
  0.2602E+01  0.5146E+00
  0.2666E+01  0.4594E+00
  0.2729E+01  0.4024E+00
  0.2793E+01  0.3439E+00
  0.2856E+01  0.2842E+00
  0.2919E+01  0.2234E+00
  0.2983E+01  0.1619E+00
  0.3046E+01  0.1000E+00
  0.3110E+01  0.3793E-01
  0.3173E+01 -0.2400E-01
  0.3237E+01 -0.8548E-01
  0.3300E+01 -0.1462E+00
  0.3364E+01 -0.2058E+00
  0.3427E+01 -0.2639E+00
  0.3491E+01 -0.3203E+00
  0.3554E+01 -0.3745E+00
  0.3618E+01 -0.4262E+00
  0.3681E+01 -0.4750E+00
  0.3745E+01 -0.5205E+00
  0.3808E+01 -0.5623E+00
  0.3871E+01 -0.6000E+00
  0.3935E+01 -0.6331E+00
  0.3998E+01 -0.6611E+00
  0.4062E+01 -0.6835E+00
  0.4125E+01 -0.6999E+00
  0.4189E+01 -0.7096E+00
  0.4252E+01 -0.7120E+00
  0.4316E+01 -0.7065E+00
  0.4379E+01 -0.6924E+00
  0.4443E+01 -0.6690E+00
  0.4506E+01 -0.6353E+00
  0.4570E+01 -0.5906E+00
  0.4633E+01 -0.5338E+00
  0.4697E+01 -0.4640E+00
  0.4760E+01 -0.3800E+00
  0.4823E+01 -0.2804E+00
  0.4887E+01 -0.1641E+00
  0.4950E+01 -0.2944E-01
  0.5014E+01  0.1252E+00
  0.5077E+01  0.3015E+00
  0.5141E+01  0.5016E+00
  0.5204E+01  0.7274E+00
  0.5268E+01  0.9815E+00
  0.5331E+01  0.1266E+01
  0.5395E+01  0.1585E+01
  0.5458E+01  0.1939E+01
  0.5522E+01  0.2334E+01
  0.5585E+01  0.2773E+01
  0.5649E+01  0.3259E+01
  0.5712E+01  0.3797E+01
  0.5775E+01  0.4391E+01
  0.5839E+01  0.5047E+01
  0.5902E+01  0.5771E+01
  0.5966E+01  0.6567E+01
  0.6029E+01  0.7444E+01
  0.6093E+01  0.8407E+01
  0.6156E+01  0.9466E+01
  0.6220E+01  0.1063E+02
  0.6283E+01  0.1190E+02
