0.00000000 , 0.281181455
0.100000001 , 8.36498961E-02
0.200000003 , 5.20213023E-02
0.300000012 , 5.45155443E-02
0.400000006 , 3.98499519E-02
0.500000000 , 4.53114472E-02
0.600000024 , 3.22086252E-02
0.699999988 , 2.85815038E-02
0.800000012 , 3.71206626E-02
0.900000036 , 2.60693897E-02
1.00000000 , 4.36776467E-02
1.10000002 , 2.37623826E-02
1.20000005 , 2.18114927E-02
1.30000007 , 3.49805914E-02
1.39999998 , 2.17835680E-02
1.50000000 , 3.79974730E-02
1.60000002 , 1.43264914E-02
1.70000005 , 2.98765786E-02
1.80000007 , 2.03847867E-02
1.89999998 , 1.80700850E-02
2.00000000 , 3.41713578E-02
2.10000014 , 6.27247291E-03
2.20000005 , 2.08428670E-02
2.29999995 , 1.90300383E-02
2.40000010 , 2.08023582E-02
2.50000000 , 2.39896737E-02
2.60000014 , 2.07609124E-02
2.70000005 , 9.59393568E-03
2.79999995 , 2.75300704E-02
2.90000010 , 1.85558703E-02
3.00000000 , 6.89169951E-03
3.10000014 , 2.48413794E-02
3.20000005 , 2.20835246E-02
3.29999995 , 1.87080055E-02
3.40000010 , 1.38214501E-02
3.50000000 , 2.04140488E-02
3.60000014 , 1.60736237E-02
3.70000005 , 2.45578475E-02
3.79999995 , 2.07920782E-02
3.90000010 , 7.88335968E-03
4.00000000 , 1.80009734E-02
4.09999990 , 1.96492877E-02
4.20000029 , 6.79719262E-03
4.30000019 , 2.11433247E-02
4.40000010 , 1.18911257E-02
4.50000000 , 1.48023311E-02
4.59999990 , 1.33135095E-02
4.70000029 , 2.07389090E-02
4.80000019 , 1.09194117E-02
4.90000010 , 2.06903182E-02
5.00000000 , 1.20413303E-02
5.09999990 , 1.08116399E-02
5.20000029 , 1.45129235E-02
5.30000019 , 1.59399845E-02
5.40000010 , 1.40430182E-02
5.50000000 , 2.12098025E-02
5.59999990 , 2.71201064E-03
5.70000029 , 2.25305576E-02
5.80000019 , 1.10008325E-02
5.90000010 , 8.65535531E-03
6.00000000 , 1.74343586E-02
6.09999990 , 1.26430430E-02
6.20000029 , 9.55099519E-03
6.30000019 , 1.71034839E-02
6.40000010 , 1.18451063E-02
6.50000000 , 1.44640580E-02
6.59999990 , 1.38434004E-02
6.70000029 , 1.54156433E-02
6.80000019 , 8.87567271E-03
6.90000010 , 1.56509988E-02
7.00000000 , 1.83999520E-02
7.09999990 , 1.02173435E-02
7.20000029 , 1.25854267E-02
7.30000019 , 6.53445115E-03
7.40000010 , 1.82092190E-02
7.50000000 , 8.59165192E-03
7.59999990 , 2.36207433E-02
7.70000029 , 6.35007489E-03
7.80000019 , 1.20039815E-02
7.90000010 , 1.53307067E-02
8.00000000 , 1.38312615E-02
8.10000038 , 1.06657250E-02
8.19999981 , 1.32382885E-02
8.30000019 , 1.20997429E-02
8.40000057 , 1.64123420E-02
8.50000000 , 1.78285260E-02
8.60000038 , 8.99245590E-03
8.69999981 , 1.59840696E-02
8.80000019 , 1.00247562E-02
8.90000057 , 1.45129263E-02
9.00000000 , 1.28697269E-02
9.10000038 , 1.52270701E-02
9.19999981 , 1.76280644E-02
9.30000019 , 1.55116897E-02
9.40000057 , 2.39475686E-02
9.50000000 , 1.16229057E-02
9.60000038 , 1.68979168E-02
9.69999981 , 9.95281897E-03
9.80000019 , 2.24937405E-02
9.90000057 , 7.73325656E-03
10.0000000 , 1.51330195E-02
10.1000004 , 1.47927888E-02
10.1999998 , 2.24155989E-02
10.3000002 , 1.96271315E-02
10.4000006 , 1.72890685E-02
10.5000000 , 2.15818994E-02
10.6000004 , 1.40216742E-02
10.6999998 , 1.20728258E-02
10.8000002 , 2.06938200E-02
10.9000006 , 1.34110451E-02
11.0000000 , 6.50882628E-03
11.1000004 , 1.20669259E-02
11.1999998 , 2.10797265E-02
11.3000002 , 2.80552940E-03
11.4000006 , 2.10023224E-02
11.5000000 , -1.14861701E-03
11.6000004 , 3.13818492E-02
11.6999998 , 1.17629403E-02
11.8000002 , 1.48829874E-02
11.9000006 , 1.02453753E-02
12.0000000 , 1.34244571E-02
12.1000004 , 1.54481651E-02
12.1999998 , 1.81496125E-02
12.3000002 , 1.07776020E-02
12.4000006 , 9.63477697E-03
12.5000000 , 1.43194217E-02
12.6000004 , 1.18742110E-02
12.6999998 , 1.53804496E-02
12.8000002 , 8.81403498E-03
12.9000006 , 1.85639039E-02
13.0000000 , 1.32501107E-02
13.1000004 , 1.62720662E-02
13.1999998 , 2.36902181E-02
13.3000002 , 1.82150006E-02
13.4000006 , 5.91711560E-03
13.5000000 , 1.87754631E-02
13.6000004 , 1.67805683E-02
13.6999998 , 1.16229039E-02
13.8000002 , 4.72414820E-03
13.9000006 , 1.44047793E-02
14.0000000 , 6.50882721E-03
14.1000004 , 7.44653866E-03
14.1999998 , 1.43081956E-02
14.3000002 , 9.42067057E-03
14.4000006 , 6.97374251E-03
14.5000000 , 1.95264798E-02
14.6000004 , 2.71201134E-03
14.6999998 , 1.10527249E-02
14.8000002 , 2.34693289E-02
14.9000006 , 1.24433460E-02
15.0000000 , 1.65975075E-02
15.1000004 , 1.99249783E-03
15.1999998 , 1.32210553E-02
15.3000002 , 5.19321207E-03
15.4000006 , 1.37958843E-02
15.5000000 , 1.19328480E-02
15.6000004 , -9.98513307E-03
15.6999998 , 2.04346869E-02
15.8000002 , 8.13603308E-03
15.9000006 , 2.02408638E-02
