   0.00000000      0.999954104    
   5.00000024E-04  0.999907792    
   1.00000005E-03  0.999861240    
   1.50000001E-03  0.999787390    
   2.00000009E-03  0.999713123    
   2.50000018E-03  0.999638319    
   3.00000003E-03  0.999617398    
   3.50000011E-03  0.999651015    
   4.00000019E-03  0.999712408    
   4.50000027E-03  0.999774158    
   5.00000035E-03  0.999836385    
   5.50000044E-03  0.999899030    
   6.00000005E-03  0.999962032    
   6.50000013E-03   1.00002563    
   7.00000022E-03   1.00008953    
   7.50000030E-03   1.00018191    
   8.00000038E-03   1.00024712    
   8.50000046E-03   1.00031269    
   9.00000054E-03   1.00032139    
   9.50000063E-03   1.00030208    
   1.00000007E-02   1.00022554    
   1.05000008E-02   1.00014830    
   1.10000009E-02   1.00015664    
   1.15000010E-02   1.00016534    
   1.20000001E-02   1.00017393    
   1.25000002E-02   1.00018287    
   1.30000003E-02   1.00019205    
   1.35000004E-02   1.00017118    
   1.40000004E-02   1.00015068    
   1.45000005E-02   1.00013006    
   1.50000006E-02   1.00010908    
   1.55000007E-02   1.00008810    
   1.60000008E-02   1.00006700    
   1.64999999E-02   1.00004566    
   1.70000009E-02   1.00005400    
   1.75000001E-02   1.00006294    
   1.80000011E-02   1.00007164    
   1.85000002E-02   1.00004995    
   1.90000013E-02  0.999997497    
   1.95000004E-02  0.999914110    
   2.00000014E-02  0.999860644    
   2.05000006E-02  0.999806762    
   2.10000016E-02  0.999752700    
   2.15000007E-02  0.999698102    
   2.20000017E-02  0.999643087    
   2.25000009E-02  0.999619067    
   2.30000019E-02  0.999563336    
   2.35000011E-02  0.999507070    
   2.40000002E-02  0.999450207    
   2.45000012E-02  0.999329388    
   2.50000004E-02  0.999239564    
   2.55000014E-02  0.999116719    
   2.60000005E-02  0.998992980    
   2.65000015E-02  0.998868287    
   2.70000007E-02  0.998774767    
   2.75000017E-02  0.998680949    
   2.80000009E-02  0.998585939    
   2.85000019E-02  0.998523653    
   2.90000010E-02  0.998460412    
   2.95000020E-02  0.998330414    
   3.00000012E-02  0.998132288    
   3.05000022E-02  0.997932613    
   3.10000014E-02  0.997731268    
   3.15000005E-02  0.997528136    
   3.20000015E-02  0.997323394    
   3.25000025E-02  0.997150958    
   3.29999998E-02  0.996977091    
   3.35000008E-02  0.996767282    
   3.40000018E-02  0.996589959    
   3.45000029E-02  0.996445954    
   3.50000001E-02  0.996301055    
   3.55000012E-02  0.996224463    
   3.60000022E-02  0.996182561    
   3.65000032E-02  0.996140301    
   3.70000005E-02  0.996062100    
   3.75000015E-02  0.995911896    
   3.80000025E-02  0.995760441    
   3.85000035E-02  0.995607615    
   3.90000008E-02  0.995453417    
   3.95000018E-02  0.995297790    
   4.00000028E-02  0.995140553    
   4.05000001E-02  0.994945586    
   4.10000011E-02  0.994748652    
   4.15000021E-02  0.994549930    
   4.20000032E-02  0.994349360    
   4.25000004E-02  0.994184136    
   4.30000015E-02  0.994017482    
   4.35000025E-02  0.993849218    
   4.40000035E-02  0.993717194    
   4.45000008E-02  0.993583918    
   4.50000018E-02  0.993449152    
   4.55000028E-02  0.993275106    
   4.60000038E-02  0.993098915    
   4.65000011E-02  0.992921472    
   4.70000021E-02  0.992741942    
   4.75000031E-02  0.992600083    
   4.80000004E-02  0.992456496    
   4.85000014E-02  0.992311716    
   4.90000024E-02  0.992205322    
   4.95000035E-02  0.992137671    
   5.00000007E-02  0.992109239    
   5.05000018E-02  0.992080867    
   5.10000028E-02  0.992011249    
   5.15000038E-02  0.991941273    
   5.20000011E-02  0.991870403    
   5.25000021E-02  0.991840124    
   5.30000031E-02  0.991809487    
   5.35000041E-02  0.991736710    
   5.40000014E-02  0.991663337    
   5.45000024E-02  0.991589189    
   5.50000034E-02  0.991556644    
   5.55000044E-02  0.991523564    
   5.60000017E-02  0.991490185    
   5.65000027E-02  0.991456628    
   5.70000038E-02  0.991422415    
   5.75000010E-02  0.991388083    
   5.80000021E-02  0.991353035    
   5.85000031E-02  0.991317868    
   5.90000041E-02  0.991326392    
   5.95000014E-02  0.991334915    
   6.00000024E-02  0.991254449    
   6.05000034E-02  0.991173029    
   6.10000044E-02  0.991135716    
   6.15000017E-02  0.991097987    
   6.20000027E-02  0.991059899    
   6.25000000E-02  0.990975499    
   6.30000010E-02  0.990890086    
   6.35000020E-02  0.990896642    
   6.40000030E-02  0.990903080    
   6.45000041E-02  0.990909696    
   6.50000051E-02  0.990916312    
   6.55000061E-02  0.990828156    
   6.59999996E-02  0.990738750    
   6.65000007E-02  0.990648329    
   6.70000017E-02  0.990556717    
   6.75000027E-02  0.990512848    
   6.80000037E-02  0.990517378    
   6.85000047E-02  0.990521967    
   6.90000057E-02  0.990526557    
   6.95000067E-02  0.990381420    
   7.00000003E-02  0.990234435    
   7.05000013E-02  0.990085900    
   7.10000023E-02  0.989986181    
   7.15000033E-02  0.989833772    
   7.20000044E-02  0.989628255    
   7.25000054E-02  0.989471912    
   7.30000064E-02  0.989365458    
   7.34999999E-02  0.989310205    
   7.40000010E-02  0.989201307    
   7.45000020E-02  0.989091098    
