0.900000036 0.684605360  0.284666538  0.969272
0.910000086 0.683843195  0.285214722  0.969058
0.920000076 0.682602048  0.286243051  0.968845
0.930000067 0.681458890  0.287158251  0.968617
0.940000057 0.681045175  0.287274361  0.96832
0.950000048 0.679945588  0.288111061  0.968057
0.960000038 0.679651618  0.288125247  0.967777
0.970000088 0.678551972  0.288985848  0.967538
0.980000079 0.677626550  0.289687485  0.967314
0.990000069 0.676526964  0.290550083  0.967077
1.00000012 0.675699532  0.291195810  0.966895
1.01000011 0.675307572  0.291360527  0.966668
1.02000010 0.675122499  0.291307569  0.96643
1.03000009 0.674752295  0.291472942  0.966225
1.04000008 0.673554718  0.292521983  0.966077
1.05000007 0.672204673  0.293722153  0.965927
1.06000006 0.671061516  0.294693500  0.965755
1.07000005 0.670027196  0.295516521  0.965544
1.08000004 0.669352233  0.295983106  0.965335
1.09000003 0.668546557  0.296589017  0.965136
1.10000002 0.667610228  0.297287375  0.964898
1.11000013 0.666510642  0.298170775  0.964681
1.12000012 0.664953709  0.299528122  0.964482
1.13000011 0.664169848  0.300056159  0.964226
1.14000010 0.663462162  0.300480962  0.963943
1.15000010 0.662634730  0.301044464  0.963679
1.16000009 0.661807299  0.301643640  0.963451
1.17000008 0.661448002  0.301746070  0.963194
1.18000007 0.660827458  0.302114457  0.962942
1.19000006 0.659346759  0.303363174  0.96271
1.20000005 0.658192694  0.304277718  0.96247
1.21000004 0.657670140  0.304508895  0.962179
1.22000003 0.656864464  0.305111676  0.961976
1.23000014 0.655808389  0.305912256  0.961721
1.24000013 0.654784977  0.306667656  0.961453
1.25000012 0.653663576  0.307527453  0.961191
1.26000011 0.653140962  0.307773083  0.960914
1.27000010 0.652117610  0.308553547  0.960671
1.28000009 0.650865555  0.309590667  0.960456
1.29000008 0.650538921  0.309616417  0.960155
1.30000007 0.649646163  0.310212910  0.959859
1.31000006 0.648470342  0.311159492  0.95963
1.32000005 0.647044122  0.312398434  0.959443
1.33000004 0.645933568  0.313312411  0.959246
1.34000015 0.644703329  0.314297259  0.959001
1.35000014 0.643483937  0.315294266  0.958778
1.36000013 0.642906904  0.315603912  0.958511
1.37000012 0.642112136  0.316112220  0.958224
1.38000011 0.641099632  0.316819787  0.957919
1.39000010 0.639869332  0.317809135  0.957678
1.40000010 0.638856828  0.318554074  0.957411
1.41000009 0.637974977  0.319158226  0.957133
1.42000008 0.636548698  0.320373207  0.956922
1.43000007 0.635655940  0.321014762  0.956671
1.44000006 0.635242224  0.321141064  0.956383
1.45000005 0.634676099  0.321431369  0.956107
1.46000016 0.633598268  0.322285891  0.955884
1.47000015 0.631823599  0.323834717  0.955658
1.48000014 0.630713105  0.324691325  0.955404
1.49000013 0.630669594  0.324396014  0.955066
1.50000012 0.629798591  0.325007290  0.954806
1.51000011 0.629145324  0.325300723  0.954446
1.52000010 0.628470361  0.325653315  0.954124
1.53000009 0.627632022  0.326254129  0.953886
1.54000008 0.626924336  0.326702237  0.953627
1.55000007 0.625966251  0.327457547  0.953424
1.56000006 0.624638021  0.328591704  0.95323
1.57000005 0.624137163  0.328805566  0.952943
1.58000016 0.623919427  0.328783065  0.952702
1.59000015 0.622906923  0.329635918  0.952543
1.60000014 0.622547626  0.329767555  0.952315
1.61000013 0.621611297  0.330491573  0.952103
1.62000012 0.621186733  0.330706567  0.951893
1.63000011 0.620522618  0.331171483  0.951694
1.64000010 0.620097995  0.331316113  0.951414
1.65000010 0.619205236  0.331935763  0.951141
1.66000009 0.617985845  0.332923979  0.95091
1.67000008 0.616679370  0.334067762  0.950747
1.68000007 0.615982592  0.334559232  0.950542
1.69000018 0.615057170  0.335241497  0.950299
1.70000017 0.614218831  0.335841477  0.95006
1.71000016 0.614382148  0.335274756  0.949657
1.72000015 0.613772452  0.335577339  0.94935
1.73000014 0.612879694  0.336166292  0.949046
1.74000013 0.611943364  0.336850882  0.948794
1.75000012 0.611192167  0.337298214  0.94849
1.76000011 0.609951019  0.338342726  0.948294
1.77000010 0.609265089  0.338755161  0.94802
1.78000009 0.608470321  0.339287996  0.947758
1.79000008 0.607621133  0.339892685  0.947514
1.80000007 0.606880784  0.340282559  0.947163
1.81000018 0.605759382  0.341128141  0.946888
1.82000017 0.604888380  0.341771036  0.946659
1.83000016 0.604148090  0.342306435  0.946455
1.84000015 0.603287995  0.343022436  0.94631
1.85000014 0.603538394  0.342383772  0.945922
1.86000013 0.602896035  0.342716366  0.945612
1.87000012 0.601132274  0.344286740  0.945419
1.88000011 0.600108862  0.345077544  0.945186
1.89000010 0.599412084  0.345484376  0.944896
1.90000010 0.598214507  0.346505731  0.94472
1.91000009 0.597419679  0.347082436  0.944502
1.92000008 0.596897125  0.347298473  0.944196
1.93000019 0.595895469  0.348069131  0.943965
1.94000018 0.595525324  0.348129094  0.943654
1.95000017 0.594120860  0.349395752  0.943517
1.96000016 0.593587399  0.349710345  0.943298
1.97000015 0.592574835  0.350568146  0.943143
1.98000014 0.591943383  0.351016521  0.94296
1.99000013 0.591028869  0.351755291  0.942784
2.00000024 0.590103447  0.352483183  0.942587
2.01000023 0.589548171  0.352836370  0.942385
2.02000022 0.588405013  0.353844106  0.942249
2.03000021 0.586967885  0.355071187  0.942039
2.04000020 0.586467087  0.355329454  0.941797
2.05000019 0.585476339  0.356182098  0.941658
2.06000018 0.584540009  0.356914490  0.941454
2.07000017 0.584017396  0.357162654  0.94118
2.08000016 0.583603680  0.357313156  0.940917
2.09000015 0.582417011  0.358327299  0.940744
2.10000014 0.580860078  0.359671026  0.940531
2.11000013 0.580587924  0.359628350  0.940216
2.12000012 0.579912901  0.360012114  0.939925
2.13000011 0.578998387  0.360677093  0.939675
2.14000010 0.578508437  0.360890895  0.939399
2.15000010 0.578018486  0.361068934  0.939087
2.16000009 0.577343524  0.361417800  0.938761
2.17000008 0.576178551  0.362340689  0.938519
2.18000007 0.575198710  0.363081723  0.93828
2.19000006 0.574099064  0.363982737  0.938082
2.20000005 0.573304296  0.364505112  0.937809
2.21000004 0.572411537  0.365162879  0.937574
2.22000027 0.572074056  0.365221739  0.937296
2.23000026 0.570800245  0.366321176  0.937121
2.24000025 0.569406629  0.367545068  0.936952
2.25000024 0.568742514  0.367948443  0.936691
2.26000023 0.568187237  0.368229479  0.936417
2.27000022 0.568089247  0.367995113  0.936084
2.28000021 0.567403376  0.368350178  0.935754
2.29000020 0.566053331  0.369381815  0.935435
2.30000019 0.565215051  0.369910449  0.935126
2.31000018 0.564474702  0.370378375  0.934853
2.32000017 0.563396871  0.371277422  0.934674
2.33000016 0.562406123  0.372029692  0.934436
2.34000015 0.561535120  0.372672230  0.934207
2.35000014 0.561077833  0.372821361  0.933899
2.36000013 0.560587943  0.373032629  0.933621
2.37000012 0.560555279  0.372688681  0.933244
2.38000011 0.559303224  0.373727977  0.933031
2.39000010 0.558606446  0.374138176  0.932745
2.40000010 0.557768106  0.374721974  0.93249
2.41000009 0.556897104  0.375330836  0.932228
2.42000008 0.556526959  0.375408143  0.931935
2.43000007 0.555557966  0.376154840  0.931713
2.44000006 0.555253148  0.376145869  0.931399
2.45000029 0.554686964  0.376409680  0.931097
2.46000028 0.553946674  0.376909971  0.930857
2.47000027 0.553609133  0.376963407  0.930573
2.48000026 0.552955925  0.377377778  0.930334
2.49000025 0.552825272  0.377182573  0.930008
2.50000024 0.552629292  0.377111852  0.929741
2.51000023 0.552008688  0.377477169  0.929486
2.52000022 0.551551461  0.377630711  0.929182
2.53000021 0.550745785  0.378208250  0.928954
2.54000020 0.549210668  0.379559517  0.92877
2.55000019 0.548611879  0.379852176  0.928464
2.56000018 0.548198164  0.379920036  0.928118
2.57000017 0.547958612  0.379775912  0.927735
2.58000016 0.547806203  0.379568964  0.927375
2.59000015 0.547142088  0.379886955  0.927029
2.60000014 0.546053350  0.380768478  0.926822
2.61000013 0.545813799  0.380661815  0.926476
2.62000012 0.545323908  0.380855769  0.92618
2.63000011 0.544779539  0.381100267  0.92588
2.64000010 0.543919444  0.381720811  0.92564
2.65000010 0.542961359  0.382468015  0.925429
2.66000009 0.542177439  0.383065432  0.925243
2.67000008 0.541981518  0.382934779  0.924916
2.68000031 0.541535139  0.383080393  0.924616
2.69000030 0.540903628  0.383440197  0.924344
2.70000029 0.540261269  0.383799940  0.924061
2.71000028 0.539716959  0.384059757  0.923777
2.72000027 0.538802385  0.384735972  0.923538
2.73000026 0.537789881  0.385462940  0.923253
2.74000025 0.537201941  0.385686636  0.922889
2.75000024 0.536875367  0.385568947  0.922444
2.76000023 0.536243856  0.385817826  0.922062
2.77000022 0.535688639  0.385978699  0.921667
2.78000021 0.534872055  0.386443138  0.921315
2.79000020 0.533815980  0.387262434  0.921078
2.80000019 0.532727301  0.388107836  0.920835
2.81000018 0.532041371  0.388485849  0.920527
2.82000017 0.531431675  0.388749570  0.920181
2.83000016 0.530636907  0.389293134  0.91993
2.84000015 0.529700577  0.390078396  0.919779
2.85000014 0.528731644  0.390775591  0.919507
2.86000013 0.527621150  0.391638935  0.91926
2.87000012 0.526771903  0.392197877  0.91897
2.88000011 0.526347280  0.392261297  0.918609
2.89000010 0.526107788  0.392147243  0.918255
2.90000010 0.525302112  0.392643809  0.917946
2.91000032 0.524409354  0.393281400  0.917691
2.92000031 0.523886800  0.393486351  0.917373
2.93000031 0.523473024  0.393525332  0.916998
2.94000030 0.522798061  0.393909365  0.916707
2.95000029 0.522612929  0.393744439  0.916357
2.96000028 0.521731079  0.394333065  0.916064
2.97000027 0.521426260  0.394334644  0.915761
2.98000026 0.520740330  0.394770861  0.915511
2.99000025 0.519716918  0.395540535  0.915257
3.00000024 0.519172549  0.395734966  0.914908
3.01000023 0.518976569  0.395621926  0.914598
3.02000022 0.518203616  0.396124452  0.914328
3.03000021 0.517071307  0.397024840  0.914096
3.04000020 0.516505182  0.397297323  0.913803
3.05000019 0.516211212  0.397339106  0.91355
3.06000018 0.515449107  0.397882253  0.913331
3.07000017 0.514817655  0.398232788  0.91305
3.08000016 0.514425695  0.398287982  0.912714
3.09000015 0.513532937  0.398948491  0.912481
3.10000014 0.512738168  0.399519473  0.912258
3.11000013 0.511562347  0.400529593  0.912092
3.12000012 0.510963500  0.400883198  0.911847
3.13000011 0.510702252  0.400811166  0.911513
3.14000010 0.510876417  0.400260925  0.911137
3.15000033 0.510059893  0.400834411  0.910894
3.16000032 0.509395778  0.401240408  0.910636
3.17000031 0.509025574  0.401323587  0.910349
3.18000031 0.508405030  0.401665688  0.910071
3.19000030 0.507610261  0.402241617  0.909852
3.20000029 0.506793678  0.402843773  0.909637
3.21000028 0.505944490  0.403485894  0.90943
3.22000027 0.505530775  0.403583586  0.909114
3.23000026 0.505574286  0.403174907  0.908749
3.24000025 0.505465448  0.402896106  0.908362
3.25000024 0.504213393  0.403942198  0.908156
3.26000023 0.503298879  0.404638797  0.907938
3.27000022 0.502210140  0.405596763  0.907807
3.28000021 0.501665771  0.405852348  0.907518
3.29000020 0.501535118  0.405678570  0.907214
3.30000019 0.501143157  0.405699641  0.906843
3.31000018 0.500664115  0.405864358  0.906528
3.32000017 0.499814928  0.406460285  0.906275
3.33000016 0.498878598  0.407161057  0.90604
3.34000015 0.498225361  0.407562345  0.905788
3.35000014 0.497898757  0.407545686  0.905444
3.36000013 0.496908009  0.408352882  0.905261
3.37000012 0.496026129  0.409004658  0.905031
3.38000035 0.495666862  0.409054160  0.904721
3.39000034 0.495220482  0.409208655  0.904429
3.40000033 0.494654328  0.409455091  0.904109
3.41000032 0.493924886  0.409951329  0.903876
3.42000031 0.492879689  0.410828888  0.903709
3.43000031 0.492193788  0.411274195  0.903468
3.44000030 0.492074043  0.411062300  0.903136
3.45000029 0.491812736  0.411007971  0.902821
3.46000028 0.491301030  0.411243349  0.902544
3.47000027 0.490386486  0.411952943  0.902339
3.48000026 0.489983678  0.411991507  0.901975
3.49000025 0.488862276  0.412940085  0.901802
3.50000024 0.488296121  0.413217485  0.901514
3.51000023 0.488111049  0.412965596  0.901077
3.52000022 0.487817079  0.412885875  0.900703
3.53000021 0.487044096  0.413453847  0.900498
3.54000020 0.486303747  0.413969547  0.900273
3.55000019 0.485879153  0.414102107  0.899981
3.56000018 0.485127926  0.414605647  0.899734
3.57000017 0.484953731  0.414407223  0.899361
3.58000016 0.484725088  0.414275378  0.899
3.59000015 0.484398484  0.414249003  0.898647
3.60000014 0.483788788  0.414567918  0.898357
3.61000037 0.482863367  0.415219426  0.898083
3.62000036 0.482373446  0.415379733  0.897753
3.63000035 0.481937945  0.415487409  0.897425
3.64000034 0.481056064  0.416207224  0.897263
3.65000033 0.480609685  0.416341841  0.896952
3.66000032 0.479695141  0.417049736  0.896745
3.67000031 0.479379416  0.417011589  0.896391
3.68000031 0.478845954  0.417320937  0.896167
3.69000030 0.478029400  0.417923570  0.895953
3.70000029 0.476886213  0.418954819  0.895841
3.71000028 0.476439834  0.419145316  0.895585
3.72000027 0.475917250  0.419442683  0.89536
3.73000026 0.476189435  0.418683022  0.894872
3.74000025 0.475797504  0.418807000  0.894605
3.75000024 0.475351125  0.418957680  0.894309
3.76000023 0.474425703  0.419631332  0.894057
3.77000022 0.474022865  0.419809133  0.893832
3.78000021 0.473892212  0.419638336  0.893531
3.79000020 0.473663568  0.419561476  0.893225
3.80000019 0.473228097  0.419712961  0.892941
3.81000018 0.472487748  0.420214415  0.892702
3.82000017 0.472052246  0.420352608  0.892405
3.83000016 0.471050620  0.421286047  0.892337
3.84000015 0.470560700  0.421452582  0.892013
3.85000038 0.470005453  0.421794504  0.8918
3.86000037 0.469667941  0.421880603  0.891549
3.87000036 0.469221562  0.422060698  0.891282
3.88000035 0.468383223  0.422700644  0.891084
3.89000034 0.468034834  0.422801107  0.890836
3.90000033 0.467621118  0.423009604  0.890631
3.91000032 0.466423512  0.424179137  0.890603
3.92000031 0.465726733  0.424713790  0.890441
3.93000031 0.465095252  0.425168216  0.890263
3.94000030 0.464518249  0.425541043  0.890059
3.95000029 0.463843226  0.426063925  0.889907
3.96000028 0.463277072  0.426356733  0.889634
3.97000027 0.463168204  0.426024944  0.889193
3.98000026 0.462514967  0.426426977  0.888942
3.99000025 0.462101251  0.426598072  0.888699
4.00000048 0.461829066  0.426578820  0.888408
4.01000023 0.461458892  0.426668793  0.888128
4.02000046 0.460522592  0.427480578  0.888003
4.03000021 0.459618956  0.428212076  0.887831
4.04000044 0.458878607  0.428780675  0.887659
4.05000019 0.458584636  0.428803474  0.887388
4.06000042 0.458051175  0.429168224  0.887219
4.07000017 0.457909644  0.429013938  0.886924
4.08000040 0.457387030  0.429406434  0.886793
4.09000015 0.456559598  0.430169076  0.886729
4.10000038 0.456156790  0.430343658  0.8865
4.11000013 0.455732167  0.430505008  0.886237
4.12000036 0.455002725  0.430967838  0.885971
4.13000011 0.454817623  0.430800319  0.885618
4.14000034 0.454044640  0.431401491  0.885446
4.15000010 0.453554720  0.431673855  0.885229
4.16000032 0.453260750  0.431685388  0.884946
4.17000008 0.452335328  0.432466596  0.884802
4.18000031 0.452008724  0.432464898  0.884474
4.19000053 0.451257497  0.432972580  0.88423
4.20000029 0.450484484  0.433563709  0.884048
4.21000051 0.449863911  0.433920503  0.883784
4.22000027 0.448992938  0.434623122  0.883616
4.23000050 0.448470324  0.434885293  0.883356
4.24000025 0.448078394  0.435009032  0.883087
4.25000048 0.447762668  0.435022950  0.882786
4.26000023 0.447250962  0.435340524  0.882591
4.27000046 0.446053356  0.436558962  0.882612
4.28000021 0.445302129  0.437155217  0.882457
4.29000044 0.445160598  0.437017381  0.882178
4.30000019 0.444572687  0.437407017  0.88198
4.31000042 0.444409370  0.437255353  0.881665
4.32000017 0.444126278  0.437200874  0.881327
4.33000040 0.443473041  0.437688321  0.881161
4.34000015 0.442776263  0.438218534  0.880995
4.35000038 0.441970617  0.438873738  0.880844
4.36000013 0.441556901  0.439056754  0.880614
4.37000036 0.441273808  0.439031333  0.880305
4.38000011 0.440696776  0.439326376  0.880023
4.39000034 0.440119773  0.439663798  0.879784
4.40000010 0.439716935  0.439708173  0.879425
4.41000032 0.439270556  0.439850509  0.879121
4.42000008 0.438421339  0.440524369  0.878946
4.43000031 0.438051164  0.440569401  0.878621
4.44000053 0.437419713  0.440950781  0.87837
4.45000029 0.436908007  0.441219866  0.878128
4.46000051 0.436222106  0.441728175  0.87795
4.47000027 0.435928136  0.441704333  0.877632
4.48000050 0.435753942  0.441582114  0.877336
4.49000025 0.435525298  0.441515625  0.877041
4.50000048 0.434915632  0.441927403  0.876843
4.51000023 0.434240609  0.442493260  0.876734
4.52000046 0.433598250  0.443004072  0.876602
4.53000021 0.433064789  0.443305105  0.87637
4.54000044 0.432444215  0.443760484  0.876205
4.55000019 0.432226449  0.443709522  0.875936
4.56000042 0.431888938  0.443813771  0.875703
4.57000017 0.431453466  0.444045097  0.875499
4.58000040 0.430713117  0.444699496  0.875413
4.59000015 0.429853022  0.445482761  0.875336
4.60000038 0.429308653  0.445800781  0.875109
4.61000013 0.428786069  0.446104079  0.87489
4.62000036 0.428655416  0.445984066  0.874639
4.63000011 0.428209037  0.446288079  0.874497
4.64000034 0.428089291  0.446153641  0.874243
4.65000010 0.427827984  0.446146131  0.873974
4.66000032 0.427163839  0.446649909  0.873814
4.67000055 0.426619500  0.447040439  0.87366
4.68000031 0.426434398  0.446934342  0.873369
4.69000053 0.426281989  0.446771473  0.873053
4.70000029 0.425421894  0.447532862  0.872955
4.71000051 0.424888402  0.447825491  0.872714
4.72000027 0.424235165  0.448304117  0.872539
4.73000050 0.423941195  0.448355287  0.872296
4.74000025 0.423571050  0.448492169  0.872063
4.75000048 0.423571050  0.448129714  0.871701
4.76000023 0.423320621  0.448137701  0.871458
4.77000046 0.423081100  0.448131263  0.871212
4.78000021 0.422710955  0.448268533  0.870979
4.79000044 0.422046810  0.448763788  0.870811
4.80000019 0.421731085  0.448844284  0.870575
4.81000042 0.420870990  0.449641466  0.870512
4.82000017 0.420479029  0.449765652  0.870245
4.83000040 0.420391947  0.449516624  0.869909
4.84000015 0.420010895  0.449612170  0.869623
4.85000038 0.419248790  0.450310946  0.86956
4.86000013 0.418726176  0.450766742  0.869493
4.87000036 0.418475777  0.450820327  0.869296
4.88000011 0.418062061  0.450989187  0.869051
4.89000034 0.417583019  0.451272815  0.868856
4.90000057 0.416853577  0.451960564  0.868814
4.91000032 0.416788250  0.451798558  0.868587
4.92000055 0.416243881  0.452199221  0.868443
4.93000031 0.415307581  0.453178525  0.868486
4.94000053 0.414915621  0.453392684  0.868308
4.95000029 0.414414793  0.453751475  0.868166
4.96000051 0.413696229  0.454415262  0.868111
4.97000027 0.413620025  0.454152822  0.867773
4.98000050 0.412999451  0.454585344  0.867585
4.99000025 0.412542194  0.454859197  0.867401
5.00000048 0.412400663  0.454741746  0.867142
5.01000023 0.412259132  0.454580516  0.86684
5.02000046 0.412237346  0.454229891  0.866467
5.03000021 0.411845386  0.454445422  0.866291
5.04000044 0.411301047  0.454851389  0.866152
5.05000019 0.410713106  0.455345005  0.866058
5.06000042 0.410288513  0.455606252  0.865895
5.07000017 0.409918338  0.455838084  0.865756
5.08000040 0.409461081  0.456202358  0.865663
5.09000015 0.408742517  0.456917018  0.86566
5.10000038 0.408198148  0.457355320  0.865553
5.11000013 0.407642901  0.457750201  0.865393
5.12000036 0.407218277  0.457955539  0.865174
5.13000059 0.406782806  0.458204627  0.864987
5.14000034 0.406456172  0.458337337  0.864794
5.15000057 0.406401753  0.458102942  0.864505
5.16000032 0.406532377  0.457604915  0.864137
5.17000055 0.406107783  0.457898915  0.864007
5.18000031 0.405585200  0.458296210  0.863881
5.19000053 0.405138820  0.458531588  0.86367
5.20000029 0.404583573  0.458944410  0.863528
5.21000051 0.403777897  0.459652483  0.86343
5.22000027 0.403396845  0.459801614  0.863198
5.23000050 0.403407723  0.459464371  0.862872
5.24000025 0.402732730  0.460085034  0.862818
5.25000048 0.402493209  0.460028082  0.862521
5.26000023 0.401763737  0.460635692  0.862399
5.27000046 0.401404470  0.460741460  0.862146
5.28000021 0.400729448  0.461335391  0.862065
5.29000044 0.400087088  0.461855948  0.861943
5.30000019 0.399597168  0.462155432  0.861753
5.31000042 0.398835063  0.462811321  0.861646
5.32000017 0.397964060  0.463615865  0.86158
5.33000040 0.397038639  0.464481086  0.86152
5.34000015 0.396951556  0.464218795  0.86117
5.35000038 0.396439850  0.464624971  0.861065
5.36000061 0.396080554  0.464882702  0.860963
5.37000036 0.395851940  0.464872986  0.860725
5.38000059 0.395503551  0.465042144  0.860546
5.39000034 0.395046264  0.465405256  0.860452
5.40000057 0.394589007  0.465708911  0.860298
5.41000032 0.394033760  0.466132790  0.860167
5.42000055 0.393870443  0.466094106  0.859965
5.43000031 0.393282533  0.466578424  0.859861
5.44000053 0.392934144  0.466778755  0.859713
5.45000029 0.392226458  0.467458904  0.859685
5.46000051 0.392019600  0.467466086  0.859486
5.47000027 0.391322821  0.468102515  0.859425
5.48000050 0.391028851  0.468199641  0.859228
5.49000025 0.390582472  0.468492687  0.859075
5.50000048 0.390157878  0.468710542  0.858868
5.51000023 0.390440941  0.468012184  0.858453
5.52000046 0.390146971  0.468109578  0.858257
5.53000021 0.389417529  0.468749493  0.858167
5.54000044 0.388731629  0.469359636  0.858091
5.55000019 0.388263464  0.469714612  0.857978
5.56000042 0.387664676  0.470250785  0.857915
5.57000017 0.387632012  0.470018864  0.857651
5.58000040 0.387359828  0.470103145  0.857463
5.59000063 0.386782795  0.470565140  0.857348
5.60000038 0.386042446  0.471330196  0.857373
5.61000061 0.385389209  0.471930444  0.85732
5.62000036 0.384616226  0.472636968  0.857253
5.63000059 0.384158969  0.472905248  0.857064
5.64000034 0.383930326  0.472779781  0.85671
5.65000057 0.383516610  0.472972393  0.856489
5.66000032 0.383026659  0.473363250  0.85639
5.67000055 0.382743597  0.473313689  0.856057
5.68000031 0.381785512  0.474221885  0.856007
5.69000053 0.381262928  0.474644691  0.855908
5.70000029 0.381001621  0.474672109  0.855674
5.71000051 0.380947202  0.474364400  0.855312
5.72000027 0.379804015  0.475641876  0.855446
5.73000050 0.379292339  0.476005524  0.855298
5.74000025 0.378976583  0.476079851  0.855056
5.75000048 0.378791511  0.475986302  0.854778
5.76000023 0.378432214  0.476259112  0.854691
5.77000046 0.377517700  0.477297902  0.854816
5.78000021 0.377049536  0.477648735  0.854698
5.79000044 0.376287431  0.478337586  0.854625
5.80000019 0.375732183  0.478796780  0.854529
5.81000042 0.375394672  0.478903860  0.854299
5.82000065 0.375057161  0.479072899  0.85413
5.83000040 0.374501914  0.479518861  0.854021
5.84000063 0.373859555  0.480072618  0.853932
5.85000038 0.373402297  0.480381191  0.853783
5.86000061 0.373195440  0.480397433  0.853593
5.87000036 0.372629285  0.480937481  0.853567
5.88000059 0.372008711  0.481555969  0.853565
5.89000034 0.371213943  0.482390910  0.853605
5.90000057 0.370571584  0.482964963  0.853537
5.91000032 0.370201409  0.483230025  0.853431
5.92000055 0.369504631  0.483944505  0.853449
5.93000031 0.369221568  0.484071761  0.853293
5.94000053 0.368535668  0.484787911  0.853324
5.95000029 0.368557423  0.484497339  0.853055
5.96000051 0.367740870  0.485276908  0.853018
5.97000027 0.367316276  0.485576063  0.852892
5.98000050 0.367163867  0.485503465  0.852667
5.99000025 0.366009802  0.486813128  0.852823
6.00000048 0.365127921  0.487751931  0.85288
6.01000023 0.364746869  0.487992078  0.852739
6.02000046 0.364180744  0.488465458  0.852646
6.03000021 0.363429517  0.489251435  0.852681
6.04000044 0.362852484  0.489758164  0.852611
6.05000019 0.362373441  0.490124971  0.852498
6.06000042 0.361741960  0.490632564  0.852375
