0.00000000 , -Infinity
1.00000007E-02 , -2.70746565
2.00000014E-02 , -2.35434389
3.00000012E-02 , -2.21895289
4.00000028E-02 , -2.17013311
5.00000045E-02 , -2.14055467
6.00000024E-02 , -2.12030578
7.00000077E-02 , -2.08135581
8.00000057E-02 , -2.04440141
9.00000036E-02 , -2.00723100
0.100000009 , -1.98229146
0.110000007 , -1.96079099
0.120000005 , -1.94149470
0.130000010 , -1.92799950
0.140000015 , -1.91914403
0.150000006 , -1.90470839
0.160000011 , -1.89773428
0.170000017 , -1.88162112
0.180000007 , -1.87146640
0.190000013 , -1.86407566
0.200000018 , -1.86219966
0.210000008 , -1.85316527
0.220000014 , -1.84386611
0.230000019 , -1.82998013
0.240000010 , -1.82285106
0.250000030 , -1.81412661
0.260000020 , -1.80846095
0.270000011 , -1.80269170
0.280000031 , -1.79972565
0.290000021 , -1.79181314
0.300000012 , -1.78382647
0.310000032 , -1.77842724
0.320000023 , -1.77242064
0.330000013 , -1.76977229
0.340000033 , -1.76631248
0.350000024 , -1.76154816
0.360000014 , -1.76060247
0.370000035 , -1.75623143
0.380000025 , -1.75014174
0.390000015 , -1.74451423
0.400000036 , -1.74074948
0.410000026 , -1.73791206
0.420000017 , -1.73306799
0.430000037 , -1.72818184
0.440000027 , -1.72331476
0.450000018 , -1.71852601
0.460000038 , -1.71345592
0.470000029 , -1.70846605
0.480000019 , -1.70521760
0.490000039 , -1.70173872
0.500000060 , -1.70010126
0.510000050 , -1.69545519
0.520000041 , -1.69194150
0.530000031 , -1.68656385
0.540000021 , -1.68540680
0.550000012 , -1.68518507
0.560000062 , -1.68274403
0.570000052 , -1.67809689
0.580000043 , -1.67427588
0.590000033 , -1.66954398
0.600000024 , -1.66459918
0.610000014 , -1.66075957
0.620000064 , -1.65898597
0.630000055 , -1.65567422
0.640000045 , -1.64908004
0.650000036 , -1.64432442
0.660000026 , -1.64488018
0.670000076 , -1.64566147
0.680000067 , -1.64220965
0.690000057 , -1.63983381
0.700000048 , -1.63549733
0.710000038 , -1.63430691
0.720000029 , -1.63266873
0.730000079 , -1.63153493
0.740000069 , -1.62716568
0.750000060 , -1.62542224
0.760000050 , -1.62295711
0.770000041 , -1.62432659
0.780000031 , -1.61881340
0.790000081 , -1.61525357
0.800000072 , -1.61197782
0.810000062 , -1.61085176
0.820000052 , -1.60566747
0.830000043 , -1.60646021
0.840000033 , -1.60303760
0.850000083 , -1.59967828
0.860000074 , -1.59676099
0.870000064 , -1.59216976
0.880000055 , -1.59088910
0.890000045 , -1.58966303
0.900000036 , -1.58660150
0.910000086 , -1.58537722
0.920000076 , -1.58280802
0.930000067 , -1.58024204
0.940000057 , -1.57767999
0.950000048 , -1.57208002
0.960000038 , -1.57176828
0.970000088 , -1.57225597
0.980000079 , -1.57093012
0.990000069 , -1.56784892
1.00000012 , -1.56350112
1.01000011 , -1.56075299
1.02000010 , -1.55864143
1.03000009 , -1.55568957
1.04000008 , -1.55489957
1.05000007 , -1.55169129
1.06000006 , -1.54655480
1.07000005 , -1.54305351
1.08000004 , -1.54247320
1.09000003 , -1.54204845
1.10000002 , -1.53975022
1.11000013 , -1.53719461
1.12000012 , -1.53278041
1.13000011 , -1.53623939
1.14000010 , -1.53425658
1.15000010 , -1.53232813
1.16000009 , -1.52962649
1.17000008 , -1.52811480
1.18000007 , -1.52469826
1.19000006 , -1.52396131
1.20000005 , -1.52132297
1.21000004 , -1.52032936
1.22000003 , -1.51738858
1.23000014 , -1.51736760
1.24000013 , -1.51489079
1.25000012 , -1.51599467
1.26000011 , -1.51433551
1.27000010 , -1.51211584
1.28000009 , -1.51030636
1.29000008 , -1.50778592
1.30000007 , -1.50567555
1.31000006 , -1.50625885
1.32000005 , -1.50740314
1.33000004 , -1.50691831
1.34000015 , -1.50628066
1.35000014 , -1.50117099
1.36000013 , -1.50027978
1.37000012 , -1.49832475
1.38000011 , -1.49566448
1.39000010 , -1.49134660
1.40000010 , -1.48769343
1.41000009 , -1.48866224
1.42000008 , -1.48862696
1.43000007 , -1.48763609
1.44000006 , -1.48759961
1.45000005 , -1.48600602
1.46000016 , -1.48461366
1.47000015 , -1.48161805
1.48000014 , -1.48057902
1.49000013 , -1.47604501
1.50000012 , -1.47829843
1.51000011 , -1.47810781
1.52000010 , -1.47751665
1.53000009 , -1.47562718
1.54000008 , -1.47239375
1.55000007 , -1.47040999
1.56000006 , -1.46942019
1.57000005 , -1.46733892
1.58000016 , -1.46694458
1.59000015 , -1.46526146
1.60000014 , -1.46516407
1.61000013 , -1.46105742
1.62000012 , -1.45725870
1.63000011 , -1.45376444
1.64000010 , -1.45302379
1.65000010 , -1.45218444
1.66000009 , -1.45002103
1.67000008 , -1.44707823
1.68000007 , -1.44501877
1.69000018 , -1.44447243
1.70000017 , -1.44314539
1.71000016 , -1.44259906
1.72000015 , -1.43947148
1.73000014 , -1.43673742
1.74000013 , -1.43653023
1.75000012 , -1.43748808
1.76000011 , -1.43878901
1.77000010 , -1.43921554
1.78000009 , -1.43482268
1.79000008 , -1.43291461
1.80000007 , -1.43236542
1.81000018 , -1.43268919
1.82000017 , -1.43194485
1.83000016 , -1.43023062
1.84000015 , -1.42958319
1.85000014 , -1.43068182
1.86000013 , -1.42993653
1.87000012 , -1.43030822
1.88000011 , -1.42737794
1.89000010 , -1.42503428
1.90000010 , -1.42346632
1.91000009 , -1.42397726
1.92000008 , -1.42361808
1.93000019 , -1.42306483
1.94000018 , -1.42231786
1.95000017 , -1.41973329
1.96000016 , -1.41806912
1.97000015 , -1.41582799
1.98000014 , -1.41305995
1.99000013 , -1.41188085
2.00000024 , -1.41190183
2.01000023 , -1.41038561
2.02000022 , -1.40954161
2.03000021 , -1.40888906
2.04000020 , -1.41121578
2.05000019 , -1.40849555
2.06000018 , -1.40813041
2.07000017 , -1.40757322
2.08000016 , -1.40855300
2.09000015 , -1.40660083
2.10000014 , -1.40628207
2.11000013 , -1.40726280
2.12000012 , -1.40752208
2.13000011 , -1.40691411
2.14000010 , -1.40698087
2.15000010 , -1.40791535
2.16000009 , -1.40721023
2.17000008 , -1.40486610
2.18000007 , -1.40343845
2.19000006 , -1.40350246
2.20000005 , -1.40072846
2.21000004 , -1.39642572
2.22000027 , -1.39725173
2.23000026 , -1.39640260
2.24000025 , -1.39473796
2.25000024 , -1.39460588
2.26000023 , -1.39428127
2.27000022 , -1.39113414
2.28000021 , -1.38961494
2.29000020 , -1.38909805
2.30000019 , -1.39030111
2.31000018 , -1.38763356
2.32000017 , -1.38478100
2.33000016 , -1.38464355
2.34000015 , -1.38493490
2.35000014 , -1.38075244
2.36000013 , -1.37947392
2.37000012 , -1.37824225
2.38000011 , -1.37724817
2.39000010 , -1.37573230
2.40000010 , -1.37568557
2.41000009 , -1.37492800
2.42000008 , -1.37298560
2.43000007 , -1.37170732
2.44000006 , -1.37142169
2.45000029 , -1.37066269
2.46000028 , -1.36716497
2.47000027 , -1.36419308
2.48000026 , -1.36517572
2.49000025 , -1.36554730
2.50000024 , -1.36511791
2.51000023 , -1.36266124
2.52000022 , -1.36274862
2.53000021 , -1.36231804
2.54000020 , -1.36179256
2.55000019 , -1.36405015
2.56000018 , -1.36121190
2.57000017 , -1.35964894
2.58000016 , -1.35686374
2.59000015 , -1.35544443
2.60000014 , -1.35717237
2.61000013 , -1.35612762
2.62000012 , -1.35588157
2.63000011 , -1.35417759
2.64000010 , -1.34975576
2.65000010 , -1.35011590
2.66000009 , -1.35061741
2.67000008 , -1.34868157
2.68000031 , -1.35054326
2.69000030 , -1.34837008
2.70000029 , -1.34788620
2.71000028 , -1.34918535
2.72000027 , -1.34705746
2.73000026 , -1.34446394
2.74000025 , -1.34369755
2.75000024 , -1.34367955
2.76000023 , -1.34319353
2.77000022 , -1.34223819
2.78000021 , -1.34165788
2.79000020 , -1.34098315
2.80000019 , -1.33965325
2.81000018 , -1.33944595
2.82000017 , -1.33820951
2.83000016 , -1.33477867
2.84000015 , -1.33321679
2.85000014 , -1.33305323
2.86000013 , -1.33261013
2.87000012 , -1.33137405
