2.92000031 0.523886800  0.393486351 
2.93000031 0.523473024  0.393525332 
2.94000030 0.522798061  0.393909365 
2.95000029 0.522612929  0.393744439 
2.96000028 0.521731079  0.394333065 
2.97000027 0.521426260  0.394334644 
2.98000026 0.520740330  0.394770861 
2.99000025 0.519716918  0.395540535 
3.00000024 0.519172549  0.395734966 
3.01000023 0.518976569  0.395621926 
3.02000022 0.518203616  0.396124452 
3.03000021 0.517071307  0.397024840 
3.04000020 0.516505182  0.397297323 
3.05000019 0.516211212  0.397339106 
3.06000018 0.515449107  0.397882253 
3.07000017 0.514817655  0.398232788 
3.08000016 0.514425695  0.398287982 
3.09000015 0.513532937  0.398948491 
3.10000014 0.512738168  0.399519473 
3.11000013 0.511562347  0.400529593 
3.12000012 0.510963500  0.400883198 
3.13000011 0.510702252  0.400811166 
3.14000010 0.510876417  0.400260925 
3.15000033 0.510059893  0.400834411 
3.16000032 0.509395778  0.401240408 
3.17000031 0.509025574  0.401323587 
3.18000031 0.508405030  0.401665688 
3.19000030 0.507610261  0.402241617 
3.20000029 0.506793678  0.402843773 
3.21000028 0.505944490  0.403485894 
3.22000027 0.505530775  0.403583586 
3.23000026 0.505574286  0.403174907 
3.24000025 0.505465448  0.402896106 
3.25000024 0.504213393  0.403942198 
3.26000023 0.503298879  0.404638797 
3.27000022 0.502210140  0.405596763 
3.28000021 0.501665771  0.405852348 
3.29000020 0.501535118  0.405678570 
3.30000019 0.501143157  0.405699641 
3.31000018 0.500664115  0.405864358 
3.32000017 0.499814928  0.406460285 
3.33000016 0.498878598  0.407161057 
3.34000015 0.498225361  0.407562345 
3.35000014 0.497898757  0.407545686 
3.36000013 0.496908009  0.408352882 
3.37000012 0.496026129  0.409004658 
3.38000035 0.495666862  0.409054160 
3.39000034 0.495220482  0.409208655 
3.40000033 0.494654328  0.409455091 
3.41000032 0.493924886  0.409951329 
3.42000031 0.492879689  0.410828888 
3.43000031 0.492193788  0.411274195 
3.44000030 0.492074043  0.411062300 
3.45000029 0.491812736  0.411007971 
3.46000028 0.491301030  0.411243349 
3.47000027 0.490386486  0.411952943 
3.48000026 0.489983678  0.411991507 
3.49000025 0.488862276  0.412940085 
3.50000024 0.488296121  0.413217485 
3.51000023 0.488111049  0.412965596 
3.52000022 0.487817079  0.412885875 
3.53000021 0.487044096  0.413453847 
3.54000020 0.486303747  0.413969547 
3.55000019 0.485879153  0.414102107 
3.56000018 0.485127926  0.414605647 
3.57000017 0.484953731  0.414407223 
3.58000016 0.484725088  0.414275378 
3.59000015 0.484398484  0.414249003 
3.60000014 0.483788788  0.414567918 
3.61000037 0.482863367  0.415219426 
3.62000036 0.482373446  0.415379733 
3.63000035 0.481937945  0.415487409 
3.64000034 0.481056064  0.416207224 
3.65000033 0.480609685  0.416341841 
3.66000032 0.479695141  0.417049736 
3.67000031 0.479379416  0.417011589 
3.68000031 0.478845954  0.417320937 
3.69000030 0.478029400  0.417923570 
3.70000029 0.476886213  0.418954819 
3.71000028 0.476439834  0.419145316 
3.72000027 0.475917250  0.419442683 
3.73000026 0.476189435  0.418683022 
3.74000025 0.475797504  0.418807000 
3.75000024 0.475351125  0.418957680 
3.76000023 0.474425703  0.419631332 
3.77000022 0.474022865  0.419809133 
3.78000021 0.473892212  0.419638336 
3.79000020 0.473663568  0.419561476 
3.80000019 0.473228097  0.419712961 
3.81000018 0.472487748  0.420214415 
3.82000017 0.472052246  0.420352608 
3.83000016 0.471050620  0.421286047 
3.84000015 0.470560700  0.421452582 
3.85000038 0.470005453  0.421794504 
3.86000037 0.469667941  0.421880603 
3.87000036 0.469221562  0.422060698 
3.88000035 0.468383223  0.422700644 
3.89000034 0.468034834  0.422801107 
3.90000033 0.467621118  0.423009604 
3.91000032 0.466423512  0.424179137 
3.92000031 0.465726733  0.424713790 
3.93000031 0.465095252  0.425168216 
3.94000030 0.464518249  0.425541043 
3.95000029 0.463843226  0.426063925 
3.96000028 0.463277072  0.426356733 
3.97000027 0.463168204  0.426024944 
3.98000026 0.462514967  0.426426977 
3.99000025 0.462101251  0.426598072 
4.00000048 0.461829066  0.426578820 
4.01000023 0.461458892  0.426668793 
4.02000046 0.460522592  0.427480578 
4.03000021 0.459618956  0.428212076 
4.04000044 0.458878607  0.428780675 
4.05000019 0.458584636  0.428803474 
4.06000042 0.458051175  0.429168224 
4.07000017 0.457909644  0.429013938 
4.08000040 0.457387030  0.429406434 
4.09000015 0.456559598  0.430169076 
4.10000038 0.456156790  0.430343658 
4.11000013 0.455732167  0.430505008 
4.12000036 0.455002725  0.430967838 
4.13000011 0.454817623  0.430800319 
4.14000034 0.454044640  0.431401491 
4.15000010 0.453554720  0.431673855 
4.16000032 0.453260750  0.431685388 
4.17000008 0.452335328  0.432466596 
4.18000031 0.452008724  0.432464898 
4.19000053 0.451257497  0.432972580 
4.20000029 0.450484484  0.433563709 
4.21000051 0.449863911  0.433920503 
4.22000027 0.448992938  0.434623122 
4.23000050 0.448470324  0.434885293 
4.24000025 0.448078394  0.435009032 
4.25000048 0.447762668  0.435022950 
4.26000023 0.447250962  0.435340524 
4.27000046 0.446053356  0.436558962 
4.28000021 0.445302129  0.437155217 
4.29000044 0.445160598  0.437017381 
4.30000019 0.444572687  0.437407017 
4.31000042 0.444409370  0.437255353 
4.32000017 0.444126278  0.437200874 
4.33000040 0.443473041  0.437688321 
4.34000015 0.442776263  0.438218534 
4.35000038 0.441970617  0.438873738 
4.36000013 0.441556901  0.439056754 
4.37000036 0.441273808  0.439031333 
4.38000011 0.440696776  0.439326376 
4.39000034 0.440119773  0.439663798 
4.40000010 0.439716935  0.439708173 
4.41000032 0.439270556  0.439850509 
4.42000008 0.438421339  0.440524369 
4.43000031 0.438051164  0.440569401 
4.44000053 0.437419713  0.440950781 
4.45000029 0.436908007  0.441219866 
4.46000051 0.436222106  0.441728175 
4.47000027 0.435928136  0.441704333 
4.48000050 0.435753942  0.441582114 
4.49000025 0.435525298  0.441515625 
4.50000048 0.434915632  0.441927403 
4.51000023 0.434240609  0.442493260 
4.52000046 0.433598250  0.443004072 
4.53000021 0.433064789  0.443305105 
4.54000044 0.432444215  0.443760484 
4.55000019 0.432226449  0.443709522 
4.56000042 0.431888938  0.443813771 
4.57000017 0.431453466  0.444045097 
4.58000040 0.430713117  0.444699496 
4.59000015 0.429853022  0.445482761 
4.60000038 0.429308653  0.445800781 
4.61000013 0.428786069  0.446104079 
4.62000036 0.428655416  0.445984066 
4.63000011 0.428209037  0.446288079 
4.64000034 0.428089291  0.446153641 
4.65000010 0.427827984  0.446146131 
4.66000032 0.427163839  0.446649909 
4.67000055 0.426619500  0.447040439 
4.68000031 0.426434398  0.446934342 
4.69000053 0.426281989  0.446771473 
4.70000029 0.425421894  0.447532862 
4.71000051 0.424888402  0.447825491 
4.72000027 0.424235165  0.448304117 
4.73000050 0.423941195  0.448355287 
4.74000025 0.423571050  0.448492169 
4.75000048 0.423571050  0.448129714 
4.76000023 0.423320621  0.448137701 
4.77000046 0.423081100  0.448131263 
4.78000021 0.422710955  0.448268533 
4.79000044 0.422046810  0.448763788 
4.80000019 0.421731085  0.448844284 
4.81000042 0.420870990  0.449641466 
4.82000017 0.420479029  0.449765652 
4.83000040 0.420391947  0.449516624 
4.84000015 0.420010895  0.449612170 
4.85000038 0.419248790  0.450310946 
4.86000013 0.418726176  0.450766742 
4.87000036 0.418475777  0.450820327 
4.88000011 0.418062061  0.450989187 
4.89000034 0.417583019  0.451272815 
4.90000057 0.416853577  0.451960564 
4.91000032 0.416788250  0.451798558 
4.92000055 0.416243881  0.452199221 
4.93000031 0.415307581  0.453178525 
4.94000053 0.414915621  0.453392684 
4.95000029 0.414414793  0.453751475 
4.96000051 0.413696229  0.454415262 
4.97000027 0.413620025  0.454152822 
4.98000050 0.412999451  0.454585344 
4.99000025 0.412542194  0.454859197 
5.00000048 0.412400663  0.454741746 
5.01000023 0.412259132  0.454580516 
5.02000046 0.412237346  0.454229891 
5.03000021 0.411845386  0.454445422 
5.04000044 0.411301047  0.454851389 
5.05000019 0.410713106  0.455345005 
5.06000042 0.410288513  0.455606252 
5.07000017 0.409918338  0.455838084 
5.08000040 0.409461081  0.456202358 
5.09000015 0.408742517  0.456917018 
5.10000038 0.408198148  0.457355320 
5.11000013 0.407642901  0.457750201 
5.12000036 0.407218277  0.457955539 
5.13000059 0.406782806  0.458204627 
5.14000034 0.406456172  0.458337337 
5.15000057 0.406401753  0.458102942 
5.16000032 0.406532377  0.457604915 
5.17000055 0.406107783  0.457898915 
5.18000031 0.405585200  0.458296210 
5.19000053 0.405138820  0.458531588 
5.20000029 0.404583573  0.458944410 
5.21000051 0.403777897  0.459652483 
5.22000027 0.403396845  0.459801614 
5.23000050 0.403407723  0.459464371 
5.24000025 0.402732730  0.460085034 
5.25000048 0.402493209  0.460028082 
5.26000023 0.401763737  0.460635692 
5.27000046 0.401404470  0.460741460 
5.28000021 0.400729448  0.461335391 
5.29000044 0.400087088  0.461855948 
5.30000019 0.399597168  0.462155432 
5.31000042 0.398835063  0.462811321 
5.32000017 0.397964060  0.463615865 
5.33000040 0.397038639  0.464481086 
5.34000015 0.396951556  0.464218795 
5.35000038 0.396439850  0.464624971 
5.36000061 0.396080554  0.464882702 
5.37000036 0.395851940  0.464872986 
5.38000059 0.395503551  0.465042144 
5.39000034 0.395046264  0.465405256 
5.40000057 0.394589007  0.465708911 
5.41000032 0.394033760  0.466132790 
5.42000055 0.393870443  0.466094106 
5.43000031 0.393282533  0.466578424 
5.44000053 0.392934144  0.466778755 
5.45000029 0.392226458  0.467458904 
5.46000051 0.392019600  0.467466086 
5.47000027 0.391322821  0.468102515 
5.48000050 0.391028851  0.468199641 
5.49000025 0.390582472  0.468492687 
5.50000048 0.390157878  0.468710542 
5.51000023 0.390440941  0.468012184 
5.52000046 0.390146971  0.468109578 
5.53000021 0.389417529  0.468749493 
5.54000044 0.388731629  0.469359636 
5.55000019 0.388263464  0.469714612 
5.56000042 0.387664676  0.470250785 
5.57000017 0.387632012  0.470018864 
5.58000040 0.387359828  0.470103145 
5.59000063 0.386782795  0.470565140 
5.60000038 0.386042446  0.471330196 
5.61000061 0.385389209  0.471930444 
5.62000036 0.384616226  0.472636968 
5.63000059 0.384158969  0.472905248 
5.64000034 0.383930326  0.472779781 
5.65000057 0.383516610  0.472972393 
5.66000032 0.383026659  0.473363250 
5.67000055 0.382743597  0.473313689 
5.68000031 0.381785512  0.474221885 
5.69000053 0.381262928  0.474644691 
5.70000029 0.381001621  0.474672109 
5.71000051 0.380947202  0.474364400 
5.72000027 0.379804015  0.475641876 
5.73000050 0.379292339  0.476005524 
5.74000025 0.378976583  0.476079851 
5.75000048 0.378791511  0.475986302 
5.76000023 0.378432214  0.476259112 
5.77000046 0.377517700  0.477297902 
5.78000021 0.377049536  0.477648735 
5.79000044 0.376287431  0.478337586 
5.80000019 0.375732183  0.478796780 
5.81000042 0.375394672  0.478903860 
5.82000065 0.375057161  0.479072899 
5.83000040 0.374501914  0.479518861 
5.84000063 0.373859555  0.480072618 
5.85000038 0.373402297  0.480381191 
5.86000061 0.373195440  0.480397433 
5.87000036 0.372629285  0.480937481 
5.88000059 0.372008711  0.481555969 
5.89000034 0.371213943  0.482390910 
5.90000057 0.370571584  0.482964963 
5.91000032 0.370201409  0.483230025 
5.92000055 0.369504631  0.483944505 
5.93000031 0.369221568  0.484071761 
5.94000053 0.368535668  0.484787911 
5.95000029 0.368557423  0.484497339 
5.96000051 0.367740870  0.485276908 
5.97000027 0.367316276  0.485576063 
5.98000050 0.367163867  0.485503465 
5.99000025 0.366009802  0.486813128 
6.00000048 0.365127921  0.487751931 
6.01000023 0.364746869  0.487992078 
6.02000046 0.364180744  0.488465458 
6.03000021 0.363429517  0.489251435 
6.04000044 0.362852484  0.489758164 
6.05000019 0.362373441  0.490124971 
6.06000042 0.361741960  0.490632564 
6.07000065 0.361404479  0.490828395 
6.08000040 0.360587925  0.491712779 
6.09000063 0.360130638  0.492097557 
6.10000038 0.359564513  0.492561013 
6.11000061 0.359248787  0.492759079 
6.12000036 0.358530223  0.493521988 
6.13000059 0.358007610  0.493971646 
6.14000034 0.357365280  0.494485617 
6.15000057 0.356635809  0.495172679 
6.16000032 0.356113225  0.495546341 
6.17000055 0.355873704  0.495542437 
6.18000031 0.355285794  0.495995402 
6.19000053 0.354763210  0.496370494 
6.20000029 0.354186177  0.496840805 
6.21000051 0.354066402  0.496632308 
6.22000027 0.353565603  0.496945530 
6.23000050 0.352955908  0.497527391 
6.24000025 0.352346212  0.498110801 
6.25000048 0.351431668  0.499090910 
6.26000023 0.351235718  0.499057770 
6.27000046 0.350800216  0.499389768 
6.28000021 0.350244969  0.499975532 
6.29000044 0.349918336  0.500133753 
6.30000067 0.349776804  0.500054002 
6.31000042 0.349090904  0.500769258 
6.32000065 0.348481208  0.501374304 
6.33000040 0.347969502  0.501804531 
6.34000063 0.347599357  0.502012730 
6.35000038 0.346946120  0.502619624 
6.36000061 0.346521497  0.502908230 
6.37000036 0.345694065  0.503787935 
6.38000059 0.345715851  0.503454924 
6.39000034 0.345062613  0.504064441 
6.40000057 0.344442040  0.504659772 
6.41000032 0.343494833  0.505767941 
6.42000055 0.343146443  0.506027877 
6.43000031 0.342449635  0.506721735 
6.44000053 0.342264563  0.506645918 
6.45000029 0.341317356  0.507710993 
6.46000051 0.340860099  0.508005202 
6.47000027 0.340108871  0.508751571 
6.48000050 0.339706033  0.509014666 
6.49000025 0.339107245  0.509536266 
6.50000048 0.338660866  0.509800732 
6.51000023 0.337887853  0.510679126 
6.52000046 0.337289065  0.511300743 
6.53000069 0.336897105  0.511598945 
6.54000044 0.336505175  0.511914492 
6.55000067 0.336069673  0.512263000 
6.56000042 0.335928142  0.512141526 
6.57000065 0.335264027  0.512847245 
6.58000040 0.334893852  0.513148069 
6.59000063 0.334131747  0.514034390 
6.60000038 0.333685368  0.514466763 
6.61000061 0.333119214  0.515094638 
6.62000036 0.333010346  0.514910281 
6.63000059 0.332629293  0.515181422 
6.64000034 0.332291782  0.515403748 
6.65000057 0.331431687  0.516393423 
6.66000032 0.330941767  0.516878366 
6.67000055 0.330310285  0.517576933 
6.68000031 0.330005437  0.517687321 
6.69000053 0.330005437  0.517421961 
6.70000029 0.329961896  0.517237604 
6.71000051 0.329493731  0.517692089 
6.72000027 0.328644544  0.518623710 
6.73000050 0.328034848  0.519161940 
6.74000025 0.327871531  0.519093871 
6.75000048 0.327283621  0.519699037 
6.76000071 0.326543272  0.520535946 
6.77000046 0.326249331  0.520649195 
6.78000069 0.326173097  0.520450294 
6.79000044 0.325857371  0.520646453 
6.80000067 0.325410992  0.521040916 
6.81000042 0.324540019  0.522129297 
6.82000065 0.323821455  0.522872567 
6.83000040 0.323679924  0.522806227 
6.84000063 0.322994024  0.523600876 
6.85000038 0.322798043  0.523651123 
6.86000061 0.322068602  0.524480343 
6.87000036 0.321720183  0.524664521 
6.88000059 0.321458906  0.524765670 
6.89000034 0.320675015  0.525631130 
6.90000057 0.320381045  0.525766253 
6.91000032 0.319825798  0.526284397 
6.92000055 0.319499195  0.526520252 
6.93000031 0.319422960  0.526306510 
6.94000053 0.318432212  0.527543247 
6.95000029 0.317800760  0.528148234 
6.96000051 0.317561239  0.528185129 
6.97000027 0.317376167  0.528122842 
6.98000050 0.317289054  0.527942777 
6.99000072 0.316668481  0.528650641 
7.00000048 0.316222101  0.529073596 
7.01000071 0.315568864  0.529732287 
7.02000046 0.315078944  0.530174315 
7.03000069 0.314556330  0.530666530 
7.04000044 0.314240605  0.530857861 
7.05000067 0.313663572  0.531520128 
7.06000042 0.312934130  0.532368243 
7.07000065 0.312400639  0.532897651 
7.08000040 0.311899841  0.533411562 
7.09000063 0.311562330  0.533655763 
7.10000038 0.311061502  0.534170926 
7.11000061 0.310854644  0.534179807 
7.12000036 0.310549796  0.534273088 
7.13000059 0.310125202  0.534603953 
7.14000034 0.309210658  0.535781443 
7.15000057 0.308938473  0.535876095 
7.16000032 0.308873177  0.535649657 
7.17000055 0.308633655  0.535744667 
7.18000031 0.307915092  0.536604166 
7.19000053 0.307588458  0.536904037 
7.20000029 0.307185620  0.537238359 
7.21000051 0.306793690  0.537556529 
7.22000074 0.306347311  0.537993670 
7.23000050 0.305868268  0.538517296 
7.24000072 0.305552542  0.538803101 
7.25000048 0.305182368  0.539191365 
7.26000071 0.304376692  0.540144622 
7.27000046 0.303712577  0.540996552 
7.28000069 0.303255320  0.541541576 
7.29000044 0.303146422  0.541454375 
7.30000067 0.302525848  0.542137384 
7.31000042 0.302046806  0.542667508 
7.32000065 0.302014142  0.542373836 
7.33000040 0.301241159  0.543214798 
7.34000063 0.300566137  0.543936014 
