0.00000000 0.999714673 0.00000000 5.68075752 0.6998
1.00000007E-02 0.914365172 8.51070732E-02 4.98290110 0.554949
2.00000014E-02 0.876755953 0.122489028 4.32135773 0.49124
3.00000012E-02 0.855025649 0.143981680 3.65245724 0.454536
4.00000028E-02 0.844801128 0.153957933 3.01642513 0.437403
5.00000045E-02 0.837668359 0.160832658 2.32866168 0.425535
6.00000024E-02 0.832428992 0.165819570 1.67645264 0.416881
7.00000077E-02 0.826489329 0.171509504 1.40014935 0.407033
8.00000057E-02 0.820585966 0.177176327 1.23259246 0.397234
9.00000036E-02 0.813489497 0.184029877 1.02966845 0.385413
0.100000009 0.807892203 0.189400122 1.02254677 0.376124
0.110000007 0.801490903 0.195551857 0.974491477 0.365492
0.120000005 0.796951830 0.199849918 0.959728956 0.358016
0.130000010 0.792423189 0.204149693 0.889320135 0.350547
0.140000015 0.789160252 0.207181767 0.829097807 0.34523
0.150000006 0.785352647 0.210761309 0.730252206 0.338986
0.160000011 0.782120824 0.213780522 0.700540900 0.333704
0.170000017 0.778723061 0.216946527 0.618769825 0.32816
0.180000007 0.775978863 0.219483957 0.601179361 0.323701
0.190000013 0.773348808 0.221902296 0.571422040 0.319442
0.200000018 0.770967782 0.224092409 0.557791531 0.315585
0.210000008 0.768031657 0.226851806 0.519498289 0.31077
0.220000014 0.765515745 0.229158774 0.508654058 0.306702
0.230000019 0.762916803 0.231534302 0.494979650 0.302507
0.240000010 0.760125935 0.234072268 0.484699517 0.298016
0.250000030 0.757942021 0.236011997 0.484133273 0.294547
0.260000020 0.755898178 0.237816408 0.483047932 0.291312
0.270000011 0.753651977 0.239825711 0.465741992 0.287731
0.280000031 0.751084208 0.242185012 0.447821587 0.283574
0.290000021 0.748993635 0.244086012 0.446075648 0.28021
0.300000012 0.746602178 0.246290490 0.429949403 0.276331
0.310000032 0.744340479 0.248370156 0.440795809 0.272668
0.320000023 0.742078722 0.250419855 0.442587197 0.269035
0.330000013 0.740444660 0.251833111 0.435417295 0.266478
0.340000033 0.738203704 0.253858179 0.415939599 0.262884
0.350000024 0.736123502 0.255753458 0.420276642 0.259533
0.360000014 0.733778775 0.257878900 0.412590325 0.255766
0.370000035 0.731615603 0.259807616 0.394954979 0.252323
0.380000025 0.729592443 0.261590123 0.397829533 0.249125
0.390000015 0.727813184 0.263137966 0.401838213 0.246331
0.400000036 0.725826383 0.264885366 0.393587321 0.243193
0.410000026 0.723751366 0.266738266 0.379909694 0.239888
0.420000017 0.722241819 0.268005550 0.373262674 0.237564
0.430000037 0.720125318 0.269885838 0.359728634 0.234202
0.440000027 0.718392730 0.271363735 0.359775245 0.231511
0.450000018 0.716421485 0.273114324 0.356332272 0.228381
0.460000038 0.714932680 0.274389654 0.340443283 0.226063
0.470000029 0.713028848 0.276104808 0.323276073 0.223015
0.480000019 0.711508930 0.277422607 0.340301305 0.220634
0.490000039 0.709698498 0.279040396 0.315543175 0.217749
0.500000060 0.708116353 0.280422986 0.317524761 0.215258
0.510000050 0.706777930 0.281564176 0.316014588 0.21318
0.520000041 0.705548525 0.282606542 0.322192878 0.211277
0.530000031 0.703696609 0.284257412 0.295453161 0.20833
0.540000021 0.702373803 0.285389364 0.306206375 0.206272
0.550000012 0.700833082 0.286753118 0.290407896 0.20383
0.560000062 0.698981166 0.288416713 0.307860136 0.20087
0.570000052 0.697305620 0.289902449 0.310212880 0.198211
0.580000043 0.696319997 0.290690422 0.309037060 0.196734
0.590000033 0.694711864 0.292098403 0.287765771 0.1942
0.600000024 0.693451345 0.293160796 0.290077358 0.192255
0.610000014 0.691412628 0.295021296 0.278900415 0.188968
0.620000064 0.689835668 0.296415001 0.286679894 0.18647
0.630000055 0.688569903 0.297489256 0.273757607 0.18451
0.640000045 0.687485754 0.298390180 0.274843484 0.18285
0.650000036 0.686334133 0.299359649 0.267721295 0.181074
0.660000026 0.685260296 0.300240815 0.275077581 0.179441
0.670000076 0.683278680 0.302041978 0.248903021 0.176253
0.680000067 0.682033718 0.303070724 0.257535398 0.174353
0.690000057 0.681151807 0.303737074 0.257107854 0.173069
0.700000048 0.679839373 0.304866612 0.259893566 0.171021
0.710000038 0.678407669 0.306080848 0.260410517 0.168805
0.720000029 0.677271605 0.307016850 0.271538705 0.167073
0.730000079 0.675679028 0.308437556 0.255930394 0.164538
0.740000069 0.674423695 0.309510916 0.268334121 0.162586
0.750000060 0.673240900 0.310495675 0.273424894 0.160773
0.760000050 0.672037423 0.311496377 0.269509435 0.15893
0.770000041 0.670538247 0.312835038 0.270076752 0.156542
0.780000031 0.668987215 0.314199239 0.275546819 0.154092
0.790000081 0.667430937 0.315591246 0.262671679 0.15161
0.800000072 0.666258574 0.316573679 0.261399955 0.149807
0.810000062 0.664992869 0.317681402 0.267574996 0.147814
0.820000052 0.663555920 0.318958819 0.263662219 0.14553
0.830000043 0.662217557 0.320132196 0.253713101 0.14342
0.840000033 0.661029637 0.321104407 0.253192931 0.141616
0.850000083 0.659955800 0.321971744 0.244090751 0.139997
0.860000074 0.658607066 0.323119521 0.257484466 0.137905
0.870000064 0.657491744 0.324029505 0.250083178 0.136215
0.880000055 0.656386793 0.324924767 0.258523732 0.134546
0.890000045 0.654986203 0.326142609 0.248951241 0.132348
0.900000036 0.653813839 0.327143490 0.246829852 0.130526
0.910000086 0.652278364 0.328478426 0.251026571 0.128116
0.920000076 0.651163042 0.329385847 0.250982136 0.126428
0.930000067 0.649466753 0.330890566 0.253669232 0.123736
0.940000057 0.648392916 0.331793100 0.251404256 0.122082
0.950000048 0.647370994 0.332664996 0.242918164 0.120495
0.960000038 0.646198630 0.333668768 0.249567330 0.11867
0.970000088 0.644818723 0.334868968 0.253008693 0.116504
0.980000079 0.643594503 0.335895061 0.246782720 0.114621
0.990000069 0.642536283 0.336731106 0.227258399 0.113044
1.00000012 0.641462445 0.337562144 0.235274687 0.111462
1.01000011 0.640155196 0.338636309 0.228861228 0.109472
1.02000010 0.638448536 0.340135157 0.235416114 0.106779
1.03000009 0.637504399 0.340861768 0.233197197 0.105391
1.04000008 0.636581063 0.341598660 0.248571932 0.104008
1.05000007 0.635470927 0.342473716 0.242676497 0.102356
1.06000006 0.634672046 0.343047976 0.239280656 0.101222
1.07000005 0.633333683 0.344161868 0.237960145 0.0991717
1.08000004 0.631979764 0.345308423 0.219852254 0.0970774
1.09000003 0.630200446 0.346895784 0.232680798 0.0942445
1.10000002 0.629173338 0.347714514 0.238434806 0.0927068
1.11000013 0.628234386 0.348448575 0.232964739 0.0913155
1.12000012 0.627020538 0.349449098 0.239142478 0.0894653
1.13000011 0.626008987 0.350215852 0.219854414 0.0879904
1.14000010 0.624826193 0.351184547 0.210565850 0.0861938
1.15000010 0.623612344 0.352185488 0.210236400 0.0843432
1.16000009 0.622605979 0.352990448 0.226176843 0.0828337
1.17000008 0.621615171 0.353811294 0.227261111 0.0813193
1.18000007 0.620920062 0.354341537 0.220517114 0.0803025
1.19000006 0.620121181 0.354971796 0.222970665 0.079113
1.20000005 0.618538976 0.356367737 0.218299285 0.0766095
1.21000004 0.616993129 0.357706219 0.213254556 0.074189
1.22000003 0.615841508 0.358651906 0.221364588 0.0724371
1.23000014 0.614804029 0.359522253 0.224759877 0.0708406
1.24000013 0.613761306 0.360367507 0.244331345 0.0692654
1.25000012 0.612739384 0.361197025 0.246688426 0.0677205
1.26000011 0.611764133 0.362016112 0.226267874 0.0662188
1.27000010 0.610539913 0.363106966 0.209808871 0.064271
1.28000009 0.609351993 0.364145070 0.207734093 0.0624013
1.29000008 0.607873559 0.365476936 0.203538463 0.0600346
1.30000007 0.606727123 0.366436124 0.202734336 0.0582729
1.31000006 0.605777800 0.367171586 0.200708330 0.0568729
1.32000005 0.605046391 0.367705256 0.196086258 0.0558272
1.33000004 0.604242325 0.368335128 0.195000365 0.0546345
1.34000015 0.603474557 0.368932724 0.183966458 0.0534995
1.35000014 0.602551222 0.369675547 0.165621787 0.0521103
1.36000013 0.601643384 0.370407432 0.173922002 0.0507429
1.37000012 0.600875616 0.371000946 0.174488246 0.049612
1.38000011 0.599760354 0.371962845 0.180289954 0.0478694
1.39000010 0.599013329 0.372514307 0.193257198 0.046795
1.40000010 0.598354518 0.373002559 0.187266394 0.0458456
1.41000009 0.597176969 0.374007404 0.189153686 0.0440165
1.42000008 0.596196532 0.374821424 0.187643528 0.0425161
1.43000007 0.595242023 0.375635684 0.195755720 0.0410337
1.44000006 0.593888104 0.376861215 0.199529782 0.0388605
1.45000005 0.593156695 0.377441466 0.205894470 0.0377682
1.46000016 0.592176259 0.378255814 0.214241832 0.0362676
1.47000015 0.591304779 0.378996491 0.206695884 0.0349169
1.48000014 0.590251684 0.379913718 0.209100664 0.0332625
1.49000013 0.588902950 0.381130993 0.209572077 0.0311011
1.50000012 0.587844729 0.382038713 0.206461802 0.0294526
1.51000011 0.586776078 0.382962137 0.219713539 0.0277811
1.52000010 0.585738599 0.383871228 0.214621127 0.0261458
1.53000009 0.584716678 0.384752780 0.221599206 0.0245489
1.54000008 0.583731055 0.385603040 0.212732747 0.0230087
1.55000007 0.582480848 0.386715770 0.201793134 0.0210208
1.56000006 0.581298113 0.387764663 0.202075973 0.019144
1.57000005 0.580353975 0.388557523 0.210941359 0.0176903
1.58000016 0.579238713 0.389542848 0.205047548 0.0159243
1.59000015 0.578429461 0.390212625 0.191182956 0.014688
1.60000014 0.577563107 0.390920281 0.199151024 0.0133739
1.61000013 0.576655328 0.391692251 0.200423300 0.0119665
1.62000012 0.575311780 0.392909616 0.188635126 0.00980863
1.63000011 0.574398756 0.393710136 0.194434658 0.00836899
1.64000010 0.573926687 0.394048721 0.189626738 0.00769996
1.65000010 0.572832167 0.395052701 0.188305676 0.00592982
1.66000009 0.571498990 0.396277964 0.183965921 0.00377133
1.67000008 0.570720851 0.396912664 0.179912269 0.00259193
1.68000007 0.569698930 0.397793472 0.177741587 0.000995779
1.69000018 0.568734050 0.398606092 0.177551389 -0.000492257
1.70000017 0.568023384 0.399161428 0.187691212 -0.00154506
1.71000016 0.567349017 0.399690002 0.189862445 -0.00254569
1.72000015 0.566653848 0.400245368 0.174347371 -0.00358767
1.73000014 0.565460742 0.401295364 0.185004130 -0.00547284
1.74000013 0.564604819 0.402008086 0.177459821 -0.00678471
1.75000012 0.563780010 0.402693421 0.178591758 -0.00804741
1.76000011 0.562488317 0.403867900 0.187880859 -0.0101261
1.77000010 0.561658323 0.404559404 0.186136067 -0.0113986
1.78000009 0.560657144 0.405444711 0.198161036 -0.0129847
1.79000008 0.559837520 0.406132579 0.185666278 -0.0142463
1.80000007 0.558898568 0.406937182 0.188448727 -0.0157082
1.81000018 0.557855904 0.407834619 0.182363093 -0.0173355
1.82000017 0.557134867 0.408441246 0.173498809 -0.0184468
1.83000016 0.555983245 0.409467876 0.188021749 -0.0202796
1.84000015 0.555096149 0.410204709 0.189059407 -0.0216374
1.85000014 0.554240227 0.410904497 0.186936393 -0.0229363
1.86000013 0.553638518 0.411340147 0.186559260 -0.0237932
