1.00000012 , 0.479955733
1.01000011 , 0.482554287
1.02000010 , 0.484132826
1.03000009 , 0.487259775
1.04000008 , 0.488100260
1.05000007 , 0.490832448
1.06000006 , 0.493205518
1.07000005 , 0.494072586
1.08000004 , 0.495846570
1.09000003 , 0.497543484
1.10000002 , 0.499827206
1.11000013 , 0.502073944
1.12000012 , 0.503252566
1.13000011 , 0.505546093
1.14000010 , 0.508064091
1.15000010 , 0.508905828
1.16000009 , 0.510700345
1.17000008 , 0.511970818
1.18000007 , 0.513040006
1.19000006 , 0.515125811
1.20000005 , 0.516767085
1.21000004 , 0.519245446
1.22000003 , 0.521258473
1.23000014 , 0.523498356
1.24000013 , 0.524641037
1.25000012 , 0.526173055
1.26000011 , 0.528461993
1.27000010 , 0.529714108
1.28000009 , 0.532089829
1.29000008 , 0.533018112
1.30000007 , 0.534111023
1.31000006 , 0.535573900
1.32000005 , 0.536507010
1.33000004 , 0.538158119
1.34000015 , 0.539853513
1.35000014 , 0.541755736
1.36000013 , 0.543702304
1.37000012 , 0.544932127
1.38000011 , 0.546904504
1.39000010 , 0.549104750
1.40000010 , 0.550527096
1.41000009 , 0.553167045
1.42000008 , 0.554676294
1.43000007 , 0.556641042
1.44000006 , 0.558610022
1.45000005 , 0.559278309
1.46000016 , 0.560981393
1.47000015 , 0.562750220
1.48000014 , 0.564542055
1.49000013 , 0.566771984
1.50000012 , 0.568858981
1.51000011 , 0.570368469
1.52000010 , 0.572420359
1.53000009 , 0.572707355
1.54000008 , 0.574430287
1.55000007 , 0.575677156
1.56000006 , 0.577092230
1.57000005 , 0.579385221
1.58000016 , 0.580952644
1.59000015 , 0.582896650
1.60000014 , 0.584175050
1.61000013 , 0.585789680
1.62000012 , 0.587930381
1.63000011 , 0.588733196
1.64000010 , 0.590355456
1.65000010 , 0.591978729
1.66000009 , 0.592723191
1.67000008 , 0.594141006
1.68000007 , 0.595393002
1.69000018 , 0.597004592
1.70000017 , 0.598091841
1.71000016 , 0.600171685
1.72000015 , 0.601304770
1.73000014 , 0.602967203
1.74000013 , 0.604548156
1.75000012 , 0.604736388
1.76000011 , 0.606214881
1.77000010 , 0.606954038
1.78000009 , 0.608013213
1.79000008 , 0.609411359
1.80000007 , 0.610644221
1.81000018 , 0.613065422
1.82000017 , 0.614471972
1.83000016 , 0.616368175
1.84000015 , 0.618034661
1.85000014 , 0.619234622
1.86000013 , 0.620648801
1.87000012 , 0.622727096
1.88000011 , 0.624124825
1.89000010 , 0.625546575
1.90000010 , 0.626307011
1.91000009 , 0.627626717
1.92000008 , 0.629631102
1.93000019 , 0.631917059
1.94000018 , 0.633799911
1.95000017 , 0.635878265
1.96000016 , 0.636844337
