   4.33000040      0.378239572    	   4.33000040      0.560808837    	   4.33000040       9.53105241E-02
   4.34000015      0.377399206    	   4.34000015      0.561641335    	   4.34000015      0.102948859    
   4.35000038      0.377165765    	   4.35000038      0.561815679    	   4.35000038      0.107381552    
   4.36000013      0.376688510    	   4.36000013      0.562216341    	   4.36000013      0.121669598    
   4.37000036      0.376351327    	   4.37000036      0.562471092    	   4.37000036      0.122849226    
   4.38000011      0.376076400    	   4.38000011      0.562680244    	   4.38000011      0.108890086    
   4.39000034      0.375593960    	   4.39000034      0.563087940    	   4.39000034      0.104880050    
   4.40000010      0.374857336    	   4.40000010      0.563774586    	   4.40000010       9.28084850E-02
   4.41000032      0.373970300    	   4.41000032      0.564596236    	   4.41000032      0.106625654    
   4.42000008      0.373218089    	   4.42000008      0.565261185    	   4.42000008      0.105635405    
   4.43000031      0.372725278    	   4.43000031      0.565664113    	   4.43000031      0.102004670    
   4.44000053      0.372325867    	   4.44000053      0.565976262    	   4.44000053      0.113746516    
   4.45000029      0.372024983    	   4.45000029      0.566180587    	   4.45000029      0.115963809    
   4.46000051      0.371464729    	   4.46000051      0.566652834    	   4.46000051      0.115020156    
   4.47000027      0.370914876    	   4.47000027      0.567147255    	   4.47000027       9.95527506E-02
   4.48000050      0.370686620    	   4.48000050      0.567277491    	   4.48000050       8.84695426E-02
   4.49000025      0.370017439    	   4.49000025      0.567857683    	   4.49000025       8.62067342E-02
   4.50000048      0.369322300    	   4.50000048      0.568489492    	   4.50000048       9.04505849E-02
   4.51000023      0.368549377    	   4.51000023      0.569203496    	   4.51000023       9.80900005E-02
   4.52000046      0.368217379    	   4.52000046      0.569453418    	   4.52000046      0.101156384    
   4.53000021      0.368056566    	   4.53000021      0.569504619    	   4.53000021      0.104598552    
   4.54000044      0.367843866    	   4.54000044      0.569624186    	   4.54000044      0.110162921    
   4.55000019      0.367382199    	   4.55000019      0.570016861    	   4.55000019      0.103890613    
   4.56000042      0.366780460    	   4.56000042      0.570548415    	   4.56000042       9.89390910E-02
   4.57000017      0.366007507    	   4.57000017      0.571249843    	   4.57000017       9.12533477E-02
   4.58000040      0.365260512    	   4.58000040      0.571918547    	   4.58000040       9.47908834E-02
   4.59000015      0.364762515    	   4.59000015      0.572330236    	   4.59000015      0.103044227    
   4.60000038      0.364233404    	   4.60000038      0.572787642    	   4.60000038      0.108890630    
   4.61000013      0.363766521    	   4.61000013      0.573205531    	   4.61000013      0.117757909    
   4.62000036      0.363351524    	   4.62000036      0.573582828    	   4.62000036      0.112286739    
   4.63000011      0.363009155    	   4.63000011      0.573880732    	   4.63000011       9.83733907E-02
   4.64000034      0.362542272    	   4.64000034      0.574277103    	   4.64000034       9.96467620E-02
   4.65000010      0.362013161    	   4.65000010      0.574745536    	   4.65000010      0.101249859    
   4.66000032      0.361120909    	   4.66000032      0.575616896    	   4.66000032       9.87044647E-02
   4.67000055      0.360576212    	   4.67000055      0.576081574    	   4.67000055      0.100778438    
   4.68000031      0.360332400    	   4.68000031      0.576219261    	   4.68000031      0.105022557    
   4.69000053      0.359715104    	   4.69000053      0.576753080    	   4.69000053      0.109973811    
   4.70000029      0.359201550    	   4.70000029      0.577177882    	   4.70000029      0.114595607    
   4.71000051      0.358760595    	   4.71000051      0.577546656    	   4.71000051      0.116860040    
   4.72000027      0.358247042    	   4.72000027      0.577995062    	   4.72000027       9.61092263E-02
   4.73000050      0.357660860    	   4.73000050      0.578529716    	   4.73000050      0.106626466    
   4.74000025      0.357079864    	   4.74000025      0.579063714    	   4.74000025      0.113323323    
   4.75000048      0.356363982    	   4.75000048      0.579736412    	   4.75000048      0.102006562    
   4.76000023      0.355668873    	   4.76000023      0.580369651    	   4.76000023      0.106580682    
   4.77000046      0.355482131    	   4.77000046      0.580468297    	   4.77000046      0.107570656    
   4.78000021      0.354786992    	   4.78000021      0.581130564    	   4.78000021      0.113560110    
   4.79000044      0.354247510    	   4.79000044      0.581580579    	   4.79000044      0.109834552    
   4.80000019      0.353946626    	   4.80000019      0.581755757    	   4.80000019      0.102289684    
   4.81000042      0.353370816    	   4.81000042      0.582249820    	   4.81000042       9.53563154E-02
   4.82000017      0.352872819    	   4.82000017      0.582660556    	   4.82000017       9.47440118E-02
   4.83000040      0.352120638    	   4.83000040      0.583386958    	   4.83000040      0.115541428    
   4.84000015      0.351591527    	   4.84000015      0.583843112    	   4.84000015      0.109456331    
   4.85000038      0.351306200    	   4.85000038      0.584035516    	   4.85000038      0.100684971    
   4.86000013      0.350943089    	   4.86000013      0.584343195    	   4.86000013      0.111624591    
   4.87000036      0.350388020    	   4.87000036      0.584864199    	   4.87000036      0.110352568    
   4.88000011      0.349485397    	   4.88000011      0.585729539    	   4.88000011      0.114266425    
   4.89000034      0.348774731    	   4.89000034      0.586381674    	   4.89000034      0.105023101    
   4.90000057      0.348551661    	   4.90000057      0.586503446    	   4.90000057      0.119923994    
   4.91000032      0.347955108    	   4.91000032      0.587062597    	   4.91000032      0.120065421    
   4.92000055      0.347327411    	   4.92000055      0.587670445    	   4.92000055      0.118933201    
   4.93000031      0.346668601    	   4.93000031      0.588301539    	   4.93000031      0.118272945    
   4.94000053      0.346201718    	   4.94000053      0.588730931    	   4.94000053      0.103888445    
   4.95000029      0.345221311    	   4.95000029      0.589720070    	   4.95000029      0.110019870    
   4.96000051      0.344780356    	   4.96000051      0.590080917    	   4.96000051      0.116103336    
   4.97000027      0.344406873    	   4.97000027      0.590367556    	   4.97000027      0.109265327    
   4.98000050      0.343872547    	   4.98000050      0.590821266    	   4.98000050      0.102898471    
   4.99000025      0.343504250    	   4.99000025      0.591085494    	   4.99000025      0.104266122    
   5.00000048      0.342746884    	   5.00000048      0.591816366    	   5.00000048      0.106670901    
   5.01000023      0.342285186    	   5.01000023      0.592241526    	   5.01000023       8.81864205E-02
   5.02000046      0.341859818    	   5.02000046      0.592603266    	   5.02000046      0.102474734    
   5.03000021      0.341522634    	   5.03000021      0.592880189    	   5.03000021      0.105068892    
   5.04000044      0.340910494    	   5.04000044      0.593473136    	   5.04000044      0.100022003    
   5.05000019      0.340371013    	   5.05000019      0.593974531    	   5.05000019      0.108465001    
   5.06000042      0.340044200    	   5.06000042      0.594262958    	   5.06000042      0.102051266    
   5.07000017      0.339297205    	   5.07000017      0.595030010    	   5.07000017      0.105493978    
   5.08000040      0.338726580    	   5.08000040      0.595600605    	   5.08000040      0.108889550    
   5.09000015      0.338311583    	   5.09000015      0.596016169    	   5.09000015      0.109501846    
   5.10000038      0.337673515    	   5.10000038      0.596664488    	   5.10000038      0.109407566    
   5.11000013      0.337061405    	   5.11000013      0.597276568    	   5.11000013      0.104268834    
   5.12000036      0.336521894    	   5.12000036      0.597773790    	   5.12000036      0.112284034    
   5.13000059      0.335946083    	   5.13000059      0.598276913    	   5.13000059      0.101107888    
   5.14000034      0.335536271    	   5.14000034      0.598600566    	   5.14000034      0.106531642    
   5.15000057      0.334903419    	   5.15000057      0.599185348    	   5.15000057      0.112379670    
   5.16000032      0.334545463    	   5.16000032      0.599475682    	   5.16000032      0.114548735    
   5.17000055      0.333985239    	   5.17000055      0.599996924    	   5.17000055      0.106721289    
   5.18000031      0.333570242    	   5.18000031      0.600368142    	   5.18000031      0.103325181    
   5.19000053      0.332911432    	   5.19000053      0.600986540    	   5.19000053      0.104456857    
   5.20000029      0.332252622    	   5.20000029      0.601613283    	   5.20000029      0.109361775    
   5.21000051      0.331453741    	   5.21000051      0.602367342    	   5.21000051      0.108654380    
   5.22000027      0.331075042    	   5.22000027      0.602681041    	   5.22000027      0.119264819    
   5.23000050      0.330737859    	   5.23000050      0.602955282    	   5.23000050      0.112097628    
   5.24000025      0.330188006    	   5.24000025      0.603484511    	   5.24000025      0.106202461    
   5.25000048      0.329607010    	   5.25000048      0.604065061    	   5.25000048      0.105872467    
   5.26000023      0.328943014    	   5.26000023      0.604721963    	   5.26000023      0.103231169    
   5.27000046      0.328185618    	   5.27000046      0.605518281    	   5.27000046       9.77610871E-02
   5.28000021      0.327755064    	   5.28000021      0.605914116    	   5.28000021       9.78542864E-02
   5.29000044      0.327599436    	   5.29000044      0.605992973    	   5.29000044      0.101816647    
   5.30000019      0.327039182    	   5.30000019      0.606534421    	   5.30000019      0.101722091    
   5.31000042      0.326510072    	   5.31000042      0.607024312    	   5.31000042       9.19130594E-02
   5.32000017      0.325955003    	   5.32000017      0.607559741    	   5.32000017       8.87057930E-02
   5.33000040      0.325654149    	   5.33000040      0.607812464    	   5.33000040       7.96507671E-02
   5.34000015      0.325197637    	   5.34000015      0.608210027    	   5.34000015       8.67721662E-02
   5.35000038      0.324611455    	   5.35000038      0.608799398    	   5.35000038       9.96464938E-02
   5.36000061      0.324378014    	   5.36000061      0.609005690    	   5.36000061       9.72414464E-02
   5.37000036      0.323947459    	   5.37000036      0.609391630    	   5.37000036       8.79981220E-02
   5.38000059      0.323599905    	   5.38000059      0.609686315    	   5.38000059       8.54519233E-02
   5.39000034      0.323044837    	   5.39000034      0.610194027    	   5.39000034       9.30450037E-02
   5.40000057      0.322375655    	   5.40000057      0.610854089    	   5.40000057       9.76188481E-02
   5.41000032      0.321732402    	   5.41000032      0.611462533    	   5.41000032       9.10642371E-02
   5.42000055      0.321514547    	   5.42000055      0.611593664    	   5.42000055       9.81856361E-02
   5.43000031      0.321156591    	   5.43000031      0.611923039    	   5.43000031       9.19138715E-02
   5.44000053      0.320643038    	   5.44000053      0.612409472    	   5.44000053      0.101723172    
   5.45000029      0.319947928    	   5.45000029      0.613082290    	   5.45000029       9.34229568E-02
   5.46000051      0.319522560    	   5.46000051      0.613459349    	   5.46000051       9.22915488E-02
   5.47000027      0.319081604    	   5.47000027      0.613835335    	   5.47000027       8.84717107E-02
   5.48000050      0.318811864    	   5.48000050      0.614062011    	   5.48000050      0.100544900    
   5.49000025      0.318158239    	   5.49000025      0.614700496    	   5.49000025       9.69128087E-02
   5.50000048      0.317805499    	   5.50000048      0.615002096    	   5.50000048       9.35649201E-02
   5.51000023      0.317245245    	   5.51000023      0.615553975    	   5.51000023       7.97003433E-02
   5.52000046      0.316778362    	   5.52000046      0.615994990    	   5.52000046       9.23384205E-02
   5.53000021      0.316176623    	   5.53000021      0.616583049    	   5.53000021       8.97919536E-02
   5.54000044      0.315823883    	   5.54000044      0.616897166    	   5.54000044       9.65825394E-02
   5.55000019      0.315434813    	   5.55000019      0.617234588    	   5.55000019       9.23376083E-02
   5.56000042      0.315289557    	   5.56000042      0.617297232    	   5.56000042       9.61108506E-02
   5.57000017      0.314584076    	   5.57000017      0.618018806    	   5.57000017       9.47892591E-02
   5.58000040      0.314143121    	   5.58000040      0.618449867    	   5.58000040       9.36101675E-02
   5.59000063      0.313624382    	   5.59000063      0.618933856    	   5.59000063       8.38488266E-02
   5.60000038      0.313043386    	   5.60000038      0.619464219    	   5.60000038       9.10642371E-02
   5.61000061      0.312576503    	   5.61000061      0.619908094    	   5.61000061       8.90832022E-02
   5.62000036      0.312026650    	   5.62000036      0.620451629    	   5.62000036       9.69591364E-02
   5.63000059      0.311606467    	   5.63000059      0.620853484    	   5.63000059       8.54996070E-02
   5.64000034      0.311378211    	   5.64000034      0.621035218    	   5.64000034       9.22899246E-02
   5.65000057      0.310885400    	   5.65000057      0.621496379    	   5.65000057       9.35641080E-02
   5.66000032      0.310522288    	   5.66000032      0.621829271    	   5.66000032       8.45090821E-02
   5.67000055      0.310096890    	   5.67000055      0.622198761    	   5.67000055       8.71024281E-02
   5.68000031      0.309718221    	   5.68000031      0.622509003    	   5.68000031       9.28092971E-02
   5.69000053      0.309137225    	   5.69000053      0.623071015    	   5.69000053       9.09225419E-02
   5.70000029      0.308525085    	   5.70000029      0.623667657    	   5.70000029       8.99312124E-02
   5.71000051      0.308244973    	   5.71000051      0.623903275    	   5.71000051       8.38946179E-02
   5.72000027      0.307783276    	   5.72000027      0.624342084    	   5.72000027       9.08277184E-02
   5.73000050      0.307025909    	   5.73000050      0.625091851    	   5.73000050       9.14868861E-02
   5.74000025      0.306605726    	   5.74000025      0.625462353    	   5.74000025       8.77616033E-02
   5.75000048      0.306413800    	   5.75000048      0.625573516    	   5.75000048       8.50739777E-02
   5.76000023      0.306154430    	   5.76000023      0.625757277    	   5.76000023       8.40355009E-02
   5.77000046      0.305614918    	   5.77000046      0.626255691    	   5.77000046       9.42701548E-02
   5.78000021      0.305106550    	   5.78000021      0.626708329    	   5.78000021       8.85632858E-02
   5.79000044      0.304836810    	   5.79000044      0.626903117    	   5.79000044       7.38498792E-02
   5.80000019      0.304390669    	   5.80000019      0.627291143    	   5.80000019       7.13982284E-02
   5.81000042      0.303861558    	   5.81000042      0.627768099    	   5.81000042       7.96041638E-02
   5.82000065      0.303233862    	   5.82000065      0.628373504    	   5.82000065       8.02638829E-02
   5.83000040      0.302865565    	   5.83000040      0.628703594    	   5.83000040       8.05461928E-02
   5.84000063      0.302678823    	   5.84000063      0.628852010    	   5.84000063       8.17255452E-02
   5.85000038      0.302538753    	   5.85000038      0.628937066    	   5.85000038       8.40368569E-02
   5.86000061      0.302139312    	   5.86000061      0.629290700    	   5.86000061       8.32338184E-02
   5.87000036      0.301786572    	   5.87000036      0.629614949    	   5.87000036       8.10647532E-02
   5.88000059      0.301205575    	   5.88000059      0.630175233    	   5.88000059       7.28590861E-02
   5.89000034      0.300640136    	   5.89000034      0.630712152    	   5.89000034       7.62549266E-02
   5.90000057      0.300266623    	   5.90000057      0.631055474    	   5.90000057       8.60165432E-02
   5.91000032      0.299815327    	   5.91000032      0.631480694    	   5.91000032       9.24768671E-02
   5.92000055      0.299364030    	   5.92000055      0.631900907    	   5.92000055       8.24321359E-02
   5.93000031      0.299063146    	   5.93000031      0.632167757    	   5.93000031       8.24329481E-02
   5.94000053      0.298679262    	   5.94000053      0.632523358    	   5.94000053       7.92256743E-02
   5.95000029      0.298129410    	   5.95000029      0.633048117    	   5.95000029       7.57360980E-02
   5.96000051      0.297631413    	   5.96000051      0.633539438    	   5.96000051       7.86122903E-02
   5.97000027      0.297480971    	   5.97000027      0.633612812    	   5.97000027       7.21045434E-02
   5.98000050      0.297211200    	   5.98000050      0.633804083    	   5.98000050       7.05960095E-02
   5.99000025      0.296775460    	   5.99000025      0.634189844    	   5.99000025       7.77168646E-02
   6.00000048      0.296386391    	   6.00000048      0.634511054    	   6.00000048       7.91316628E-02
   6.01000023      0.295966208    	   6.01000023      0.634848595    	   6.01000023       7.99804851E-02
   6.02000046      0.295737982    	   6.02000046      0.635005355    	   6.02000046       8.04524496E-02
   6.03000021      0.295416355    	   6.03000021      0.635273039    	   6.03000021       8.89886469E-02
   6.04000044      0.294897586    	   6.04000044      0.635773361    	   6.04000044       8.57342333E-02
   6.05000019      0.294389218    	   6.05000019      0.636242151    	   6.05000019       7.55006596E-02
   6.06000042      0.293766737    	   6.06000042      0.636853218    	   6.06000042       7.62557387E-02
   6.07000065      0.293227226    	   6.07000065      0.637369573    	   6.07000065       7.72928596E-02
   6.08000040      0.292749971    	   6.08000040      0.637827516    	   6.08000040       8.91300738E-02
   6.09000063      0.292490602    	   6.09000063      0.638014019    	   6.09000063       8.78564268E-02
   6.10000038      0.292433560    	   6.10000038      0.637947202    	   6.10000038       8.32817703E-02
   6.11000061      0.292143047    	   6.11000061      0.638151944    	   6.11000061       7.48878121E-02
   6.12000036      0.291717678    	   6.12000036      0.638509572    	   6.12000036       7.68217146E-02
   6.13000059      0.291053683    	   6.13000059      0.639158249    	   6.13000059       8.12069848E-02
   6.14000034      0.290633500    	   6.14000034      0.639557779    	   6.14000034       8.49794224E-02
   6.15000057      0.290249616    	   6.15000057      0.639910758    	   6.15000057       8.32820460E-02
   6.16000032      0.290093988    	   6.16000032      0.639980137    	   6.16000032       9.14876983E-02
   6.17000055      0.289518178    	   6.17000055      0.640563369    	   6.17000055       9.69580486E-02
   6.18000031      0.288833439    	   6.18000031      0.641254365    	   6.18000031       9.43644345E-02
   6.19000053      0.288169444    	   6.19000053      0.641945541    	   6.19000053       8.86578411E-02
   6.20000029      0.287910074    	   6.20000029      0.642198861    	   6.20000029       8.53099525E-02
   6.21000051      0.287552148    	   6.21000051      0.642552197    	   6.21000051       8.54985192E-02
   6.22000027      0.286960751    	   6.22000027      0.643156588    	   6.22000027       9.32319462E-02
   6.23000050      0.286530197    	   6.23000050      0.643545985    	   6.23000050       8.67239386E-02
   6.24000025      0.286073714    	   6.24000025      0.643959343    	   6.24000025       8.80926773E-02
   6.25000048      0.285845459    	   6.25000048      0.644148707    	   6.25000048       8.15843940E-02
   6.26000023      0.285518646    	   6.26000023      0.644449592    	   6.26000023       9.08271745E-02
   6.27000046      0.285098463    	   6.27000046      0.644822538    	   6.27000046       9.08748582E-02
   6.28000021      0.284673095    	   6.28000021      0.645249486    	   6.28000021       8.18677843E-02
   6.29000044      0.283988327    	   6.29000044      0.645966768    	   6.29000044       9.12528038E-02
   6.30000067      0.283562958    	   6.30000067      0.646387339    	   6.30000067       9.65353996E-02
   6.31000042      0.283044219    	   6.31000042      0.646884084    	   6.31000042       8.92259777E-02
   6.32000065      0.282598108    	   6.32000065      0.647305131    	   6.32000065       9.50729176E-02
   6.33000040      0.282307595    	   6.33000040      0.647572458    	   6.33000040       9.28098410E-02
   6.34000063      0.281633228    	   6.34000063      0.648297906    	   6.34000063       8.51706937E-02
   6.35000038      0.280901790    	   6.35000038      0.649045944    	   6.35000038       7.46531859E-02
   6.36000061      0.280849904    	   6.36000061      0.649028480    	   6.36000061       8.30008164E-02
   6.37000036      0.280367494    	   6.37000036      0.649492323    	   6.37000036       7.98417702E-02
   6.38000059      0.279978424    	   6.38000059      0.649849355    	   6.38000059       8.21522623E-02
   6.39000034      0.279843539    	   6.39000034      0.649885178    	   6.39000034       8.07369277E-02
   6.40000057      0.279641241    	   6.40000057      0.650003016    	   6.40000057       6.88531101E-02
   6.41000032      0.279070616    	   6.41000032      0.650541067    	   6.41000032       6.18734099E-02
   6.42000055      0.278619289    	   6.42000055      0.650981963    	   6.42000055       8.35182965E-02
   6.43000031      0.278110921    	   6.43000031      0.651470542    	   6.43000031       7.54082724E-02
   6.44000053      0.277851552    	   6.44000053      0.651667237    	   6.44000053       7.24369809E-02
   6.45000029      0.277623296    	   6.45000029      0.651841044    	   6.45000029       8.38488266E-02
   6.46000051      0.277296484    	   6.46000051      0.652109325    	   6.46000051       8.42733756E-02
   6.47000027      0.276585817    	   6.47000027      0.652820230    	   6.47000027       7.70587772E-02
   6.48000050      0.276181191    	   6.48000050      0.653178811    	   6.48000050       7.98880979E-02
   6.49000025      0.275927007    	   6.49000025      0.653369367    	   6.49000025       7.49363080E-02
   6.50000048      0.275418639    	   6.50000048      0.653848767    	   6.50000048       8.58296007E-02
   6.51000023      0.275076270    	   6.51000023      0.654165626    	   6.51000023       8.21506381E-02
   6.52000046      0.274723500    	   6.52000046      0.654531062    	   6.52000046       8.61595944E-02
   6.53000069      0.274241060    	   6.53000069      0.655021608    	   6.53000069       7.68222511E-02
   6.54000044      0.273903877    	   6.54000044      0.655291975    	   6.54000044       7.99341574E-02
   6.55000067      0.273302138    	   6.55000067      0.655848920    	   6.55000067       8.53107646E-02
   6.56000042      0.273094654    	   6.56000042      0.656005442    	   6.56000042       7.66802877E-02
   6.57000065      0.272627771    	   6.57000065      0.656454861    	   6.57000065       7.99341574E-02
   6.58000040      0.272212774    	   6.58000040      0.656886101    	   6.58000040       8.42725635E-02
   6.59000063      0.271792591    	   6.59000063      0.657326102    	   6.59000063       7.98859298E-02
   6.60000038      0.271336079    	   6.60000038      0.657793760    	   6.60000038       7.81414136E-02
   6.61000061      0.271076709    	   6.61000061      0.658022940    	   6.61000061       7.22473264E-02
   6.62000036      0.270698041    	   6.62000036      0.658377886    	   6.62000036       8.04532617E-02
   6.63000059      0.270174086    	   6.63000059      0.658895016    	   6.63000059       7.39444345E-02
   6.64000034      0.269795418    	   6.64000034      0.659231842    	   6.64000034       7.57371783E-02
   6.65000057      0.269556791    	   6.65000057      0.659432411    	   6.65000057       6.58812821E-02
   6.66000032      0.269204021    	   6.66000032      0.659776151    	   6.66000032       6.58807382E-02
   6.67000055      0.268778652    	   6.67000055      0.660215259    	   6.67000055       6.88051581E-02
   6.68000031      0.268477798    	   6.68000031      0.660474479    	   6.68000031       7.86621422E-02
   6.69000053      0.268052429    	   6.69000053      0.660878181    	   6.69000053       7.17753693E-02
   6.70000029      0.267990172    	   6.70000029      0.660857141    	   6.70000029       7.22015426E-02
   6.71000051      0.267652988    	   6.71000051      0.661129594    	   6.71000051       7.30029494E-02
   6.72000027      0.267326176    	   6.72000027      0.661420643    	   6.72000027       8.07366520E-02
   6.73000050      0.266563594    	   6.73000050      0.662237883    	   6.73000050       7.68219829E-02
   6.74000025      0.266164184    	   6.74000025      0.662632048    	   6.74000025       8.31888393E-02
   6.75000048      0.265811414    	   6.75000048      0.662959039    	   6.75000048       8.38967860E-02
   6.76000071      0.265552044    	   6.76000071      0.663186133    	   6.76000071       9.77136791E-02
   6.77000046      0.264908791    	   6.77000046      0.663872004    	   6.77000046       9.76193920E-02
   6.78000069      0.264530122    	   6.78000069      0.664260030    	   6.78000069      0.100967549    
   6.79000044      0.264011383    	   6.79000044      0.664803028    	   6.79000044       8.78572389E-02
   6.80000067      0.263487428    	   6.80000067      0.665329397    	   6.80000067       9.30921510E-02
   6.81000042      0.262885690    	   6.81000042      0.665970206    	   6.81000042       9.37513188E-02
   6.82000065      0.262372136    	   6.82000065      0.666526914    	   6.82000065       9.45055932E-02
   6.83000040      0.261863768    	   6.83000040      0.667077959    	   6.83000040       8.69135931E-02
   6.84000063      0.261521369    	   6.84000063      0.667418659    	   6.84000063       8.86117816E-02
   6.85000038      0.261070073    	   6.85000038      0.667862713    	   6.85000038       8.37548152E-02
   6.86000061      0.260675818    	   6.86000061      0.668251157    	   6.86000061       8.31888393E-02
   6.87000036      0.260374963    	   6.87000036      0.668525815    	   6.87000036       7.84250796E-02
   6.88000059      0.259996265    	   6.88000059      0.668898165    	   6.88000059       7.09278956E-02
   6.89000034      0.259643525    	   6.89000034      0.669251263    	   6.89000034       6.38536364E-02
   6.90000057      0.259311527    	   6.90000057      0.669605613    	   6.90000057       6.73898160E-02
   6.91000032      0.258870572    	   6.91000032      0.670085847    	   6.91000032       6.11185990E-02
   6.92000055      0.258471161    	   6.92000055      0.670518935    	   6.92000055       6.71549216E-02
   6.93000031      0.258299947    	   6.93000031      0.670674086    	   6.93000031       5.91852404E-02
   6.94000053      0.258165091    	   6.94000053      0.670752585    	   6.94000053       6.79091886E-02
   6.95000029      0.257817537    	   6.95000029      0.671094716    	   6.95000029       7.01251328E-02
   6.96000051      0.257594466    	   6.96000051      0.671292782    	   6.96000051       6.14477769E-02
   6.97000027      0.257054955    	   6.97000027      0.671870410    	   6.97000027       5.73437251E-02
   6.98000050      0.256997913    	   6.98000050      0.671857476    	   6.98000050       5.75336479E-02
   6.99000072      0.256380588    	   6.99000072      0.672508597    	   6.99000072       6.75301626E-02
   7.00000048      0.255867034    	   7.00000048      0.673021317    	   7.00000048       8.01221803E-02
   7.01000071      0.255799592    	   7.01000071      0.673045278    	   7.01000071       7.33315870E-02
   7.02000046      0.255597293    	   7.02000046      0.673207700    	   7.02000046       8.13484117E-02
   7.03000069      0.255270481    	   7.03000069      0.673489869    	   7.03000069       7.47453049E-02
   7.04000044      0.254756927    	   7.04000044      0.673972607    	   7.04000044       8.43197033E-02
   7.05000067      0.254046232    	   7.05000067      0.674691319    	   7.05000067       7.43684396E-02
   7.06000042      0.253755718    	   7.06000042      0.674921036    	   7.06000042       7.55011961E-02
   7.07000065      0.253257722    	   7.07000065      0.675441861    	   7.07000065       9.36093554E-02
   7.08000040      0.252868682    	   7.08000040      0.675833881    	   7.08000040       9.37987342E-02
   7.09000063      0.252510726    	   7.09000063      0.676202595    	   7.09000063       8.55467469E-02
   7.10000038      0.252157986    	   7.10000038      0.676548064    	   7.10000038       8.21034983E-02
   7.11000061      0.251691103    	   7.11000061      0.677013636    	   7.11000061       7.23421499E-02
   7.12000036      0.250975251    	   7.12000036      0.677759349    	   7.12000036       8.15846622E-02
   7.13000059      0.250549883    	   7.13000059      0.678177416    	   7.13000059       7.31432959E-02
   7.14000034      0.250451297    	   7.14000034      0.678226769    	   7.14000034       7.39459246E-02
   7.15000057      0.250140071    	   7.15000057      0.678493798    	   7.15000057       6.98888823E-02
   7.16000032      0.249854743    	   7.16000032      0.678719163    	   7.16000032       7.88967684E-02
   7.17000055      0.249367133    	   7.17000055      0.679192185    	   7.17000055       7.27192834E-02
   7.18000031      0.249112949    	   7.18000031      0.679375947    	   7.18000031       6.82864636E-02
   7.19000053      0.248775750    	   7.19000053      0.679660976    	   7.19000053       7.15872049E-02
   7.20000029      0.248583823    	   7.20000029      0.679788768    	   7.20000029       8.04523155E-02
   7.21000051      0.247956142    	   7.21000051      0.680415452    	   7.21000051       7.22473264E-02
   7.22000074      0.247624129    	   7.22000074      0.680689275    	   7.22000074       6.85683638E-02
   7.23000050      0.247115761    	   7.23000050      0.681175888    	   7.23000050       6.73896819E-02
   7.24000072      0.246638522    	   7.24000072      0.681632817    	   7.24000072       7.91324750E-02
   7.25000048      0.246197581    	   7.25000048      0.682053149    	   7.25000048       7.34260082E-02
   7.26000071      0.246073082    	   7.26000071      0.682079256    	   7.26000071       7.42757842E-02
   7.27000046      0.245984897    	   7.27000046      0.682086647    	   7.27000046       6.68720677E-02
   7.28000069      0.245606214    	   7.28000069      0.682446480    	   7.28000069       7.31434301E-02
   7.29000044      0.244957775    	   7.29000044      0.683093727    	   7.29000044       6.66363612E-02
   7.30000067      0.244698405    	   7.30000067      0.683283210    	   7.30000067       6.21561259E-02
   7.31000042      0.244501278    	   7.31000042      0.683401227    	   7.31000042       5.27709685E-02
   7.32000065      0.244143337    	   7.32000065      0.683725297    	   7.32000065       6.04109280E-02
   7.33000040      0.243671283    	   7.33000040      0.684176564    	   7.33000040       6.49380386E-02
   7.34000063      0.243354842    	   7.34000063      0.684440553    	   7.34000063       6.34293631E-02
   7.35000038      0.243105844    	   7.35000038      0.684656203    	   7.35000038       5.12618870E-02
   7.36000061      0.243085101    	   7.36000061      0.684609950    	   7.36000061       6.03631102E-02
   7.37000036      0.242820531    	   7.37000036      0.684855938    	   7.37000036       6.43243790E-02
   7.38000059      0.242519662    	   7.38000059      0.685124457    	   7.38000059       6.78142309E-02
   7.39000034      0.242125407    	   7.39000034      0.685516596    	   7.39000034       6.36168420E-02
   7.40000057      0.241917908    	   7.40000057      0.685701966    	   7.40000057       7.51703903E-02
   7.41000032      0.241471797    	   7.41000032      0.686180174    	   7.41000032       7.68211707E-02
   7.42000055      0.241067171    	   7.42000055      0.686585248    	   7.42000055       7.81892315E-02
   7.43000031      0.240512103    	   7.43000031      0.687129438    	   7.43000031       7.10681006E-02
   7.44000053      0.240128234    	   7.44000053      0.687492907    	   7.44000053       7.12570772E-02
   7.45000076      0.239417553    	   7.45000076      0.688208461    	   7.45000076       6.70599639E-02
   7.46000051      0.238976613    	   7.46000051      0.688619614    	   7.46000051       6.61171228E-02
   7.47000074      0.238841742    	   7.47000074      0.688673377    	   7.47000074       5.98926395E-02
   7.48000050      0.238800243    	   7.48000050      0.688627601    	   7.48000050       6.21089824E-02
   7.49000072      0.238566801    	   7.49000072      0.688814104    	   7.49000072       5.49400337E-02
   7.50000048      0.238348931    	   7.50000048      0.688994288    	   7.50000048       5.55066839E-02
   7.51000071      0.238234803    	   7.51000071      0.689028263    	   7.51000071       4.69236150E-02
   7.52000046      0.238048062    	   7.52000046      0.689147532    	   7.52000046       4.68763374E-02
   7.53000069      0.237648621    	   7.53000069      0.689511776    	   7.53000069       4.79138643E-02
