   4.97000027      0.310735583    	   4.97000027      0.481386989    
   4.98000050      0.311425567    	   4.98000050      0.480463207    
   4.99000025      0.312058181    	   4.99000025      0.479660392    
   5.00000048      0.312280685    	   5.00000048      0.479033560    
   5.01000023      0.311946273    	   5.01000023      0.478934586    
   5.02000046      0.311699390    	   5.02000046      0.478637636    
   5.03000021      0.312127769    	   5.03000021      0.477900833    
   5.04000044      0.312660038    	   5.04000044      0.477142006    
   5.05000019      0.312560022    	   5.05000019      0.476845086    
   5.06000042      0.312916666    	   5.06000042      0.476218224    
   5.07000017      0.312919945    	   5.07000017      0.475800335    
   5.08000040      0.313350767    	   5.08000040      0.475118488    
   5.09000015      0.312956065    	   5.09000015      0.474865556    
   5.10000038      0.313239932    	   5.10000038      0.474271715    
   5.11000013      0.314011633    	   5.11000013      0.473325938    
   5.12000036      0.314414889    	   5.12000036      0.472688079    
   5.13000059      0.313960701    	   5.13000059      0.472534120    
   5.14000034      0.313846350    	   5.14000034      0.472215205    
   5.15000057      0.313465118    	   5.15000057      0.471984237    
   5.16000032      0.313380182    	   5.16000032      0.471500367    
   5.17000055      0.313383698    	   5.17000055      0.471115470    
   5.18000031      0.313713908    	   5.18000031      0.470565587    
   5.19000053      0.313524663    	   5.19000053      0.470367640    
   5.20000029      0.313721597    	   5.20000029      0.469817787    
   5.21000051      0.314409703    	   5.21000051      0.469047964    
   5.22000027      0.314666986    	   5.22000027      0.468531072    
   5.23000050      0.315177977    	   5.23000050      0.467915237    
   5.24000025      0.315033853    	   5.24000025      0.467739284    
   5.25000048      0.314874649    	   5.25000048      0.467442334    
   5.26000023      0.314730167    	   5.26000023      0.467255384    
   5.27000046      0.314854234    	   5.27000046      0.466595560    
   5.28000021      0.314515203    	   5.28000021      0.466287613    
   5.29000044      0.314579576    	   5.29000044      0.465737760    
   5.30000019      0.314853460    	   5.30000019      0.465022922    
   5.31000042      0.315172613    	   5.31000042      0.464418083    
   5.32000017      0.315851629    	   5.32000017      0.463626266    
   5.33000040      0.316606820    	   5.33000040      0.462801456    
   5.34000015      0.317167699    	   5.34000015      0.462064654    
   5.35000038      0.317324281    	   5.35000038      0.461558759    
   5.36000061      0.317165405    	   5.36000061      0.461228848    
   5.37000036      0.317111582    	   5.37000036      0.460788935    
   5.38000059      0.317358404    	   5.38000059      0.460239083    
   5.39000034      0.317726403    	   5.39000034      0.459612221    
   5.40000057      0.318350762    	   5.40000057      0.458699465    
   5.41000032      0.318448395    	   5.41000032      0.458193570    
   5.42000055      0.318787485    	   5.42000055      0.457577735    
   5.43000031      0.318568438    	   5.43000031      0.457412750    
   5.44000053      0.318394452    	   5.44000053      0.457170814    
   5.45000029      0.318719178    	   5.45000029      0.456730932    
   5.46000051      0.318938136    	   5.46000051      0.456357032    
   5.47000027      0.318794549    	   5.47000027      0.456137061    
   5.48000050      0.318711072    	   5.48000050      0.455807149    
   5.49000025      0.318460971    	   5.49000025      0.455433249    
   5.50000048      0.318559110    	   5.50000048      0.454993337    
   5.51000023      0.318612009    	   5.51000023      0.454476476    
   5.52000046      0.319029480    	   5.52000046      0.453838617    
   5.53000021      0.319067568    	   5.53000021      0.453431726    
   5.54000044      0.319075227    	   5.54000044      0.453068823    
   5.55000019      0.318809092    	   5.55000019      0.452738881    
   5.56000042      0.319121093    	   5.56000042      0.452244014    
   5.57000017      0.318946064    	   5.57000017      0.452035069    
   5.58000040      0.319365472    	   5.58000040      0.451507181    
   5.59000063      0.319602430    	   5.59000063      0.450979322    
   5.60000038      0.320313096    	   5.60000038      0.450066537    
   5.61000061      0.320199430    	   5.61000061      0.449604630    
   5.62000036      0.320162147    	   5.62000036      0.449263722    
   5.63000059      0.320537955    	   5.63000059      0.448625892    
   5.64000034      0.320730537    	   5.64000034      0.448196977    
   5.65000057      0.321030796    	   5.65000057      0.447614133    
   5.66000032      0.321223825    	   5.66000032      0.447196215    
   5.67000055      0.321693718    	   5.67000055      0.446481407    
   5.68000031      0.321841449    	   5.68000031      0.445942521    
   5.69000053      0.321420789    	   5.69000053      0.445909530    
   5.70000029      0.321199536    	   5.70000029      0.445733577    
   5.71000051      0.321532130    	   5.71000051      0.445238709    
   5.72000027      0.321711004    	   5.72000027      0.444787800    
   5.73000050      0.321397007    	   5.73000050      0.444622844    
   5.74000025      0.321684092    	   5.74000025      0.443886012    
   5.75000048      0.321662933    	   5.75000048      0.443468124    
   5.76000023      0.321116358    	   5.76000023      0.443413138    
   5.77000046      0.321759462    	   5.77000046      0.442610323    
   5.78000021      0.320980281    	   5.78000021      0.442841262    
   5.79000044      0.321113229    	   5.79000044      0.442379385    
   5.80000019      0.321354926    	   5.80000019      0.441895515    
   5.81000042      0.321829468    	   5.81000042      0.441279650    
   5.82000065      0.321792603    	   5.82000065      0.440806776    
   5.83000040      0.321864665    	   5.83000040      0.440399855    
   5.84000063      0.322029829    	   5.84000063      0.439806014    
   5.85000038      0.322459340    	   5.85000038      0.439036191    
   5.86000061      0.322469771    	   5.86000061      0.438618302    
   5.87000036      0.322635621    	   5.87000036      0.438200384    
   5.88000059      0.322661698    	   5.88000059      0.437738508    
   5.89000034      0.322843492    	   5.89000034      0.437067658    
   5.90000057      0.323556155    	   5.90000057      0.436253875    
   5.91000032      0.324160367    	   5.91000032      0.435539037    
   5.92000055      0.324109465    	   5.92000055      0.435099155    
   5.93000031      0.323620647    	   5.93000031      0.435187131    
   5.94000053      0.323694378    	   5.94000053      0.434912175    
   5.95000029      0.324175239    	   5.95000029      0.434252352    
   5.96000051      0.324233890    	   5.96000051      0.433834434    
   5.97000027      0.324856818    	   5.97000027      0.433119625    
   5.98000050      0.325465083    	   5.98000050      0.432470769    
   5.99000025      0.325163573    	   5.99000025      0.432283819    
   6.00000048      0.325160265    	   6.00000048      0.431953907    
   6.01000023      0.325078249    	   6.01000023      0.431623966    
   6.02000046      0.325326562    	   6.02000046      0.431129098    
   6.03000021      0.325858533    	   6.03000021      0.430645227    
   6.04000044      0.326028913    	   6.04000044      0.430326283    
   6.05000019      0.326168031    	   6.05000019      0.429908395    
   6.06000042      0.326307297    	   6.06000042      0.429567486    
   6.07000065      0.326399446    	   6.07000065      0.429116577    
   6.08000040      0.326333731    	   6.08000040      0.428984612    
   6.09000063      0.326236367    	   6.09000063      0.428676695    
   6.10000038      0.326550037    	   6.10000038      0.428093821    
   6.11000061      0.326310068    	   6.11000061      0.427895874    
   6.12000036      0.326149017    	   6.12000036      0.427708924    
   6.13000059      0.326828152    	   6.13000059      0.426686168    
   6.14000034      0.327413291    	   6.14000034      0.426147312    
   6.15000057      0.327601910    	   6.15000057      0.425773382    
   6.16000032      0.327536881    	   6.16000032      0.425410479    
   6.17000055      0.327042043    	   6.17000055      0.425377488    
   6.18000031      0.327039868    	   6.18000031      0.424882591    
   6.19000053      0.327897727    	   6.19000053      0.424123794    
   6.20000029      0.329028010    	   6.20000029      0.423211008    
   6.21000051      0.329489797    	   6.21000051      0.422551155    
   6.22000027      0.329601318    	   6.22000027      0.422122270    
   6.23000050      0.329664916    	   6.23000050      0.421627402    
   6.24000025      0.330288082    	   6.24000025      0.420791596    
   6.25000048      0.330480397    	   6.25000048      0.420329690    
   6.26000023      0.330464810    	   6.26000023      0.420043766    
   6.27000046      0.330929846    	   6.27000046      0.419416934    
   6.28000021      0.331331253    	   6.28000021      0.418768078    
   6.29000044      0.331524909    	   6.29000044      0.418328196    
   6.30000067      0.331349403    	   6.30000067      0.417976260    
   6.31000042      0.331543356    	   6.31000042      0.417492390    
   6.32000065      0.331673235    	   6.32000065      0.417074472    
   6.33000040      0.331384659    	   6.33000040      0.416777551    
   6.34000063      0.331079990    	   6.34000063      0.416579604    
   6.35000038      0.331258029    	   6.35000038      0.416117728    
   6.36000061      0.331710488    	   6.36000061      0.415512860    
   6.37000036      0.332098991    	   6.37000036      0.414754033    
   6.38000059      0.332391411    	   6.38000059      0.414248168    
   6.39000034      0.332312226    	   6.39000034      0.414050221    
   6.40000057      0.332572788    	   6.40000057      0.413610309    
   6.41000032      0.333044201    	   6.41000032      0.412972480    
   6.42000055      0.333613276    	   6.42000055      0.412433594    
   6.43000031      0.333616048    	   6.43000031      0.412048697    
   6.44000053      0.333829552    	   6.44000053      0.411410838    
   6.45000029      0.334741503    	   6.45000029      0.410498083    
   6.46000051      0.335280985    	   6.46000051      0.409772247    
   6.47000027      0.335414916    	   6.47000027      0.409497321    
   6.48000050      0.335484296    	   6.48000050      0.409277350    
   6.49000025      0.335797668    	   6.49000025      0.408727497    
   6.50000048      0.336046368    	   6.50000048      0.408166617    
   6.51000023      0.335447669    	   6.51000023      0.408045650    
   6.52000046      0.336300462    	   6.52000046      0.407154888    
   6.53000069      0.336664110    	   6.53000069      0.406747967    
   6.54000044      0.336554736    	   6.54000044      0.406550020    
   6.55000067      0.336249202    	   6.55000067      0.406506032    
   6.56000042      0.336401165    	   6.56000042      0.405945182    
   6.57000065      0.336684316    	   6.57000065      0.405472279    
   6.58000040      0.336869687    	   6.58000040      0.404999405    
   6.59000063      0.336792886    	   6.59000063      0.404724449    
   6.60000038      0.336863697    	   6.60000038      0.404284567    
   6.61000061      0.337361515    	   6.61000061      0.403547734    
   6.62000036      0.338221908    	   6.62000036      0.402766943    
   6.63000059      0.338195264    	   6.63000059      0.402458996    
   6.64000034      0.338777751    	   6.64000034      0.401854157    
   6.65000057      0.339311421    	   6.65000057      0.401249290    
   6.66000032      0.339813143    	   6.66000032      0.400622457    
   6.67000055      0.340431154    	   6.67000055      0.399841636    
   6.68000031      0.341016889    	   6.68000031      0.399170786    
   6.69000053      0.341620207    	   6.69000053      0.398543954    
   6.70000029      0.342108458    	   6.70000029      0.398016065    
   6.71000051      0.342101336    	   6.71000051      0.397642165    
   6.72000027      0.342143595    	   6.72000027      0.397114307    
   6.73000050      0.342981428    	   6.73000050      0.396245509    
   6.74000025      0.343339592    	   6.74000025      0.395640641    
   6.75000048      0.343449235    	   6.75000048      0.395321727    
   6.76000071      0.343060821    	   6.76000071      0.395156771    
   6.77000046      0.343552858    	   6.77000046      0.394573897    
   6.78000069      0.343197167    	   6.78000069      0.394397944    
   6.79000044      0.343623489    	   6.79000044      0.393793106    
   6.80000067      0.344333678    	   6.80000067      0.393078268    
   6.81000042      0.344227940    	   6.81000042      0.392858326    
   6.82000065      0.344422370    	   6.82000065      0.392407417    
   6.83000040      0.344850838    	   6.83000040      0.391813576    
   6.84000063      0.345363528    	   6.84000063      0.391109735    
   6.85000038      0.345659673    	   6.85000038      0.390537888    
   6.86000061      0.345286578    	   6.86000061      0.390614867    
   6.87000036      0.345549703    	   6.87000036      0.390229940    
   6.88000059      0.345645338    	   6.88000059      0.389867038    
   6.89000034      0.345540047    	   6.89000034      0.389438152    
   6.90000057      0.345887542    	   6.90000057      0.388943255    
   6.91000032      0.346235961    	   6.91000032      0.388492376    
   6.92000055      0.346231669    	   6.92000055      0.388206452    
   6.93000031      0.346479714    	   6.93000031      0.387766540    
   6.94000053      0.346441895    	   6.94000053      0.387480617    
   6.95000029      0.346387148    	   6.95000029      0.387062728    
   6.96000051      0.346804440    	   6.96000051      0.386435866    
   6.97000027      0.347610831    	   6.97000027      0.385699034    
   6.98000050      0.347877681    	   6.98000050      0.385248154    
   6.99000072      0.348229766    	   6.99000072      0.384720296    
   7.00000048      0.348852932    	   7.00000048      0.384027451    
   7.01000071      0.348715007    	   7.01000071      0.383895487    
   7.02000046      0.348306000    	   7.02000046      0.383818507    
   7.03000069      0.348065674    	   7.03000069      0.383609563    
   7.04000044      0.348537922    	   7.04000044      0.383070678    
   7.05000067      0.349112868    	   7.05000067      0.382465839    
   7.06000042      0.349841475    	   7.06000042      0.381827980    
   7.07000065      0.349908054    	   7.07000065      0.381729007    
   7.08000040      0.349685103    	   7.08000040      0.381761998    
   7.09000063      0.349308580    	   7.09000063      0.381751001    
   7.10000038      0.349238366    	   7.10000038      0.381443083    
   7.11000061      0.349833429    	   7.11000061      0.380585283    
   7.12000036      0.350344092    	   7.12000036      0.379804462    
   7.13000059      0.350992322    	   7.13000059      0.379199624    
   7.14000034      0.351556063    	   7.14000034      0.378627747    
   7.15000057      0.351846635    	   7.15000057      0.378198862    
   7.16000032      0.352514803    	   7.16000032      0.377637982    
   7.17000055      0.352566630    	   7.17000055      0.377429038    
   7.18000031      0.352944672    	   7.18000031      0.376802176    
   7.19000053      0.352773756    	   7.19000053      0.376604229    
   7.20000029      0.353186727    	   7.20000029      0.375889421    
   7.21000051      0.354082137    	   7.21000051      0.375042617    
   7.22000074      0.353463978    	   7.22000074      0.375141591    
   7.23000050      0.353637427    	   7.23000050      0.374910653    
   7.24000072      0.353759676    	   7.24000072      0.374547720    
   7.25000048      0.354261190    	   7.25000048      0.373887897    
   7.26000071      0.354763776    	   7.26000071      0.373261034    
   7.27000046      0.355699122    	   7.27000046      0.372491241    
   7.28000069      0.355477214    	   7.28000069      0.372403264    
   7.29000044      0.354891509    	   7.29000044      0.372502238    
   7.30000067      0.355136633    	   7.30000067      0.372040331    
   7.31000042      0.355433643    	   7.31000042      0.371600449    
   7.32000065      0.355332434    	   7.32000065      0.371446490    
   7.33000040      0.355404675    	   7.33000040      0.371127546    
   7.34000063      0.355476767    	   7.34000063      0.370731652    
   7.35000038      0.355792522    	   7.35000038      0.370137811    
   7.36000061      0.355639040    	   7.36000061      0.369928837    
   7.37000036      0.356007606    	   7.37000036      0.369400978    
   7.38000059      0.356045783    	   7.38000059      0.368961066    
   7.39000034      0.356572479    	   7.39000034      0.368279248    
   7.40000057      0.356645972    	   7.40000057      0.367883354    
   7.41000032      0.355933428    	   7.41000032      0.367817342    
   7.42000055      0.356198817    	   7.42000055      0.367311478    
   7.43000031      0.356342167    	   7.43000031      0.367025554    
   7.44000053      0.356047958    	   7.44000053      0.366772622    
   7.45000076      0.356612206    	   7.45000076      0.366057783    
   7.46000051      0.356966645    	   7.46000051      0.365518898    
   7.47000074      0.357514858    	   7.47000074      0.364738107    
   7.48000050      0.357413977    	   7.48000050      0.364397168    
   7.49000072      0.357031494    	   7.49000072      0.364276201    
   7.50000048      0.356947720    	   7.50000048      0.364067256    
   7.51000071      0.357832223    	   7.51000071      0.363297433    
   7.52000046      0.358030736    	   7.52000046      0.362901539    
   7.53000069      0.358688295    	   7.53000069      0.362362683    
   7.54000044      0.358940899    	   7.54000044      0.361834794    
   7.55000067      0.360094756    	   7.55000067      0.360790044    
   7.56000042      0.359942317    	   7.56000042      0.360570103    
   7.57000065      0.360231936    	   7.57000065      0.360141218    
   7.58000040      0.360327065    	   7.58000040      0.359855264    
   7.59000063      0.360918641    	   7.59000063      0.359228432    
   7.60000038      0.360872895    	   7.60000038      0.358777523    
   7.61000061      0.360400707    	   7.61000061      0.358711541    
   7.62000036      0.361544609    	   7.62000036      0.357765764    
   7.63000059      0.362797081    	   7.63000059      0.356644034    
   7.64000034      0.363054872    	   7.64000034      0.356138170    
   7.65000057      0.363028347    	   7.65000057      0.355973214    
   7.66000032      0.363679111    	   7.66000032      0.355423331    
   7.67000055      0.364277124    	   7.67000055      0.354873478    
   7.68000031      0.364644289    	   7.68000031      0.354268610    
   7.69000053      0.365065515    	   7.69000053      0.353740752    
   7.70000076      0.365022957    	   7.70000076      0.353289843    
   7.71000051      0.365069002    	   7.71000051      0.352838963    
   7.72000074      0.365688890    	   7.72000074      0.352179110    
   7.73000050      0.366202086    	   7.73000050      0.351662248    
   7.74000072      0.366231531    	   7.74000072      0.351321340    
   7.75000048      0.366350919    	   7.75000048      0.350991398    
   7.76000071      0.366865903    	   7.76000071      0.350397557    
   7.77000046      0.366986066    	   7.77000046      0.349737704    
   7.78000069      0.367700219    	   7.78000069      0.348978907    
   7.79000044      0.367659092    	   7.79000044      0.348626971    
   7.80000067      0.367365569    	   7.80000067      0.348440021    
   7.81000042      0.367522597    	   7.81000042      0.347989142    
   7.82000065      0.367698014    	   7.82000065      0.347549230    
   7.83000040      0.368307412    	   7.83000040      0.346790433    
   7.84000063      0.368429333    	   7.84000063      0.346328527    
   7.85000038      0.367754906    	   7.85000038      0.346174568    
   7.86000061      0.367623180    	   7.86000061      0.345844656    
   7.87000036      0.367563456    	   7.87000036      0.345393747    
   7.88000059      0.367794186    	   7.88000059      0.344942868    
   7.89000034      0.368406832    	   7.89000034      0.344184041    
   7.90000057      0.368347675    	   7.90000057      0.343777150    
   7.91000032      0.367597103    	   7.91000032      0.343964100    
   7.92000055      0.367063880    	   7.92000055      0.343843132    
   7.93000078      0.367112875    	   7.93000078      0.343491226    
   7.94000053      0.367472023    	   7.94000053      0.342864364    
   7.95000076      0.368397564    	   7.95000076      0.341984570    
   7.96000051      0.368703514    	   7.96000051      0.341357738    
   7.97000074      0.368534744    	   7.97000074      0.341005832    
   7.98000050      0.368456930    	   7.98000050      0.340609908    
   7.99000072      0.368837088    	   7.99000072      0.340093046    
   8.00000095      0.368154585    	   8.00000095      0.340093046    
   8.01000023      0.368315011    	   8.01000023      0.339730114    
   8.02000046      0.368548900    	   8.02000046      0.339334220    
   8.03000069      0.369132340    	   8.03000069      0.338718355    
   8.04000092      0.369514614    	   8.04000092      0.338080525    
   8.05000019      0.369750261    	   8.05000019      0.337574631    
   8.06000042      0.370575696    	   8.06000042      0.336848825    
   8.07000065      0.370480746    	   8.07000065      0.336606890    
   8.08000088      0.370533288    	   8.08000088      0.336210966    
   8.09000015      0.370585710    	   8.09000015      0.335793078    
   8.10000038      0.371562600    	   8.10000038      0.334946275    
   8.11000061      0.371634722    	   8.11000061      0.334572375    
   8.12000084      0.370910674    	   8.12000084      0.334539384    
   8.13000011      0.370537430    	   8.13000011      0.334363431    
   8.14000034      0.371035397    	   8.14000034      0.333736569    
   8.15000057      0.371422648    	   8.15000057      0.333153725    
   8.16000080      0.371049106    	   8.16000080      0.333087713    
   8.17000103      0.371622920    	   8.17000103      0.332493871    
   8.18000031      0.371360451    	   8.18000031      0.332328916    
   8.19000053      0.371470183    	   8.19000053      0.331910998    
   8.20000076      0.370647967    	   8.20000076      0.331900001    
   8.21000099      0.370962292    	   8.21000099      0.331537098    
   8.22000027      0.371015847    	   8.22000027      0.331163198    
   8.23000050      0.371873051    	   8.23000050      0.330206424    
   8.24000072      0.371085852    	   8.24000072      0.330261409    
   8.25000095      0.371944457    	   8.25000095      0.329568565    
   8.26000023      0.371755451    	   8.26000023      0.329458594    
   8.27000046      0.372091234    	   8.27000046      0.329007715    
   8.28000069      0.372746408    	   8.28000069      0.328325868    
   8.29000092      0.372144252    	   8.29000092      0.328413844    
   8.30000019      0.372594118    	   8.30000019      0.327940971    
   8.31000042      0.372931600    	   8.31000042      0.327314109    
   8.32000065      0.373288631    	   8.32000065      0.326786250    
   8.33000088      0.373533070    	   8.33000088      0.326313347    
   8.34000015      0.373287529    	   8.34000015      0.326159388    
   8.35000038      0.373286843    	   8.35000038      0.325829476    
   8.36000061      0.373683214    	   8.36000061      0.325257599    
   8.37000084      0.373758674    	   8.37000084      0.324850708    
   8.38000107      0.374307424    	   8.38000107      0.324278861    
   8.39000034      0.373966694    	   8.39000034      0.324091882    
   8.40000057      0.374535680    	   8.40000057      0.323520035    
   8.41000080      0.374687910    	   8.41000080      0.323080152    
   8.42000103      0.374821693    	   8.42000103      0.322629243    
   8.43000031      0.375221550    	   8.43000031      0.322145373    
   8.44000053      0.375622243    	   8.44000053      0.321584493    
   8.45000076      0.376176089    	   8.45000076      0.320935667    
   8.46000099      0.376158983    	   8.46000099      0.320594728    
   8.47000027      0.376542419    	   8.47000027      0.320121855    
   8.48000050      0.376582950    	   8.48000050      0.319659948    
   8.49000072      0.376374960    	   8.49000072      0.319363028    
   8.50000095      0.376817107    	   8.50000095      0.318813175    
   8.51000023      0.376953661    	   8.51000023      0.318417251    
   8.52000046      0.376860380    	   8.52000046      0.318164319    
   8.53000069      0.376824617    	   8.53000069      0.317823410    
   8.54000092      0.376827180    	   8.54000092      0.317537487    
   8.55000019      0.376944959    	   8.55000019      0.317086577    
   8.56000042      0.376890063    	   8.56000042      0.316756666    
   8.57000065      0.376834780    	   8.57000065      0.316470742    
   8.58000088      0.377126306    	   8.58000088      0.316019833    
   8.59000015      0.377206177    	   8.59000015      0.315678924    
   8.60000038      0.377672225    	   8.60000038      0.315030068    
   8.61000061      0.377772033    	   8.61000061      0.314502209    
   8.62000084      0.377929926    	   8.62000084      0.314205289    
   8.63000107      0.377991527    	   8.63000107      0.313886344    
   8.64000034      0.377840310    	   8.64000034      0.313655406    
   8.65000057      0.377165586    	   8.65000057      0.313512444    
   8.66000080      0.377517551    	   8.66000080      0.313039571    
   8.67000103      0.377307206    	   8.67000103      0.312951565    
   8.68000031      0.377290726    	   8.68000031      0.312544674    
   8.69000053      0.377604842    	   8.69000053      0.312027812    
   8.70000076      0.378075212    	   8.70000076      0.311411947    
   8.71000099      0.378117919    	   8.71000099      0.311192006    
   8.72000027      0.377965719    	   8.72000027      0.311104029    
   8.73000050      0.378574222    	   8.73000050      0.310455173    
   8.74000072      0.379262179    	   8.74000072      0.309784353    
   8.75000095      0.379736036    	   8.75000095      0.309267461    
   8.76000023      0.379800051    	   8.76000023      0.308948547    
   8.77000046      0.380196989    	   8.77000046      0.308354676    
   8.78000069      0.380476892    	   8.78000069      0.307903796    
   8.79000092      0.381032109    	   8.79000092      0.307397932    
   8.80000019      0.380626202    	   8.80000019      0.307276934    
   8.81000042      0.380828768    	   8.81000042      0.306793064    
   8.82000065      0.380697250    	   8.82000065      0.306496143    
   8.83000088      0.381333292    	   8.83000088      0.305869281    
   8.84000015      0.381556898    	   8.84000015      0.305451393    
   8.85000038      0.381425500    	   8.85000038      0.305198461    
   8.86000061      0.381412625    	   8.86000061      0.304857522    
   8.87000084      0.381952822    	   8.87000084      0.304285675    
   8.88000107      0.382355720    	   8.88000107      0.303757787    
   8.89000034      0.383016676    	   8.89000034      0.303185940    
   8.90000057      0.383599430    	   8.90000057      0.302757025    
   8.91000080      0.383667767    	   8.91000080      0.302416116    
   8.92000103      0.383974195    	   8.92000103      0.302086204    
   8.93000031      0.384738535    	   8.93000031      0.301404357    
   8.94000053      0.385046452    	   8.94000053      0.301052451    
   8.95000076      0.385474533    	   8.95000076      0.300557554    
   8.96000099      0.385604560    	   8.96000099      0.300194651    
   8.97000027      0.385136634    	   8.97000027      0.300150663    
   8.98000050      0.385825366    	   8.98000050      0.299633801    
   8.99000072      0.386894882    	   8.99000072      0.298830986    
   9.00000095      0.387406856    	   9.00000095      0.298270106    
   9.01000023      0.387618989    	   9.01000023      0.297984183    
   9.02000046      0.387150794    	   9.02000046      0.297973186    
   9.03000069      0.387183011    	   9.03000069      0.297709256    
   9.04000092      0.387496054    	   9.04000092      0.297170371    
   9.05000019      0.388432473    	   9.05000019      0.296202630    
   9.06000042      0.388646781    	   9.06000042      0.295773715    
   9.07000065      0.388398528    	   9.07000065      0.295575768    
   9.08000088      0.388391733    	   9.08000088      0.295267850    
   9.09000111      0.388183296    	   9.09000111      0.295047879    
   9.10000038      0.389265984    	   9.10000038      0.294234097    
   9.11000061      0.390027136    	   9.11000061      0.293816179    
   9.12000084      0.390891194    	   9.12000084      0.293200344    
   9.13000107      0.390603215    	   9.13000107      0.293013394    
   9.14000034      0.390638918    	   9.14000034      0.292694449    
   9.15000057      0.390674382    	   9.15000057      0.292364538    
   9.16000080      0.390243649    	   9.16000080      0.292298555    
   9.17000103      0.390096217    	   9.17000103      0.292012632    
   9.18000031      0.390660018    	   9.18000031      0.291451752    
   9.19000053      0.390980512    	   9.19000053      0.290956885    
   9.20000076      0.391179770    	   9.20000076      0.290560961    
   9.21000099      0.391603619    	   9.21000099      0.290022105    
   9.22000027      0.391619980    	   9.22000027      0.289703190    
   9.23000050      0.392269641    	   9.23000050      0.289252281    
   9.24000072      0.392776996    	   9.24000072      0.288801402    
   9.25000095      0.392324060    	   9.25000095      0.288834393    
   9.26000023      0.392197788    	   9.26000023      0.288581461    
   9.27000046      0.391723007    	   9.27000046      0.288548470    
   9.28000069      0.392108887    	   9.28000069      0.288042575    
   9.29000092      0.392351925    	   9.29000092      0.287701666    
   9.30000019      0.392492503    	   9.30000019      0.287360758    
   9.31000042      0.393188715    	   9.31000042      0.286722898    
   9.32000065      0.392897815    	   9.32000065      0.286557943    
   9.33000088      0.393039286    	   9.33000088      0.286206037    
   9.34000111      0.393531889    	   9.34000111      0.285634160    
   9.35000038      0.393798232    	   9.35000038      0.285381228    
   9.36000061      0.393527508    	   9.36000061      0.285381228    
   9.37000084      0.394145727    	   9.37000084      0.284864336    
   9.38000107      0.393709332    	   9.38000107      0.284919322    
   9.39000034      0.393997461    	   9.39000034      0.284490436    
   9.40000057      0.394016474    	   9.40000057      0.284259498    
   9.41000080      0.394492149    	   9.41000080      0.283731610    
   9.42000103      0.394511759    	   9.42000103      0.283423692    
   9.43000031      0.394489497    	   9.43000031      0.283060789    
   9.44000053      0.394363374    	   9.44000053      0.282763869    
   9.45000076      0.394716352    	   9.45000076      0.282433927    
   9.46000099      0.394527256    	   9.46000099      0.282246977    
   9.47000027      0.395319819    	   9.47000027      0.281598121    
   9.48000050      0.395068288    	   9.48000050      0.281422168    
   9.49000072      0.395381480    	   9.49000072      0.281059265    
   9.50000095      0.394878179    	   9.50000095      0.281048268    
   9.51000023      0.395024151    	   9.51000023      0.280685365    
   9.52000046      0.395547837    	   9.52000046      0.280212462    
   9.53000069      0.396198779    	   9.53000069      0.279530644    
   9.54000092      0.396892995    	   9.54000092      0.278881788    
   9.55000114      0.397314906    	   9.55000114      0.278474897    
   9.56000042      0.397779554    	   9.56000042      0.278045982    
   9.57000065      0.397950232    	   9.57000065      0.277628094    
   9.58000088      0.398099959    	   9.58000088      0.277232200    
   9.59000111      0.398482263    	   9.59000111      0.276704311    
   9.60000038      0.398569286    	   9.60000038      0.276429385    
   9.61000061      0.398826092    	   9.61000061      0.276165456    
   9.62000084      0.399528056    	   9.62000084      0.275593579    
   9.63000107      0.399764866    	   9.63000107      0.275131702    
   9.64000034      0.399641156    	   9.64000034      0.274790764    
   9.65000057      0.399963528    	   9.65000057      0.274416864    
   9.66000080      0.399733335    	   9.66000080      0.274295896    
   9.67000103      0.399822384    	   9.67000103      0.274009973    
   9.68000031      0.400188386    	   9.68000031      0.273471087    
   9.69000053      0.400726020    	   9.69000053      0.272910237    
   9.70000076      0.400452882    	   9.70000076      0.272811264    
   9.71000099      0.400628448    	   9.71000099      0.272371352    
   9.72000027      0.401659876    	   9.72000027      0.271612555    
   9.73000050      0.402265191    	   9.73000050      0.271139652    
   9.74000072      0.402464211    	   9.74000072      0.270710766    
   9.75000095      0.402621180    	   9.75000095      0.270391822    
   9.76000023      0.402842402    	   9.76000023      0.270094901    
   9.77000046      0.403107256    	   9.77000046      0.269764990    
   9.78000069      0.403329223    	   9.78000069      0.269391090    
   9.79000092      0.403121352    	   9.79000092      0.269138128    
   9.80000114      0.403667331    	   9.80000114      0.268731236    
   9.81000042      0.403718174    	   9.81000042      0.268412322    
   9.82000065      0.403380096    	   9.82000065      0.268302351    
   9.83000088      0.403971583    	   9.83000088      0.267829448    
   9.84000111      0.404304087    	   9.84000111      0.267301589    
   9.85000038      0.403944105    	   9.85000038      0.267125636    
   9.86000061      0.403973758    	   9.86000061      0.266850680    
   9.87000084      0.404567868    	   9.87000084      0.266256839    
   9.88000107      0.405032784    	   9.88000107      0.265706956    
   9.89000034      0.404672205    	   9.89000034      0.265618980    
   9.90000057      0.405072629    	   9.90000057      0.265168101    
   9.91000080      0.405648708    	   9.91000080      0.264464259    
   9.92000103      0.406378239    	   9.92000103      0.263881415    
   9.93000031      0.406694472    	   9.93000031      0.263639450    
   9.94000053      0.407054961    	   9.94000053      0.263408512    
   9.95000076      0.406956732    	   9.95000076      0.263023615    
   9.96000099      0.407734364    	   9.96000099      0.262308776    
