0.00000000 0.154612049 0.144499183  0.143754721 0.132385120 
1.00000005E-03 0.150497153 0.136293545  0.138732955 0.128377721 
2.00000009E-03 0.131045580 0.123343378  0.128684133 0.107228152 
3.00000003E-03 9.67137218E-02 9.43352878E-02 9.62649733E-02 9.30071101E-02
4.00000019E-03 6.68434352E-02 6.18582740E-02 7.06301779E-02 6.31010532E-02
5.00000035E-03 2.83865128E-02 2.77367886E-02 3.04147191E-02 3.50167789E-02
6.00000005E-03 -3.43396969E-04 -1.27739494E-03 -5.02738811E-04 5.47155365E-03
7.00000022E-03 -1.78572219E-02 -1.95265412E-02 -1.98588707E-02 -2.18869443E-03
8.00000038E-03 -1.75143983E-02 -2.15346608E-02 -1.50831891E-02 7.29589316E-04
9.00000054E-03 8.92920699E-03 -1.82503194E-03 5.27929096E-03 2.26180181E-02
1.00000007E-02 4.52199280E-02 3.72318961E-02 5.20404689E-02 4.04949002E-02
1.10000009E-02 7.89944008E-02 7.75690377E-02 6.51156083E-02 6.34806082E-02
1.20000001E-02 8.43780041E-02 8.32297951E-02 7.89458826E-02 7.36983344E-02
1.30000003E-02 7.29315802E-02 7.90344253E-02 7.09028021E-02 7.15116635E-02
1.40000004E-02 5.79350293E-02 5.73155694E-02 5.48132136E-02 5.47301397E-02
1.50000006E-02 3.11439820E-02 3.03015970E-02 3.69624421E-02 3.24742980E-02
1.60000008E-02 1.17938835E-02 9.85747389E-03 7.79505912E-03 1.75148118E-02
1.70000009E-02 1.14506736E-04 -1.82551937E-03 -4.27485304E-03 6.93317782E-03
1.80000011E-02 -2.63376161E-03 -5.65929851E-03 -6.28675707E-03 -1.09474896E-03
1.90000013E-02 1.23676416E-02 2.19076872E-03 1.15680201E-02 1.09478543E-02
2.00000014E-02 3.17217670E-02 2.50121150E-02 3.26933190E-02 3.13848928E-02
2.10000016E-02 5.08481450E-02 4.56440672E-02 4.30057235E-02 4.74438630E-02
2.20000017E-02 5.61180599E-02 5.60527928E-02 5.50793447E-02 5.32848872E-02
2.30000019E-02 5.66925853E-02 5.64198345E-02 5.35721146E-02 5.25567085E-02
2.40000002E-02 4.71881256E-02 4.83875535E-02 4.52737175E-02 4.96385433E-02
2.50000004E-02 2.76036896E-02 3.08595076E-02 2.96804272E-02 3.21201310E-02
2.60000005E-02 1.08814845E-02 1.60693936E-02 9.05534718E-03 1.60606019E-02
2.70000007E-02 1.03091192E-03 6.57406123E-03 6.54019183E-03 3.65025876E-03
2.80000009E-02 3.43648891E-04 2.73928395E-03 5.28263813E-03 2.55526626E-03
2.90000010E-02 7.10231205E-03 4.56562499E-03 1.18234437E-02 1.24117071E-02
3.00000012E-02 2.24532187E-02 1.71673242E-02 2.61633825E-02 2.99351141E-02
